Well,All Events #Events,All Events %Parent,All Events FSC-A Mean,All Events FSC-A Median,All Events FSC-W Mean,All Events FSC-W Median,All Events SSC-A Mean,All Events SSC-A Median,All Events CD33 640 670/30-A Mean,All Events CD33 640 670/30-A Median,All Events CD45RA 640 730/45-A Mean,All Events CD45RA 640 730/45-A Median,All Events CD34 640 780/60-A Mean,All Events CD34 640 780/60-A Median,All Events CD90 561 582/15-A Mean,All Events CD90 561 582/15-A Median,All Events CD49f 561 670/14-A Mean,All Events CD49f 561 670/14-A Median,All Events CD38 561 780/60-A Mean,All Events CD38 561 780/60-A Median,All Events Lineage 488 530/30-A Mean,All Events Lineage 488 530/30-A Median,All Events CD7_CD10 V405 450/50-A Mean,All Events CD7_CD10 V405 450/50-A Median,All Events Live V405 525/50-A Mean,All Events Live V405 525/50-A Median,All Events CD45 V405 780/60-A Mean,All Events CD45 V405 780/60-A Median,All Events Time Mean,All Events Time Median,Cells #Events,Cells %Parent,Cells FSC-A Mean,Cells FSC-A Median,Cells FSC-W Mean,Cells FSC-W Median,Cells SSC-A Mean,Cells SSC-A Median,Cells CD33 640 670/30-A Mean,Cells CD33 640 670/30-A Median,Cells CD45RA 640 730/45-A Mean,Cells CD45RA 640 730/45-A Median,Cells CD34 640 780/60-A Mean,Cells CD34 640 780/60-A Median,Cells CD90 561 582/15-A Mean,Cells CD90 561 582/15-A Median,Cells CD49f 561 670/14-A Mean,Cells CD49f 561 670/14-A Median,Cells CD38 561 780/60-A Mean,Cells CD38 561 780/60-A Median,Cells Lineage 488 530/30-A Mean,Cells Lineage 488 530/30-A Median,Cells CD7_CD10 V405 450/50-A Mean,Cells CD7_CD10 V405 450/50-A Median,Cells Live V405 525/50-A Mean,Cells Live V405 525/50-A Median,Cells CD45 V405 780/60-A Mean,Cells CD45 V405 780/60-A Median,Cells Time Mean,Cells Time Median,Singlets #Events,Singlets %Parent,Singlets FSC-A Mean,Singlets FSC-A Median,Singlets FSC-W Mean,Singlets FSC-W Median,Singlets SSC-A Mean,Singlets SSC-A Median,Singlets CD33 640 670/30-A Mean,Singlets CD33 640 670/30-A Median,Singlets CD45RA 640 730/45-A Mean,Singlets CD45RA 640 730/45-A Median,Singlets CD34 640 780/60-A Mean,Singlets CD34 640 780/60-A Median,Singlets CD90 561 582/15-A Mean,Singlets CD90 561 582/15-A Median,Singlets CD49f 561 670/14-A Mean,Singlets CD49f 561 670/14-A Median,Singlets CD38 561 780/60-A Mean,Singlets CD38 561 780/60-A Median,Singlets Lineage 488 530/30-A Mean,Singlets Lineage 488 530/30-A Median,Singlets CD7_CD10 V405 450/50-A Mean,Singlets CD7_CD10 V405 450/50-A Median,Singlets Live V405 525/50-A Mean,Singlets Live V405 525/50-A Median,Singlets CD45 V405 780/60-A Mean,Singlets CD45 V405 780/60-A Median,Singlets Time Mean,Singlets Time Median,Live #Events,Live %Parent,Live FSC-A Mean,Live FSC-A Median,Live FSC-W Mean,Live FSC-W Median,Live SSC-A Mean,Live SSC-A Median,Live CD33 640 670/30-A Mean,Live CD33 640 670/30-A Median,Live CD45RA 640 730/45-A Mean,Live CD45RA 640 730/45-A Median,Live CD34 640 780/60-A Mean,Live CD34 640 780/60-A Median,Live CD90 561 582/15-A Mean,Live CD90 561 582/15-A Median,Live CD49f 561 670/14-A Mean,Live CD49f 561 670/14-A Median,Live CD38 561 780/60-A Mean,Live CD38 561 780/60-A Median,Live Lineage 488 530/30-A Mean,Live Lineage 488 530/30-A Median,Live CD7_CD10 V405 450/50-A Mean,Live CD7_CD10 V405 450/50-A Median,Live Live V405 525/50-A Mean,Live Live V405 525/50-A Median,Live CD45 V405 780/60-A Mean,Live CD45 V405 780/60-A Median,Live Time Mean,Live Time Median,Lin- #Events,Lin- %Parent,Lin- FSC-A Mean,Lin- FSC-A Median,Lin- FSC-W Mean,Lin- FSC-W Median,Lin- SSC-A Mean,Lin- SSC-A Median,Lin- CD33 640 670/30-A Mean,Lin- CD33 640 670/30-A Median,Lin- CD45RA 640 730/45-A Mean,Lin- CD45RA 640 730/45-A Median,Lin- CD34 640 780/60-A Mean,Lin- CD34 640 780/60-A Median,Lin- CD90 561 582/15-A Mean,Lin- CD90 561 582/15-A Median,Lin- CD49f 561 670/14-A Mean,Lin- CD49f 561 670/14-A Median,Lin- CD38 561 780/60-A Mean,Lin- CD38 561 780/60-A Median,Lin- Lineage 488 530/30-A Mean,Lin- Lineage 488 530/30-A Median,Lin- CD7_CD10 V405 450/50-A Mean,Lin- CD7_CD10 V405 450/50-A Median,Lin- Live V405 525/50-A Mean,Lin- Live V405 525/50-A Median,Lin- CD45 V405 780/60-A Mean,Lin- CD45 V405 780/60-A Median,Lin- Time Mean,Lin- Time Median,CD33- #Events,CD33- %Parent,CD33- FSC-A Mean,CD33- FSC-A Median,CD33- FSC-W Mean,CD33- FSC-W Median,CD33- SSC-A Mean,CD33- SSC-A Median,CD33- CD33 640 670/30-A Mean,CD33- CD33 640 670/30-A Median,CD33- CD45RA 640 730/45-A Mean,CD33- CD45RA 640 730/45-A Median,CD33- CD34 640 780/60-A Mean,CD33- CD34 640 780/60-A Median,CD33- CD90 561 582/15-A Mean,CD33- CD90 561 582/15-A Median,CD33- CD49f 561 670/14-A Mean,CD33- CD49f 561 670/14-A Median,CD33- CD38 561 780/60-A Mean,CD33- CD38 561 780/60-A Median,CD33- Lineage 488 530/30-A Mean,CD33- Lineage 488 530/30-A Median,CD33- CD7_CD10 V405 450/50-A Mean,CD33- CD7_CD10 V405 450/50-A Median,CD33- Live V405 525/50-A Mean,CD33- Live V405 525/50-A Median,CD33- CD45 V405 780/60-A Mean,CD33- CD45 V405 780/60-A Median,CD33- Time Mean,CD33- Time Median,CD34+/CD45+ #Events,CD34+/CD45+ %Parent,CD34+/CD45+ FSC-A Mean,CD34+/CD45+ FSC-A Median,CD34+/CD45+ FSC-W Mean,CD34+/CD45+ FSC-W Median,CD34+/CD45+ SSC-A Mean,CD34+/CD45+ SSC-A Median,CD34+/CD45+ CD33 640 670/30-A Mean,CD34+/CD45+ CD33 640 670/30-A Median,CD34+/CD45+ CD45RA 640 730/45-A Mean,CD34+/CD45+ CD45RA 640 730/45-A Median,CD34+/CD45+ CD34 640 780/60-A Mean,CD34+/CD45+ CD34 640 780/60-A Median,CD34+/CD45+ CD90 561 582/15-A Mean,CD34+/CD45+ CD90 561 582/15-A Median,CD34+/CD45+ CD49f 561 670/14-A Mean,CD34+/CD45+ CD49f 561 670/14-A Median,CD34+/CD45+ CD38 561 780/60-A Mean,CD34+/CD45+ CD38 561 780/60-A Median,CD34+/CD45+ Lineage 488 530/30-A Mean,CD34+/CD45+ Lineage 488 530/30-A Median,CD34+/CD45+ CD7_CD10 V405 450/50-A Mean,CD34+/CD45+ CD7_CD10 V405 450/50-A Median,CD34+/CD45+ Live V405 525/50-A Mean,CD34+/CD45+ Live V405 525/50-A Median,CD34+/CD45+ CD45 V405 780/60-A Mean,CD34+/CD45+ CD45 V405 780/60-A Median,CD34+/CD45+ Time Mean,CD34+/CD45+ Time Median,CD34+/CD38- #Events,CD34+/CD38- %Parent,CD34+/CD38- FSC-A Mean,CD34+/CD38- FSC-A Median,CD34+/CD38- FSC-W Mean,CD34+/CD38- FSC-W Median,CD34+/CD38- SSC-A Mean,CD34+/CD38- SSC-A Median,CD34+/CD38- CD33 640 670/30-A Mean,CD34+/CD38- CD33 640 670/30-A Median,CD34+/CD38- CD45RA 640 730/45-A Mean,CD34+/CD38- CD45RA 640 730/45-A Median,CD34+/CD38- CD34 640 780/60-A Mean,CD34+/CD38- CD34 640 780/60-A Median,CD34+/CD38- CD90 561 582/15-A Mean,CD34+/CD38- CD90 561 582/15-A Median,CD34+/CD38- CD49f 561 670/14-A Mean,CD34+/CD38- CD49f 561 670/14-A Median,CD34+/CD38- CD38 561 780/60-A Mean,CD34+/CD38- CD38 561 780/60-A Median,CD34+/CD38- Lineage 488 530/30-A Mean,CD34+/CD38- Lineage 488 530/30-A Median,CD34+/CD38- CD7_CD10 V405 450/50-A Mean,CD34+/CD38- CD7_CD10 V405 450/50-A Median,CD34+/CD38- Live V405 525/50-A Mean,CD34+/CD38- Live V405 525/50-A Median,CD34+/CD38- CD45 V405 780/60-A Mean,CD34+/CD38- CD45 V405 780/60-A Median,CD34+/CD38- Time Mean,CD34+/CD38- Time Median,CD90+ HSC #Events,CD90+ HSC %Parent,CD90+ HSC FSC-A Mean,CD90+ HSC FSC-A Median,CD90+ HSC FSC-W Mean,CD90+ HSC FSC-W Median,CD90+ HSC SSC-A Mean,CD90+ HSC SSC-A Median,CD90+ HSC CD33 640 670/30-A Mean,CD90+ HSC CD33 640 670/30-A Median,CD90+ HSC CD45RA 640 730/45-A Mean,CD90+ HSC CD45RA 640 730/45-A Median,CD90+ HSC CD34 640 780/60-A Mean,CD90+ HSC CD34 640 780/60-A Median,CD90+ HSC CD90 561 582/15-A Mean,CD90+ HSC CD90 561 582/15-A Median,CD90+ HSC CD49f 561 670/14-A Mean,CD90+ HSC CD49f 561 670/14-A Median,CD90+ HSC CD38 561 780/60-A Mean,CD90+ HSC CD38 561 780/60-A Median,CD90+ HSC Lineage 488 530/30-A Mean,CD90+ HSC Lineage 488 530/30-A Median,CD90+ HSC CD7_CD10 V405 450/50-A Mean,CD90+ HSC CD7_CD10 V405 450/50-A Median,CD90+ HSC Live V405 525/50-A Mean,CD90+ HSC Live V405 525/50-A Median,CD90+ HSC CD45 V405 780/60-A Mean,CD90+ HSC CD45 V405 780/60-A Median,CD90+ HSC Time Mean,CD90+ HSC Time Median
A11,1,,"160,996","160,996","94,760","94,760","93,096","93,096",175,175,130,130,"5,255","5,255","1,386","1,386","2,109","2,109",432,432,66,66,85,85,331,331,"1,554","1,554","9,714","9,714",1,100,"160,996","160,996","94,760","94,760","93,096","93,096",175,175,130,130,"5,255","5,255","1,386","1,386","2,109","2,109",432,432,66,66,85,85,331,331,"1,554","1,554","9,714","9,714",1,100,"160,996","160,996","94,760","94,760","93,096","93,096",175,175,130,130,"5,255","5,255","1,386","1,386","2,109","2,109",432,432,66,66,85,85,331,331,"1,554","1,554","9,714","9,714",1,100,"160,996","160,996","94,760","94,760","93,096","93,096",175,175,130,130,"5,255","5,255","1,386","1,386","2,109","2,109",432,432,66,66,85,85,331,331,"1,554","1,554","9,714","9,714",1,100,"160,996","160,996","94,760","94,760","93,096","93,096",175,175,130,130,"5,255","5,255","1,386","1,386","2,109","2,109",432,432,66,66,85,85,331,331,"1,554","1,554","9,714","9,714",1,100,"160,996","160,996","94,760","94,760","93,096","93,096",175,175,130,130,"5,255","5,255","1,386","1,386","2,109","2,109",432,432,66,66,85,85,331,331,"1,554","1,554","9,714","9,714",1,100,"160,996","160,996","94,760","94,760","93,096","93,096",175,175,130,130,"5,255","5,255","1,386","1,386","2,109","2,109",432,432,66,66,85,85,331,331,"1,554","1,554","9,714","9,714",1,100,"160,996","160,996","94,760","94,760","93,096","93,096",175,175,130,130,"5,255","5,255","1,386","1,386","2,109","2,109",432,432,66,66,85,85,331,331,"1,554","1,554","9,714","9,714",1,100,"160,996","160,996","94,760","94,760","93,096","93,096",175,175,130,130,"5,255","5,255","1,386","1,386","2,109","2,109",432,432,66,66,85,85,331,331,"1,554","1,554","9,714","9,714"
A12,1,,"138,747","138,747","91,036","91,036","76,005","76,005",55,55,44,44,"2,423","2,423",478,478,428,428,395,395,141,141,55,55,302,302,"1,037","1,037","11,889","11,889",1,100,"138,747","138,747","91,036","91,036","76,005","76,005",55,55,44,44,"2,423","2,423",478,478,428,428,395,395,141,141,55,55,302,302,"1,037","1,037","11,889","11,889",1,100,"138,747","138,747","91,036","91,036","76,005","76,005",55,55,44,44,"2,423","2,423",478,478,428,428,395,395,141,141,55,55,302,302,"1,037","1,037","11,889","11,889",1,100,"138,747","138,747","91,036","91,036","76,005","76,005",55,55,44,44,"2,423","2,423",478,478,428,428,395,395,141,141,55,55,302,302,"1,037","1,037","11,889","11,889",1,100,"138,747","138,747","91,036","91,036","76,005","76,005",55,55,44,44,"2,423","2,423",478,478,428,428,395,395,141,141,55,55,302,302,"1,037","1,037","11,889","11,889",1,100,"138,747","138,747","91,036","91,036","76,005","76,005",55,55,44,44,"2,423","2,423",478,478,428,428,395,395,141,141,55,55,302,302,"1,037","1,037","11,889","11,889",1,100,"138,747","138,747","91,036","91,036","76,005","76,005",55,55,44,44,"2,423","2,423",478,478,428,428,395,395,141,141,55,55,302,302,"1,037","1,037","11,889","11,889",1,100,"138,747","138,747","91,036","91,036","76,005","76,005",55,55,44,44,"2,423","2,423",478,478,428,428,395,395,141,141,55,55,302,302,"1,037","1,037","11,889","11,889",1,100,"138,747","138,747","91,036","91,036","76,005","76,005",55,55,44,44,"2,423","2,423",478,478,428,428,395,395,141,141,55,55,302,302,"1,037","1,037","11,889","11,889"
B1,1,,"144,697","144,697","89,721","89,721","80,641","80,641",-7,-7,130,130,"2,878","2,878",128,128,"1,176","1,176",662,662,67,67,21,21,225,225,"1,369","1,369","21,746","21,746",1,100,"144,697","144,697","89,721","89,721","80,641","80,641",-7,-7,130,130,"2,878","2,878",128,128,"1,176","1,176",662,662,67,67,21,21,225,225,"1,369","1,369","21,746","21,746",1,100,"144,697","144,697","89,721","89,721","80,641","80,641",-7,-7,130,130,"2,878","2,878",128,128,"1,176","1,176",662,662,67,67,21,21,225,225,"1,369","1,369","21,746","21,746",1,100,"144,697","144,697","89,721","89,721","80,641","80,641",-7,-7,130,130,"2,878","2,878",128,128,"1,176","1,176",662,662,67,67,21,21,225,225,"1,369","1,369","21,746","21,746",1,100,"144,697","144,697","89,721","89,721","80,641","80,641",-7,-7,130,130,"2,878","2,878",128,128,"1,176","1,176",662,662,67,67,21,21,225,225,"1,369","1,369","21,746","21,746",1,100,"144,697","144,697","89,721","89,721","80,641","80,641",-7,-7,130,130,"2,878","2,878",128,128,"1,176","1,176",662,662,67,67,21,21,225,225,"1,369","1,369","21,746","21,746",1,100,"144,697","144,697","89,721","89,721","80,641","80,641",-7,-7,130,130,"2,878","2,878",128,128,"1,176","1,176",662,662,67,67,21,21,225,225,"1,369","1,369","21,746","21,746",1,100,"144,697","144,697","89,721","89,721","80,641","80,641",-7,-7,130,130,"2,878","2,878",128,128,"1,176","1,176",662,662,67,67,21,21,225,225,"1,369","1,369","21,746","21,746",1,100,"144,697","144,697","89,721","89,721","80,641","80,641",-7,-7,130,130,"2,878","2,878",128,128,"1,176","1,176",662,662,67,67,21,21,225,225,"1,369","1,369","21,746","21,746"
B2,1,,"123,109","123,109","88,078","88,078","105,482","105,482",164,164,57,57,"3,823","3,823","1,143","1,143",702,702,399,399,56,56,63,63,405,405,"1,927","1,927","19,696","19,696",1,100,"123,109","123,109","88,078","88,078","105,482","105,482",164,164,57,57,"3,823","3,823","1,143","1,143",702,702,399,399,56,56,63,63,405,405,"1,927","1,927","19,696","19,696",1,100,"123,109","123,109","88,078","88,078","105,482","105,482",164,164,57,57,"3,823","3,823","1,143","1,143",702,702,399,399,56,56,63,63,405,405,"1,927","1,927","19,696","19,696",1,100,"123,109","123,109","88,078","88,078","105,482","105,482",164,164,57,57,"3,823","3,823","1,143","1,143",702,702,399,399,56,56,63,63,405,405,"1,927","1,927","19,696","19,696",1,100,"123,109","123,109","88,078","88,078","105,482","105,482",164,164,57,57,"3,823","3,823","1,143","1,143",702,702,399,399,56,56,63,63,405,405,"1,927","1,927","19,696","19,696",1,100,"123,109","123,109","88,078","88,078","105,482","105,482",164,164,57,57,"3,823","3,823","1,143","1,143",702,702,399,399,56,56,63,63,405,405,"1,927","1,927","19,696","19,696",1,100,"123,109","123,109","88,078","88,078","105,482","105,482",164,164,57,57,"3,823","3,823","1,143","1,143",702,702,399,399,56,56,63,63,405,405,"1,927","1,927","19,696","19,696",1,100,"123,109","123,109","88,078","88,078","105,482","105,482",164,164,57,57,"3,823","3,823","1,143","1,143",702,702,399,399,56,56,63,63,405,405,"1,927","1,927","19,696","19,696",1,100,"123,109","123,109","88,078","88,078","105,482","105,482",164,164,57,57,"3,823","3,823","1,143","1,143",702,702,399,399,56,56,63,63,405,405,"1,927","1,927","19,696","19,696"
B3,1,,"112,640","112,640","96,307","96,307","131,369","131,369",119,119,18,18,"3,696","3,696","2,009","2,009","1,090","1,090",249,249,140,140,83,83,494,494,"1,770","1,770","19,365","19,365",1,100,"112,640","112,640","96,307","96,307","131,369","131,369",119,119,18,18,"3,696","3,696","2,009","2,009","1,090","1,090",249,249,140,140,83,83,494,494,"1,770","1,770","19,365","19,365",1,100,"112,640","112,640","96,307","96,307","131,369","131,369",119,119,18,18,"3,696","3,696","2,009","2,009","1,090","1,090",249,249,140,140,83,83,494,494,"1,770","1,770","19,365","19,365",1,100,"112,640","112,640","96,307","96,307","131,369","131,369",119,119,18,18,"3,696","3,696","2,009","2,009","1,090","1,090",249,249,140,140,83,83,494,494,"1,770","1,770","19,365","19,365",1,100,"112,640","112,640","96,307","96,307","131,369","131,369",119,119,18,18,"3,696","3,696","2,009","2,009","1,090","1,090",249,249,140,140,83,83,494,494,"1,770","1,770","19,365","19,365",1,100,"112,640","112,640","96,307","96,307","131,369","131,369",119,119,18,18,"3,696","3,696","2,009","2,009","1,090","1,090",249,249,140,140,83,83,494,494,"1,770","1,770","19,365","19,365",1,100,"112,640","112,640","96,307","96,307","131,369","131,369",119,119,18,18,"3,696","3,696","2,009","2,009","1,090","1,090",249,249,140,140,83,83,494,494,"1,770","1,770","19,365","19,365",1,100,"112,640","112,640","96,307","96,307","131,369","131,369",119,119,18,18,"3,696","3,696","2,009","2,009","1,090","1,090",249,249,140,140,83,83,494,494,"1,770","1,770","19,365","19,365",1,100,"112,640","112,640","96,307","96,307","131,369","131,369",119,119,18,18,"3,696","3,696","2,009","2,009","1,090","1,090",249,249,140,140,83,83,494,494,"1,770","1,770","19,365","19,365"
B4,1,,"122,522","122,522","85,130","85,130","78,754","78,754",-10,-10,123,123,"3,818","3,818",870,870,"1,645","1,645",582,582,175,175,46,46,315,315,"1,785","1,785","18,705","18,705",1,100,"122,522","122,522","85,130","85,130","78,754","78,754",-10,-10,123,123,"3,818","3,818",870,870,"1,645","1,645",582,582,175,175,46,46,315,315,"1,785","1,785","18,705","18,705",1,100,"122,522","122,522","85,130","85,130","78,754","78,754",-10,-10,123,123,"3,818","3,818",870,870,"1,645","1,645",582,582,175,175,46,46,315,315,"1,785","1,785","18,705","18,705",1,100,"122,522","122,522","85,130","85,130","78,754","78,754",-10,-10,123,123,"3,818","3,818",870,870,"1,645","1,645",582,582,175,175,46,46,315,315,"1,785","1,785","18,705","18,705",1,100,"122,522","122,522","85,130","85,130","78,754","78,754",-10,-10,123,123,"3,818","3,818",870,870,"1,645","1,645",582,582,175,175,46,46,315,315,"1,785","1,785","18,705","18,705",1,100,"122,522","122,522","85,130","85,130","78,754","78,754",-10,-10,123,123,"3,818","3,818",870,870,"1,645","1,645",582,582,175,175,46,46,315,315,"1,785","1,785","18,705","18,705",1,100,"122,522","122,522","85,130","85,130","78,754","78,754",-10,-10,123,123,"3,818","3,818",870,870,"1,645","1,645",582,582,175,175,46,46,315,315,"1,785","1,785","18,705","18,705",1,100,"122,522","122,522","85,130","85,130","78,754","78,754",-10,-10,123,123,"3,818","3,818",870,870,"1,645","1,645",582,582,175,175,46,46,315,315,"1,785","1,785","18,705","18,705",1,100,"122,522","122,522","85,130","85,130","78,754","78,754",-10,-10,123,123,"3,818","3,818",870,870,"1,645","1,645",582,582,175,175,46,46,315,315,"1,785","1,785","18,705","18,705"
B5,1,,"159,344","159,344","92,646","92,646","106,639","106,639",181,181,88,88,"3,761","3,761",993,993,"2,493","2,493",293,293,115,115,142,142,314,314,"2,104","2,104","16,790","16,790",1,100,"159,344","159,344","92,646","92,646","106,639","106,639",181,181,88,88,"3,761","3,761",993,993,"2,493","2,493",293,293,115,115,142,142,314,314,"2,104","2,104","16,790","16,790",1,100,"159,344","159,344","92,646","92,646","106,639","106,639",181,181,88,88,"3,761","3,761",993,993,"2,493","2,493",293,293,115,115,142,142,314,314,"2,104","2,104","16,790","16,790",1,100,"159,344","159,344","92,646","92,646","106,639","106,639",181,181,88,88,"3,761","3,761",993,993,"2,493","2,493",293,293,115,115,142,142,314,314,"2,104","2,104","16,790","16,790",1,100,"159,344","159,344","92,646","92,646","106,639","106,639",181,181,88,88,"3,761","3,761",993,993,"2,493","2,493",293,293,115,115,142,142,314,314,"2,104","2,104","16,790","16,790",1,100,"159,344","159,344","92,646","92,646","106,639","106,639",181,181,88,88,"3,761","3,761",993,993,"2,493","2,493",293,293,115,115,142,142,314,314,"2,104","2,104","16,790","16,790",1,100,"159,344","159,344","92,646","92,646","106,639","106,639",181,181,88,88,"3,761","3,761",993,993,"2,493","2,493",293,293,115,115,142,142,314,314,"2,104","2,104","16,790","16,790",1,100,"159,344","159,344","92,646","92,646","106,639","106,639",181,181,88,88,"3,761","3,761",993,993,"2,493","2,493",293,293,115,115,142,142,314,314,"2,104","2,104","16,790","16,790",1,100,"159,344","159,344","92,646","92,646","106,639","106,639",181,181,88,88,"3,761","3,761",993,993,"2,493","2,493",293,293,115,115,142,142,314,314,"2,104","2,104","16,790","16,790"
B6,1,,"177,610","177,610","105,192","105,192","134,304","134,304",99,99,112,112,"4,757","4,757",160,160,"1,202","1,202",779,779,107,107,113,113,376,376,"1,250","1,250","16,536","16,536",1,100,"177,610","177,610","105,192","105,192","134,304","134,304",99,99,112,112,"4,757","4,757",160,160,"1,202","1,202",779,779,107,107,113,113,376,376,"1,250","1,250","16,536","16,536",1,100,"177,610","177,610","105,192","105,192","134,304","134,304",99,99,112,112,"4,757","4,757",160,160,"1,202","1,202",779,779,107,107,113,113,376,376,"1,250","1,250","16,536","16,536",1,100,"177,610","177,610","105,192","105,192","134,304","134,304",99,99,112,112,"4,757","4,757",160,160,"1,202","1,202",779,779,107,107,113,113,376,376,"1,250","1,250","16,536","16,536",1,100,"177,610","177,610","105,192","105,192","134,304","134,304",99,99,112,112,"4,757","4,757",160,160,"1,202","1,202",779,779,107,107,113,113,376,376,"1,250","1,250","16,536","16,536",1,100,"177,610","177,610","105,192","105,192","134,304","134,304",99,99,112,112,"4,757","4,757",160,160,"1,202","1,202",779,779,107,107,113,113,376,376,"1,250","1,250","16,536","16,536",1,100,"177,610","177,610","105,192","105,192","134,304","134,304",99,99,112,112,"4,757","4,757",160,160,"1,202","1,202",779,779,107,107,113,113,376,376,"1,250","1,250","16,536","16,536",1,100,"177,610","177,610","105,192","105,192","134,304","134,304",99,99,112,112,"4,757","4,757",160,160,"1,202","1,202",779,779,107,107,113,113,376,376,"1,250","1,250","16,536","16,536",1,100,"177,610","177,610","105,192","105,192","134,304","134,304",99,99,112,112,"4,757","4,757",160,160,"1,202","1,202",779,779,107,107,113,113,376,376,"1,250","1,250","16,536","16,536"
B7,1,,"150,333","150,333","92,690","92,690","104,593","104,593",66,66,37,37,"2,803","2,803","1,827","1,827",485,485,493,493,150,150,122,122,400,400,589,589,"15,102","15,102",1,100,"150,333","150,333","92,690","92,690","104,593","104,593",66,66,37,37,"2,803","2,803","1,827","1,827",485,485,493,493,150,150,122,122,400,400,589,589,"15,102","15,102",1,100,"150,333","150,333","92,690","92,690","104,593","104,593",66,66,37,37,"2,803","2,803","1,827","1,827",485,485,493,493,150,150,122,122,400,400,589,589,"15,102","15,102",1,100,"150,333","150,333","92,690","92,690","104,593","104,593",66,66,37,37,"2,803","2,803","1,827","1,827",485,485,493,493,150,150,122,122,400,400,589,589,"15,102","15,102",1,100,"150,333","150,333","92,690","92,690","104,593","104,593",66,66,37,37,"2,803","2,803","1,827","1,827",485,485,493,493,150,150,122,122,400,400,589,589,"15,102","15,102",1,100,"150,333","150,333","92,690","92,690","104,593","104,593",66,66,37,37,"2,803","2,803","1,827","1,827",485,485,493,493,150,150,122,122,400,400,589,589,"15,102","15,102",1,100,"150,333","150,333","92,690","92,690","104,593","104,593",66,66,37,37,"2,803","2,803","1,827","1,827",485,485,493,493,150,150,122,122,400,400,589,589,"15,102","15,102",1,100,"150,333","150,333","92,690","92,690","104,593","104,593",66,66,37,37,"2,803","2,803","1,827","1,827",485,485,493,493,150,150,122,122,400,400,589,589,"15,102","15,102",1,100,"150,333","150,333","92,690","92,690","104,593","104,593",66,66,37,37,"2,803","2,803","1,827","1,827",485,485,493,493,150,150,122,122,400,400,589,589,"15,102","15,102"
B8,1,,"149,035","149,035","91,518","91,518","83,963","83,963",162,162,48,48,"3,825","3,825","6,623","6,623","1,841","1,841",423,423,106,106,97,97,454,454,"1,484","1,484","14,868","14,868",1,100,"149,035","149,035","91,518","91,518","83,963","83,963",162,162,48,48,"3,825","3,825","6,623","6,623","1,841","1,841",423,423,106,106,97,97,454,454,"1,484","1,484","14,868","14,868",1,100,"149,035","149,035","91,518","91,518","83,963","83,963",162,162,48,48,"3,825","3,825","6,623","6,623","1,841","1,841",423,423,106,106,97,97,454,454,"1,484","1,484","14,868","14,868",1,100,"149,035","149,035","91,518","91,518","83,963","83,963",162,162,48,48,"3,825","3,825","6,623","6,623","1,841","1,841",423,423,106,106,97,97,454,454,"1,484","1,484","14,868","14,868",1,100,"149,035","149,035","91,518","91,518","83,963","83,963",162,162,48,48,"3,825","3,825","6,623","6,623","1,841","1,841",423,423,106,106,97,97,454,454,"1,484","1,484","14,868","14,868",1,100,"149,035","149,035","91,518","91,518","83,963","83,963",162,162,48,48,"3,825","3,825","6,623","6,623","1,841","1,841",423,423,106,106,97,97,454,454,"1,484","1,484","14,868","14,868",1,100,"149,035","149,035","91,518","91,518","83,963","83,963",162,162,48,48,"3,825","3,825","6,623","6,623","1,841","1,841",423,423,106,106,97,97,454,454,"1,484","1,484","14,868","14,868",1,100,"149,035","149,035","91,518","91,518","83,963","83,963",162,162,48,48,"3,825","3,825","6,623","6,623","1,841","1,841",423,423,106,106,97,97,454,454,"1,484","1,484","14,868","14,868",1,100,"149,035","149,035","91,518","91,518","83,963","83,963",162,162,48,48,"3,825","3,825","6,623","6,623","1,841","1,841",423,423,106,106,97,97,454,454,"1,484","1,484","14,868","14,868"
B9,1,,"154,095","154,095","90,277","90,277","62,730","62,730",110,110,313,313,"2,865","2,865",145,145,746,746,197,197,183,183,179,179,402,402,"1,025","1,025","14,576","14,576",1,100,"154,095","154,095","90,277","90,277","62,730","62,730",110,110,313,313,"2,865","2,865",145,145,746,746,197,197,183,183,179,179,402,402,"1,025","1,025","14,576","14,576",1,100,"154,095","154,095","90,277","90,277","62,730","62,730",110,110,313,313,"2,865","2,865",145,145,746,746,197,197,183,183,179,179,402,402,"1,025","1,025","14,576","14,576",1,100,"154,095","154,095","90,277","90,277","62,730","62,730",110,110,313,313,"2,865","2,865",145,145,746,746,197,197,183,183,179,179,402,402,"1,025","1,025","14,576","14,576",1,100,"154,095","154,095","90,277","90,277","62,730","62,730",110,110,313,313,"2,865","2,865",145,145,746,746,197,197,183,183,179,179,402,402,"1,025","1,025","14,576","14,576",1,100,"154,095","154,095","90,277","90,277","62,730","62,730",110,110,313,313,"2,865","2,865",145,145,746,746,197,197,183,183,179,179,402,402,"1,025","1,025","14,576","14,576",1,100,"154,095","154,095","90,277","90,277","62,730","62,730",110,110,313,313,"2,865","2,865",145,145,746,746,197,197,183,183,179,179,402,402,"1,025","1,025","14,576","14,576",1,100,"154,095","154,095","90,277","90,277","62,730","62,730",110,110,313,313,"2,865","2,865",145,145,746,746,197,197,183,183,179,179,402,402,"1,025","1,025","14,576","14,576",1,100,"154,095","154,095","90,277","90,277","62,730","62,730",110,110,313,313,"2,865","2,865",145,145,746,746,197,197,183,183,179,179,402,402,"1,025","1,025","14,576","14,576"
