Well,All Events #Events,All Events %Parent,All Events FSC-A Mean,All Events FSC-A Median,All Events FSC-W Mean,All Events FSC-W Median,All Events SSC-A Mean,All Events SSC-A Median,All Events CD33 640 670/30-A Mean,All Events CD33 640 670/30-A Median,All Events CD45RA 640 730/45-A Mean,All Events CD45RA 640 730/45-A Median,All Events CD34 640 780/60-A Mean,All Events CD34 640 780/60-A Median,All Events CD90 561 582/15-A Mean,All Events CD90 561 582/15-A Median,All Events CD49f 561 670/14-A Mean,All Events CD49f 561 670/14-A Median,All Events CD38 561 780/60-A Mean,All Events CD38 561 780/60-A Median,All Events Lineage 488 530/30-A Mean,All Events Lineage 488 530/30-A Median,All Events CD7_CD10 V405 450/50-A Mean,All Events CD7_CD10 V405 450/50-A Median,All Events Live V405 525/50-A Mean,All Events Live V405 525/50-A Median,All Events CD45 V405 780/60-A Mean,All Events CD45 V405 780/60-A Median,All Events Time Mean,All Events Time Median,Cells #Events,Cells %Parent,Cells FSC-A Mean,Cells FSC-A Median,Cells FSC-W Mean,Cells FSC-W Median,Cells SSC-A Mean,Cells SSC-A Median,Cells CD33 640 670/30-A Mean,Cells CD33 640 670/30-A Median,Cells CD45RA 640 730/45-A Mean,Cells CD45RA 640 730/45-A Median,Cells CD34 640 780/60-A Mean,Cells CD34 640 780/60-A Median,Cells CD90 561 582/15-A Mean,Cells CD90 561 582/15-A Median,Cells CD49f 561 670/14-A Mean,Cells CD49f 561 670/14-A Median,Cells CD38 561 780/60-A Mean,Cells CD38 561 780/60-A Median,Cells Lineage 488 530/30-A Mean,Cells Lineage 488 530/30-A Median,Cells CD7_CD10 V405 450/50-A Mean,Cells CD7_CD10 V405 450/50-A Median,Cells Live V405 525/50-A Mean,Cells Live V405 525/50-A Median,Cells CD45 V405 780/60-A Mean,Cells CD45 V405 780/60-A Median,Cells Time Mean,Cells Time Median,Singlets #Events,Singlets %Parent,Singlets FSC-A Mean,Singlets FSC-A Median,Singlets FSC-W Mean,Singlets FSC-W Median,Singlets SSC-A Mean,Singlets SSC-A Median,Singlets CD33 640 670/30-A Mean,Singlets CD33 640 670/30-A Median,Singlets CD45RA 640 730/45-A Mean,Singlets CD45RA 640 730/45-A Median,Singlets CD34 640 780/60-A Mean,Singlets CD34 640 780/60-A Median,Singlets CD90 561 582/15-A Mean,Singlets CD90 561 582/15-A Median,Singlets CD49f 561 670/14-A Mean,Singlets CD49f 561 670/14-A Median,Singlets CD38 561 780/60-A Mean,Singlets CD38 561 780/60-A Median,Singlets Lineage 488 530/30-A Mean,Singlets Lineage 488 530/30-A Median,Singlets CD7_CD10 V405 450/50-A Mean,Singlets CD7_CD10 V405 450/50-A Median,Singlets Live V405 525/50-A Mean,Singlets Live V405 525/50-A Median,Singlets CD45 V405 780/60-A Mean,Singlets CD45 V405 780/60-A Median,Singlets Time Mean,Singlets Time Median,Live #Events,Live %Parent,Live FSC-A Mean,Live FSC-A Median,Live FSC-W Mean,Live FSC-W Median,Live SSC-A Mean,Live SSC-A Median,Live CD33 640 670/30-A Mean,Live CD33 640 670/30-A Median,Live CD45RA 640 730/45-A Mean,Live CD45RA 640 730/45-A Median,Live CD34 640 780/60-A Mean,Live CD34 640 780/60-A Median,Live CD90 561 582/15-A Mean,Live CD90 561 582/15-A Median,Live CD49f 561 670/14-A Mean,Live CD49f 561 670/14-A Median,Live CD38 561 780/60-A Mean,Live CD38 561 780/60-A Median,Live Lineage 488 530/30-A Mean,Live Lineage 488 530/30-A Median,Live CD7_CD10 V405 450/50-A Mean,Live CD7_CD10 V405 450/50-A Median,Live Live V405 525/50-A Mean,Live Live V405 525/50-A Median,Live CD45 V405 780/60-A Mean,Live CD45 V405 780/60-A Median,Live Time Mean,Live Time Median,Lin- #Events,Lin- %Parent,Lin- FSC-A Mean,Lin- FSC-A Median,Lin- FSC-W Mean,Lin- FSC-W Median,Lin- SSC-A Mean,Lin- SSC-A Median,Lin- CD33 640 670/30-A Mean,Lin- CD33 640 670/30-A Median,Lin- CD45RA 640 730/45-A Mean,Lin- CD45RA 640 730/45-A Median,Lin- CD34 640 780/60-A Mean,Lin- CD34 640 780/60-A Median,Lin- CD90 561 582/15-A Mean,Lin- CD90 561 582/15-A Median,Lin- CD49f 561 670/14-A Mean,Lin- CD49f 561 670/14-A Median,Lin- CD38 561 780/60-A Mean,Lin- CD38 561 780/60-A Median,Lin- Lineage 488 530/30-A Mean,Lin- Lineage 488 530/30-A Median,Lin- CD7_CD10 V405 450/50-A Mean,Lin- CD7_CD10 V405 450/50-A Median,Lin- Live V405 525/50-A Mean,Lin- Live V405 525/50-A Median,Lin- CD45 V405 780/60-A Mean,Lin- CD45 V405 780/60-A Median,Lin- Time Mean,Lin- Time Median,CD33- #Events,CD33- %Parent,CD33- FSC-A Mean,CD33- FSC-A Median,CD33- FSC-W Mean,CD33- FSC-W Median,CD33- SSC-A Mean,CD33- SSC-A Median,CD33- CD33 640 670/30-A Mean,CD33- CD33 640 670/30-A Median,CD33- CD45RA 640 730/45-A Mean,CD33- CD45RA 640 730/45-A Median,CD33- CD34 640 780/60-A Mean,CD33- CD34 640 780/60-A Median,CD33- CD90 561 582/15-A Mean,CD33- CD90 561 582/15-A Median,CD33- CD49f 561 670/14-A Mean,CD33- CD49f 561 670/14-A Median,CD33- CD38 561 780/60-A Mean,CD33- CD38 561 780/60-A Median,CD33- Lineage 488 530/30-A Mean,CD33- Lineage 488 530/30-A Median,CD33- CD7_CD10 V405 450/50-A Mean,CD33- CD7_CD10 V405 450/50-A Median,CD33- Live V405 525/50-A Mean,CD33- Live V405 525/50-A Median,CD33- CD45 V405 780/60-A Mean,CD33- CD45 V405 780/60-A Median,CD33- Time Mean,CD33- Time Median,CD34+/CD45+ #Events,CD34+/CD45+ %Parent,CD34+/CD45+ FSC-A Mean,CD34+/CD45+ FSC-A Median,CD34+/CD45+ FSC-W Mean,CD34+/CD45+ FSC-W Median,CD34+/CD45+ SSC-A Mean,CD34+/CD45+ SSC-A Median,CD34+/CD45+ CD33 640 670/30-A Mean,CD34+/CD45+ CD33 640 670/30-A Median,CD34+/CD45+ CD45RA 640 730/45-A Mean,CD34+/CD45+ CD45RA 640 730/45-A Median,CD34+/CD45+ CD34 640 780/60-A Mean,CD34+/CD45+ CD34 640 780/60-A Median,CD34+/CD45+ CD90 561 582/15-A Mean,CD34+/CD45+ CD90 561 582/15-A Median,CD34+/CD45+ CD49f 561 670/14-A Mean,CD34+/CD45+ CD49f 561 670/14-A Median,CD34+/CD45+ CD38 561 780/60-A Mean,CD34+/CD45+ CD38 561 780/60-A Median,CD34+/CD45+ Lineage 488 530/30-A Mean,CD34+/CD45+ Lineage 488 530/30-A Median,CD34+/CD45+ CD7_CD10 V405 450/50-A Mean,CD34+/CD45+ CD7_CD10 V405 450/50-A Median,CD34+/CD45+ Live V405 525/50-A Mean,CD34+/CD45+ Live V405 525/50-A Median,CD34+/CD45+ CD45 V405 780/60-A Mean,CD34+/CD45+ CD45 V405 780/60-A Median,CD34+/CD45+ Time Mean,CD34+/CD45+ Time Median,CD34+/CD38- #Events,CD34+/CD38- %Parent,CD34+/CD38- FSC-A Mean,CD34+/CD38- FSC-A Median,CD34+/CD38- FSC-W Mean,CD34+/CD38- FSC-W Median,CD34+/CD38- SSC-A Mean,CD34+/CD38- SSC-A Median,CD34+/CD38- CD33 640 670/30-A Mean,CD34+/CD38- CD33 640 670/30-A Median,CD34+/CD38- CD45RA 640 730/45-A Mean,CD34+/CD38- CD45RA 640 730/45-A Median,CD34+/CD38- CD34 640 780/60-A Mean,CD34+/CD38- CD34 640 780/60-A Median,CD34+/CD38- CD90 561 582/15-A Mean,CD34+/CD38- CD90 561 582/15-A Median,CD34+/CD38- CD49f 561 670/14-A Mean,CD34+/CD38- CD49f 561 670/14-A Median,CD34+/CD38- CD38 561 780/60-A Mean,CD34+/CD38- CD38 561 780/60-A Median,CD34+/CD38- Lineage 488 530/30-A Mean,CD34+/CD38- Lineage 488 530/30-A Median,CD34+/CD38- CD7_CD10 V405 450/50-A Mean,CD34+/CD38- CD7_CD10 V405 450/50-A Median,CD34+/CD38- Live V405 525/50-A Mean,CD34+/CD38- Live V405 525/50-A Median,CD34+/CD38- CD45 V405 780/60-A Mean,CD34+/CD38- CD45 V405 780/60-A Median,CD34+/CD38- Time Mean,CD34+/CD38- Time Median,CD90+ HSC #Events,CD90+ HSC %Parent,CD90+ HSC FSC-A Mean,CD90+ HSC FSC-A Median,CD90+ HSC FSC-W Mean,CD90+ HSC FSC-W Median,CD90+ HSC SSC-A Mean,CD90+ HSC SSC-A Median,CD90+ HSC CD33 640 670/30-A Mean,CD90+ HSC CD33 640 670/30-A Median,CD90+ HSC CD45RA 640 730/45-A Mean,CD90+ HSC CD45RA 640 730/45-A Median,CD90+ HSC CD34 640 780/60-A Mean,CD90+ HSC CD34 640 780/60-A Median,CD90+ HSC CD90 561 582/15-A Mean,CD90+ HSC CD90 561 582/15-A Median,CD90+ HSC CD49f 561 670/14-A Mean,CD90+ HSC CD49f 561 670/14-A Median,CD90+ HSC CD38 561 780/60-A Mean,CD90+ HSC CD38 561 780/60-A Median,CD90+ HSC Lineage 488 530/30-A Mean,CD90+ HSC Lineage 488 530/30-A Median,CD90+ HSC CD7_CD10 V405 450/50-A Mean,CD90+ HSC CD7_CD10 V405 450/50-A Median,CD90+ HSC Live V405 525/50-A Mean,CD90+ HSC Live V405 525/50-A Median,CD90+ HSC CD45 V405 780/60-A Mean,CD90+ HSC CD45 V405 780/60-A Median,CD90+ HSC Time Mean,CD90+ HSC Time Median
A11,1,,"132,665","132,665","93,353","93,353","78,961","78,961",25,25,12,12,"3,356","3,356","2,302","2,302","1,023","1,023",234,234,220,220,-23,-23,464,464,"1,350","1,350","12,168","12,168",1,100,"132,665","132,665","93,353","93,353","78,961","78,961",25,25,12,12,"3,356","3,356","2,302","2,302","1,023","1,023",234,234,220,220,-23,-23,464,464,"1,350","1,350","12,168","12,168",1,100,"132,665","132,665","93,353","93,353","78,961","78,961",25,25,12,12,"3,356","3,356","2,302","2,302","1,023","1,023",234,234,220,220,-23,-23,464,464,"1,350","1,350","12,168","12,168",1,100,"132,665","132,665","93,353","93,353","78,961","78,961",25,25,12,12,"3,356","3,356","2,302","2,302","1,023","1,023",234,234,220,220,-23,-23,464,464,"1,350","1,350","12,168","12,168",1,100,"132,665","132,665","93,353","93,353","78,961","78,961",25,25,12,12,"3,356","3,356","2,302","2,302","1,023","1,023",234,234,220,220,-23,-23,464,464,"1,350","1,350","12,168","12,168",1,100,"132,665","132,665","93,353","93,353","78,961","78,961",25,25,12,12,"3,356","3,356","2,302","2,302","1,023","1,023",234,234,220,220,-23,-23,464,464,"1,350","1,350","12,168","12,168",1,100,"132,665","132,665","93,353","93,353","78,961","78,961",25,25,12,12,"3,356","3,356","2,302","2,302","1,023","1,023",234,234,220,220,-23,-23,464,464,"1,350","1,350","12,168","12,168",1,100,"132,665","132,665","93,353","93,353","78,961","78,961",25,25,12,12,"3,356","3,356","2,302","2,302","1,023","1,023",234,234,220,220,-23,-23,464,464,"1,350","1,350","12,168","12,168",1,100,"132,665","132,665","93,353","93,353","78,961","78,961",25,25,12,12,"3,356","3,356","2,302","2,302","1,023","1,023",234,234,220,220,-23,-23,464,464,"1,350","1,350","12,168","12,168"
A12,1,,"141,769","141,769","92,687","92,687","82,854","82,854",208,208,-38,-38,"3,146","3,146",823,823,397,397,370,370,110,110,17,17,319,319,"1,587","1,587","12,658","12,658",1,100,"141,769","141,769","92,687","92,687","82,854","82,854",208,208,-38,-38,"3,146","3,146",823,823,397,397,370,370,110,110,17,17,319,319,"1,587","1,587","12,658","12,658",1,100,"141,769","141,769","92,687","92,687","82,854","82,854",208,208,-38,-38,"3,146","3,146",823,823,397,397,370,370,110,110,17,17,319,319,"1,587","1,587","12,658","12,658",1,100,"141,769","141,769","92,687","92,687","82,854","82,854",208,208,-38,-38,"3,146","3,146",823,823,397,397,370,370,110,110,17,17,319,319,"1,587","1,587","12,658","12,658",1,100,"141,769","141,769","92,687","92,687","82,854","82,854",208,208,-38,-38,"3,146","3,146",823,823,397,397,370,370,110,110,17,17,319,319,"1,587","1,587","12,658","12,658",1,100,"141,769","141,769","92,687","92,687","82,854","82,854",208,208,-38,-38,"3,146","3,146",823,823,397,397,370,370,110,110,17,17,319,319,"1,587","1,587","12,658","12,658",1,100,"141,769","141,769","92,687","92,687","82,854","82,854",208,208,-38,-38,"3,146","3,146",823,823,397,397,370,370,110,110,17,17,319,319,"1,587","1,587","12,658","12,658",1,100,"141,769","141,769","92,687","92,687","82,854","82,854",208,208,-38,-38,"3,146","3,146",823,823,397,397,370,370,110,110,17,17,319,319,"1,587","1,587","12,658","12,658",1,100,"141,769","141,769","92,687","92,687","82,854","82,854",208,208,-38,-38,"3,146","3,146",823,823,397,397,370,370,110,110,17,17,319,319,"1,587","1,587","12,658","12,658"
B1,1,,"149,065","149,065","95,801","95,801","121,448","121,448",120,120,327,327,"6,983","6,983",216,216,"1,520","1,520",402,402,282,282,138,138,439,439,921,921,"20,570","20,570",1,100,"149,065","149,065","95,801","95,801","121,448","121,448",120,120,327,327,"6,983","6,983",216,216,"1,520","1,520",402,402,282,282,138,138,439,439,921,921,"20,570","20,570",1,100,"149,065","149,065","95,801","95,801","121,448","121,448",120,120,327,327,"6,983","6,983",216,216,"1,520","1,520",402,402,282,282,138,138,439,439,921,921,"20,570","20,570",1,100,"149,065","149,065","95,801","95,801","121,448","121,448",120,120,327,327,"6,983","6,983",216,216,"1,520","1,520",402,402,282,282,138,138,439,439,921,921,"20,570","20,570",1,100,"149,065","149,065","95,801","95,801","121,448","121,448",120,120,327,327,"6,983","6,983",216,216,"1,520","1,520",402,402,282,282,138,138,439,439,921,921,"20,570","20,570",1,100,"149,065","149,065","95,801","95,801","121,448","121,448",120,120,327,327,"6,983","6,983",216,216,"1,520","1,520",402,402,282,282,138,138,439,439,921,921,"20,570","20,570",1,100,"149,065","149,065","95,801","95,801","121,448","121,448",120,120,327,327,"6,983","6,983",216,216,"1,520","1,520",402,402,282,282,138,138,439,439,921,921,"20,570","20,570",1,100,"149,065","149,065","95,801","95,801","121,448","121,448",120,120,327,327,"6,983","6,983",216,216,"1,520","1,520",402,402,282,282,138,138,439,439,921,921,"20,570","20,570",1,100,"149,065","149,065","95,801","95,801","121,448","121,448",120,120,327,327,"6,983","6,983",216,216,"1,520","1,520",402,402,282,282,138,138,439,439,921,921,"20,570","20,570"
B2,1,,"131,185","131,185","92,179","92,179","120,920","120,920",45,45,80,80,"6,508","6,508","1,202","1,202","2,158","2,158",289,289,56,56,84,84,482,482,"2,878","2,878","20,138","20,138",1,100,"131,185","131,185","92,179","92,179","120,920","120,920",45,45,80,80,"6,508","6,508","1,202","1,202","2,158","2,158",289,289,56,56,84,84,482,482,"2,878","2,878","20,138","20,138",1,100,"131,185","131,185","92,179","92,179","120,920","120,920",45,45,80,80,"6,508","6,508","1,202","1,202","2,158","2,158",289,289,56,56,84,84,482,482,"2,878","2,878","20,138","20,138",1,100,"131,185","131,185","92,179","92,179","120,920","120,920",45,45,80,80,"6,508","6,508","1,202","1,202","2,158","2,158",289,289,56,56,84,84,482,482,"2,878","2,878","20,138","20,138",1,100,"131,185","131,185","92,179","92,179","120,920","120,920",45,45,80,80,"6,508","6,508","1,202","1,202","2,158","2,158",289,289,56,56,84,84,482,482,"2,878","2,878","20,138","20,138",1,100,"131,185","131,185","92,179","92,179","120,920","120,920",45,45,80,80,"6,508","6,508","1,202","1,202","2,158","2,158",289,289,56,56,84,84,482,482,"2,878","2,878","20,138","20,138",1,100,"131,185","131,185","92,179","92,179","120,920","120,920",45,45,80,80,"6,508","6,508","1,202","1,202","2,158","2,158",289,289,56,56,84,84,482,482,"2,878","2,878","20,138","20,138",1,100,"131,185","131,185","92,179","92,179","120,920","120,920",45,45,80,80,"6,508","6,508","1,202","1,202","2,158","2,158",289,289,56,56,84,84,482,482,"2,878","2,878","20,138","20,138",1,100,"131,185","131,185","92,179","92,179","120,920","120,920",45,45,80,80,"6,508","6,508","1,202","1,202","2,158","2,158",289,289,56,56,84,84,482,482,"2,878","2,878","20,138","20,138"
B3,1,,"135,670","135,670","88,968","88,968","83,130","83,130",43,43,60,60,"2,811","2,811",961,961,628,628,774,774,128,128,59,59,417,417,"1,232","1,232","19,459","19,459",1,100,"135,670","135,670","88,968","88,968","83,130","83,130",43,43,60,60,"2,811","2,811",961,961,628,628,774,774,128,128,59,59,417,417,"1,232","1,232","19,459","19,459",1,100,"135,670","135,670","88,968","88,968","83,130","83,130",43,43,60,60,"2,811","2,811",961,961,628,628,774,774,128,128,59,59,417,417,"1,232","1,232","19,459","19,459",1,100,"135,670","135,670","88,968","88,968","83,130","83,130",43,43,60,60,"2,811","2,811",961,961,628,628,774,774,128,128,59,59,417,417,"1,232","1,232","19,459","19,459",1,100,"135,670","135,670","88,968","88,968","83,130","83,130",43,43,60,60,"2,811","2,811",961,961,628,628,774,774,128,128,59,59,417,417,"1,232","1,232","19,459","19,459",1,100,"135,670","135,670","88,968","88,968","83,130","83,130",43,43,60,60,"2,811","2,811",961,961,628,628,774,774,128,128,59,59,417,417,"1,232","1,232","19,459","19,459",1,100,"135,670","135,670","88,968","88,968","83,130","83,130",43,43,60,60,"2,811","2,811",961,961,628,628,774,774,128,128,59,59,417,417,"1,232","1,232","19,459","19,459",1,100,"135,670","135,670","88,968","88,968","83,130","83,130",43,43,60,60,"2,811","2,811",961,961,628,628,774,774,128,128,59,59,417,417,"1,232","1,232","19,459","19,459",1,100,"135,670","135,670","88,968","88,968","83,130","83,130",43,43,60,60,"2,811","2,811",961,961,628,628,774,774,128,128,59,59,417,417,"1,232","1,232","19,459","19,459"
B4,1,,"196,513","196,513","108,170","108,170","146,743","146,743",45,45,101,101,"5,514","5,514","2,472","2,472","5,407","5,407",555,555,231,231,243,243,681,681,"1,916","1,916","18,005","18,005",1,100,"196,513","196,513","108,170","108,170","146,743","146,743",45,45,101,101,"5,514","5,514","2,472","2,472","5,407","5,407",555,555,231,231,243,243,681,681,"1,916","1,916","18,005","18,005",1,100,"196,513","196,513","108,170","108,170","146,743","146,743",45,45,101,101,"5,514","5,514","2,472","2,472","5,407","5,407",555,555,231,231,243,243,681,681,"1,916","1,916","18,005","18,005",1,100,"196,513","196,513","108,170","108,170","146,743","146,743",45,45,101,101,"5,514","5,514","2,472","2,472","5,407","5,407",555,555,231,231,243,243,681,681,"1,916","1,916","18,005","18,005",1,100,"196,513","196,513","108,170","108,170","146,743","146,743",45,45,101,101,"5,514","5,514","2,472","2,472","5,407","5,407",555,555,231,231,243,243,681,681,"1,916","1,916","18,005","18,005",1,100,"196,513","196,513","108,170","108,170","146,743","146,743",45,45,101,101,"5,514","5,514","2,472","2,472","5,407","5,407",555,555,231,231,243,243,681,681,"1,916","1,916","18,005","18,005",1,100,"196,513","196,513","108,170","108,170","146,743","146,743",45,45,101,101,"5,514","5,514","2,472","2,472","5,407","5,407",555,555,231,231,243,243,681,681,"1,916","1,916","18,005","18,005",1,100,"196,513","196,513","108,170","108,170","146,743","146,743",45,45,101,101,"5,514","5,514","2,472","2,472","5,407","5,407",555,555,231,231,243,243,681,681,"1,916","1,916","18,005","18,005",1,100,"196,513","196,513","108,170","108,170","146,743","146,743",45,45,101,101,"5,514","5,514","2,472","2,472","5,407","5,407",555,555,231,231,243,243,681,681,"1,916","1,916","18,005","18,005"
B5,1,,"99,234","99,234","87,246","87,246","90,105","90,105",385,385,-6,-6,"3,755","3,755","1,302","1,302",635,635,463,463,-5,-5,31,31,244,244,643,643,"17,319","17,319",1,100,"99,234","99,234","87,246","87,246","90,105","90,105",385,385,-6,-6,"3,755","3,755","1,302","1,302",635,635,463,463,-5,-5,31,31,244,244,643,643,"17,319","17,319",1,100,"99,234","99,234","87,246","87,246","90,105","90,105",385,385,-6,-6,"3,755","3,755","1,302","1,302",635,635,463,463,-5,-5,31,31,244,244,643,643,"17,319","17,319",1,100,"99,234","99,234","87,246","87,246","90,105","90,105",385,385,-6,-6,"3,755","3,755","1,302","1,302",635,635,463,463,-5,-5,31,31,244,244,643,643,"17,319","17,319",1,100,"99,234","99,234","87,246","87,246","90,105","90,105",385,385,-6,-6,"3,755","3,755","1,302","1,302",635,635,463,463,-5,-5,31,31,244,244,643,643,"17,319","17,319",1,100,"99,234","99,234","87,246","87,246","90,105","90,105",385,385,-6,-6,"3,755","3,755","1,302","1,302",635,635,463,463,-5,-5,31,31,244,244,643,643,"17,319","17,319",1,100,"99,234","99,234","87,246","87,246","90,105","90,105",385,385,-6,-6,"3,755","3,755","1,302","1,302",635,635,463,463,-5,-5,31,31,244,244,643,643,"17,319","17,319",1,100,"99,234","99,234","87,246","87,246","90,105","90,105",385,385,-6,-6,"3,755","3,755","1,302","1,302",635,635,463,463,-5,-5,31,31,244,244,643,643,"17,319","17,319",1,100,"99,234","99,234","87,246","87,246","90,105","90,105",385,385,-6,-6,"3,755","3,755","1,302","1,302",635,635,463,463,-5,-5,31,31,244,244,643,643,"17,319","17,319"
B6,1,,"106,353","106,353","91,827","91,827","131,754","131,754",71,71,-12,-12,"2,995","2,995","4,047","4,047","1,007","1,007",698,698,139,139,132,132,288,288,"1,787","1,787","16,858","16,858",1,100,"106,353","106,353","91,827","91,827","131,754","131,754",71,71,-12,-12,"2,995","2,995","4,047","4,047","1,007","1,007",698,698,139,139,132,132,288,288,"1,787","1,787","16,858","16,858",1,100,"106,353","106,353","91,827","91,827","131,754","131,754",71,71,-12,-12,"2,995","2,995","4,047","4,047","1,007","1,007",698,698,139,139,132,132,288,288,"1,787","1,787","16,858","16,858",1,100,"106,353","106,353","91,827","91,827","131,754","131,754",71,71,-12,-12,"2,995","2,995","4,047","4,047","1,007","1,007",698,698,139,139,132,132,288,288,"1,787","1,787","16,858","16,858",1,100,"106,353","106,353","91,827","91,827","131,754","131,754",71,71,-12,-12,"2,995","2,995","4,047","4,047","1,007","1,007",698,698,139,139,132,132,288,288,"1,787","1,787","16,858","16,858",1,100,"106,353","106,353","91,827","91,827","131,754","131,754",71,71,-12,-12,"2,995","2,995","4,047","4,047","1,007","1,007",698,698,139,139,132,132,288,288,"1,787","1,787","16,858","16,858",1,100,"106,353","106,353","91,827","91,827","131,754","131,754",71,71,-12,-12,"2,995","2,995","4,047","4,047","1,007","1,007",698,698,139,139,132,132,288,288,"1,787","1,787","16,858","16,858",1,100,"106,353","106,353","91,827","91,827","131,754","131,754",71,71,-12,-12,"2,995","2,995","4,047","4,047","1,007","1,007",698,698,139,139,132,132,288,288,"1,787","1,787","16,858","16,858",1,100,"106,353","106,353","91,827","91,827","131,754","131,754",71,71,-12,-12,"2,995","2,995","4,047","4,047","1,007","1,007",698,698,139,139,132,132,288,288,"1,787","1,787","16,858","16,858"
B7,1,,"129,229","129,229","82,034","82,034","98,427","98,427",287,287,48,48,"4,607","4,607","5,634","5,634","1,604","1,604",531,531,240,240,-25,-25,428,428,"1,524","1,524","16,446","16,446",1,100,"129,229","129,229","82,034","82,034","98,427","98,427",287,287,48,48,"4,607","4,607","5,634","5,634","1,604","1,604",531,531,240,240,-25,-25,428,428,"1,524","1,524","16,446","16,446",1,100,"129,229","129,229","82,034","82,034","98,427","98,427",287,287,48,48,"4,607","4,607","5,634","5,634","1,604","1,604",531,531,240,240,-25,-25,428,428,"1,524","1,524","16,446","16,446",1,100,"129,229","129,229","82,034","82,034","98,427","98,427",287,287,48,48,"4,607","4,607","5,634","5,634","1,604","1,604",531,531,240,240,-25,-25,428,428,"1,524","1,524","16,446","16,446",1,100,"129,229","129,229","82,034","82,034","98,427","98,427",287,287,48,48,"4,607","4,607","5,634","5,634","1,604","1,604",531,531,240,240,-25,-25,428,428,"1,524","1,524","16,446","16,446",1,100,"129,229","129,229","82,034","82,034","98,427","98,427",287,287,48,48,"4,607","4,607","5,634","5,634","1,604","1,604",531,531,240,240,-25,-25,428,428,"1,524","1,524","16,446","16,446",1,100,"129,229","129,229","82,034","82,034","98,427","98,427",287,287,48,48,"4,607","4,607","5,634","5,634","1,604","1,604",531,531,240,240,-25,-25,428,428,"1,524","1,524","16,446","16,446",1,100,"129,229","129,229","82,034","82,034","98,427","98,427",287,287,48,48,"4,607","4,607","5,634","5,634","1,604","1,604",531,531,240,240,-25,-25,428,428,"1,524","1,524","16,446","16,446",1,100,"129,229","129,229","82,034","82,034","98,427","98,427",287,287,48,48,"4,607","4,607","5,634","5,634","1,604","1,604",531,531,240,240,-25,-25,428,428,"1,524","1,524","16,446","16,446"
B8,1,,"134,034","134,034","87,102","87,102","79,457","79,457",193,193,179,179,"3,502","3,502",160,160,175,175,297,297,80,80,-18,-18,333,333,"1,447","1,447","15,222","15,222",1,100,"134,034","134,034","87,102","87,102","79,457","79,457",193,193,179,179,"3,502","3,502",160,160,175,175,297,297,80,80,-18,-18,333,333,"1,447","1,447","15,222","15,222",1,100,"134,034","134,034","87,102","87,102","79,457","79,457",193,193,179,179,"3,502","3,502",160,160,175,175,297,297,80,80,-18,-18,333,333,"1,447","1,447","15,222","15,222",1,100,"134,034","134,034","87,102","87,102","79,457","79,457",193,193,179,179,"3,502","3,502",160,160,175,175,297,297,80,80,-18,-18,333,333,"1,447","1,447","15,222","15,222",1,100,"134,034","134,034","87,102","87,102","79,457","79,457",193,193,179,179,"3,502","3,502",160,160,175,175,297,297,80,80,-18,-18,333,333,"1,447","1,447","15,222","15,222",1,100,"134,034","134,034","87,102","87,102","79,457","79,457",193,193,179,179,"3,502","3,502",160,160,175,175,297,297,80,80,-18,-18,333,333,"1,447","1,447","15,222","15,222",1,100,"134,034","134,034","87,102","87,102","79,457","79,457",193,193,179,179,"3,502","3,502",160,160,175,175,297,297,80,80,-18,-18,333,333,"1,447","1,447","15,222","15,222",1,100,"134,034","134,034","87,102","87,102","79,457","79,457",193,193,179,179,"3,502","3,502",160,160,175,175,297,297,80,80,-18,-18,333,333,"1,447","1,447","15,222","15,222",1,100,"134,034","134,034","87,102","87,102","79,457","79,457",193,193,179,179,"3,502","3,502",160,160,175,175,297,297,80,80,-18,-18,333,333,"1,447","1,447","15,222","15,222"
