Well,All Events #Events,All Events %Parent,All Events FSC-A Mean,All Events FSC-A Median,All Events FSC-W Mean,All Events FSC-W Median,All Events SSC-A Mean,All Events SSC-A Median,All Events CD33 640 670/30-A Mean,All Events CD33 640 670/30-A Median,All Events CD45RA 640 730/45-A Mean,All Events CD45RA 640 730/45-A Median,All Events CD34 640 780/60-A Mean,All Events CD34 640 780/60-A Median,All Events CD90 561 582/15-A Mean,All Events CD90 561 582/15-A Median,All Events CD49f 561 670/14-A Mean,All Events CD49f 561 670/14-A Median,All Events CD38 561 780/60-A Mean,All Events CD38 561 780/60-A Median,All Events Lineage 488 530/30-A Mean,All Events Lineage 488 530/30-A Median,All Events CD7_CD10 V405 450/50-A Mean,All Events CD7_CD10 V405 450/50-A Median,All Events Live V405 525/50-A Mean,All Events Live V405 525/50-A Median,All Events CD45 V405 780/60-A Mean,All Events CD45 V405 780/60-A Median,All Events Time Mean,All Events Time Median,Cells #Events,Cells %Parent,Cells FSC-A Mean,Cells FSC-A Median,Cells FSC-W Mean,Cells FSC-W Median,Cells SSC-A Mean,Cells SSC-A Median,Cells CD33 640 670/30-A Mean,Cells CD33 640 670/30-A Median,Cells CD45RA 640 730/45-A Mean,Cells CD45RA 640 730/45-A Median,Cells CD34 640 780/60-A Mean,Cells CD34 640 780/60-A Median,Cells CD90 561 582/15-A Mean,Cells CD90 561 582/15-A Median,Cells CD49f 561 670/14-A Mean,Cells CD49f 561 670/14-A Median,Cells CD38 561 780/60-A Mean,Cells CD38 561 780/60-A Median,Cells Lineage 488 530/30-A Mean,Cells Lineage 488 530/30-A Median,Cells CD7_CD10 V405 450/50-A Mean,Cells CD7_CD10 V405 450/50-A Median,Cells Live V405 525/50-A Mean,Cells Live V405 525/50-A Median,Cells CD45 V405 780/60-A Mean,Cells CD45 V405 780/60-A Median,Cells Time Mean,Cells Time Median,Singlets #Events,Singlets %Parent,Singlets FSC-A Mean,Singlets FSC-A Median,Singlets FSC-W Mean,Singlets FSC-W Median,Singlets SSC-A Mean,Singlets SSC-A Median,Singlets CD33 640 670/30-A Mean,Singlets CD33 640 670/30-A Median,Singlets CD45RA 640 730/45-A Mean,Singlets CD45RA 640 730/45-A Median,Singlets CD34 640 780/60-A Mean,Singlets CD34 640 780/60-A Median,Singlets CD90 561 582/15-A Mean,Singlets CD90 561 582/15-A Median,Singlets CD49f 561 670/14-A Mean,Singlets CD49f 561 670/14-A Median,Singlets CD38 561 780/60-A Mean,Singlets CD38 561 780/60-A Median,Singlets Lineage 488 530/30-A Mean,Singlets Lineage 488 530/30-A Median,Singlets CD7_CD10 V405 450/50-A Mean,Singlets CD7_CD10 V405 450/50-A Median,Singlets Live V405 525/50-A Mean,Singlets Live V405 525/50-A Median,Singlets CD45 V405 780/60-A Mean,Singlets CD45 V405 780/60-A Median,Singlets Time Mean,Singlets Time Median,Live #Events,Live %Parent,Live FSC-A Mean,Live FSC-A Median,Live FSC-W Mean,Live FSC-W Median,Live SSC-A Mean,Live SSC-A Median,Live CD33 640 670/30-A Mean,Live CD33 640 670/30-A Median,Live CD45RA 640 730/45-A Mean,Live CD45RA 640 730/45-A Median,Live CD34 640 780/60-A Mean,Live CD34 640 780/60-A Median,Live CD90 561 582/15-A Mean,Live CD90 561 582/15-A Median,Live CD49f 561 670/14-A Mean,Live CD49f 561 670/14-A Median,Live CD38 561 780/60-A Mean,Live CD38 561 780/60-A Median,Live Lineage 488 530/30-A Mean,Live Lineage 488 530/30-A Median,Live CD7_CD10 V405 450/50-A Mean,Live CD7_CD10 V405 450/50-A Median,Live Live V405 525/50-A Mean,Live Live V405 525/50-A Median,Live CD45 V405 780/60-A Mean,Live CD45 V405 780/60-A Median,Live Time Mean,Live Time Median,Lin- #Events,Lin- %Parent,Lin- FSC-A Mean,Lin- FSC-A Median,Lin- FSC-W Mean,Lin- FSC-W Median,Lin- SSC-A Mean,Lin- SSC-A Median,Lin- CD33 640 670/30-A Mean,Lin- CD33 640 670/30-A Median,Lin- CD45RA 640 730/45-A Mean,Lin- CD45RA 640 730/45-A Median,Lin- CD34 640 780/60-A Mean,Lin- CD34 640 780/60-A Median,Lin- CD90 561 582/15-A Mean,Lin- CD90 561 582/15-A Median,Lin- CD49f 561 670/14-A Mean,Lin- CD49f 561 670/14-A Median,Lin- CD38 561 780/60-A Mean,Lin- CD38 561 780/60-A Median,Lin- Lineage 488 530/30-A Mean,Lin- Lineage 488 530/30-A Median,Lin- CD7_CD10 V405 450/50-A Mean,Lin- CD7_CD10 V405 450/50-A Median,Lin- Live V405 525/50-A Mean,Lin- Live V405 525/50-A Median,Lin- CD45 V405 780/60-A Mean,Lin- CD45 V405 780/60-A Median,Lin- Time Mean,Lin- Time Median,CD33- #Events,CD33- %Parent,CD33- FSC-A Mean,CD33- FSC-A Median,CD33- FSC-W Mean,CD33- FSC-W Median,CD33- SSC-A Mean,CD33- SSC-A Median,CD33- CD33 640 670/30-A Mean,CD33- CD33 640 670/30-A Median,CD33- CD45RA 640 730/45-A Mean,CD33- CD45RA 640 730/45-A Median,CD33- CD34 640 780/60-A Mean,CD33- CD34 640 780/60-A Median,CD33- CD90 561 582/15-A Mean,CD33- CD90 561 582/15-A Median,CD33- CD49f 561 670/14-A Mean,CD33- CD49f 561 670/14-A Median,CD33- CD38 561 780/60-A Mean,CD33- CD38 561 780/60-A Median,CD33- Lineage 488 530/30-A Mean,CD33- Lineage 488 530/30-A Median,CD33- CD7_CD10 V405 450/50-A Mean,CD33- CD7_CD10 V405 450/50-A Median,CD33- Live V405 525/50-A Mean,CD33- Live V405 525/50-A Median,CD33- CD45 V405 780/60-A Mean,CD33- CD45 V405 780/60-A Median,CD33- Time Mean,CD33- Time Median,CD34+/CD45+ #Events,CD34+/CD45+ %Parent,CD34+/CD45+ FSC-A Mean,CD34+/CD45+ FSC-A Median,CD34+/CD45+ FSC-W Mean,CD34+/CD45+ FSC-W Median,CD34+/CD45+ SSC-A Mean,CD34+/CD45+ SSC-A Median,CD34+/CD45+ CD33 640 670/30-A Mean,CD34+/CD45+ CD33 640 670/30-A Median,CD34+/CD45+ CD45RA 640 730/45-A Mean,CD34+/CD45+ CD45RA 640 730/45-A Median,CD34+/CD45+ CD34 640 780/60-A Mean,CD34+/CD45+ CD34 640 780/60-A Median,CD34+/CD45+ CD90 561 582/15-A Mean,CD34+/CD45+ CD90 561 582/15-A Median,CD34+/CD45+ CD49f 561 670/14-A Mean,CD34+/CD45+ CD49f 561 670/14-A Median,CD34+/CD45+ CD38 561 780/60-A Mean,CD34+/CD45+ CD38 561 780/60-A Median,CD34+/CD45+ Lineage 488 530/30-A Mean,CD34+/CD45+ Lineage 488 530/30-A Median,CD34+/CD45+ CD7_CD10 V405 450/50-A Mean,CD34+/CD45+ CD7_CD10 V405 450/50-A Median,CD34+/CD45+ Live V405 525/50-A Mean,CD34+/CD45+ Live V405 525/50-A Median,CD34+/CD45+ CD45 V405 780/60-A Mean,CD34+/CD45+ CD45 V405 780/60-A Median,CD34+/CD45+ Time Mean,CD34+/CD45+ Time Median,CD34+/CD38- #Events,CD34+/CD38- %Parent,CD34+/CD38- FSC-A Mean,CD34+/CD38- FSC-A Median,CD34+/CD38- FSC-W Mean,CD34+/CD38- FSC-W Median,CD34+/CD38- SSC-A Mean,CD34+/CD38- SSC-A Median,CD34+/CD38- CD33 640 670/30-A Mean,CD34+/CD38- CD33 640 670/30-A Median,CD34+/CD38- CD45RA 640 730/45-A Mean,CD34+/CD38- CD45RA 640 730/45-A Median,CD34+/CD38- CD34 640 780/60-A Mean,CD34+/CD38- CD34 640 780/60-A Median,CD34+/CD38- CD90 561 582/15-A Mean,CD34+/CD38- CD90 561 582/15-A Median,CD34+/CD38- CD49f 561 670/14-A Mean,CD34+/CD38- CD49f 561 670/14-A Median,CD34+/CD38- CD38 561 780/60-A Mean,CD34+/CD38- CD38 561 780/60-A Median,CD34+/CD38- Lineage 488 530/30-A Mean,CD34+/CD38- Lineage 488 530/30-A Median,CD34+/CD38- CD7_CD10 V405 450/50-A Mean,CD34+/CD38- CD7_CD10 V405 450/50-A Median,CD34+/CD38- Live V405 525/50-A Mean,CD34+/CD38- Live V405 525/50-A Median,CD34+/CD38- CD45 V405 780/60-A Mean,CD34+/CD38- CD45 V405 780/60-A Median,CD34+/CD38- Time Mean,CD34+/CD38- Time Median,CD90+ HSC #Events,CD90+ HSC %Parent,CD90+ HSC FSC-A Mean,CD90+ HSC FSC-A Median,CD90+ HSC FSC-W Mean,CD90+ HSC FSC-W Median,CD90+ HSC SSC-A Mean,CD90+ HSC SSC-A Median,CD90+ HSC CD33 640 670/30-A Mean,CD90+ HSC CD33 640 670/30-A Median,CD90+ HSC CD45RA 640 730/45-A Mean,CD90+ HSC CD45RA 640 730/45-A Median,CD90+ HSC CD34 640 780/60-A Mean,CD90+ HSC CD34 640 780/60-A Median,CD90+ HSC CD90 561 582/15-A Mean,CD90+ HSC CD90 561 582/15-A Median,CD90+ HSC CD49f 561 670/14-A Mean,CD90+ HSC CD49f 561 670/14-A Median,CD90+ HSC CD38 561 780/60-A Mean,CD90+ HSC CD38 561 780/60-A Median,CD90+ HSC Lineage 488 530/30-A Mean,CD90+ HSC Lineage 488 530/30-A Median,CD90+ HSC CD7_CD10 V405 450/50-A Mean,CD90+ HSC CD7_CD10 V405 450/50-A Median,CD90+ HSC Live V405 525/50-A Mean,CD90+ HSC Live V405 525/50-A Median,CD90+ HSC CD45 V405 780/60-A Mean,CD90+ HSC CD45 V405 780/60-A Median,CD90+ HSC Time Mean,CD90+ HSC Time Median
A11,1,,"102,255","102,255","85,786","85,786","111,531","111,531",96,96,10,10,"2,541","2,541",263,263,343,343,388,388,124,124,57,57,381,381,"1,377","1,377","14,602","14,602",1,100,"102,255","102,255","85,786","85,786","111,531","111,531",96,96,10,10,"2,541","2,541",263,263,343,343,388,388,124,124,57,57,381,381,"1,377","1,377","14,602","14,602",1,100,"102,255","102,255","85,786","85,786","111,531","111,531",96,96,10,10,"2,541","2,541",263,263,343,343,388,388,124,124,57,57,381,381,"1,377","1,377","14,602","14,602",1,100,"102,255","102,255","85,786","85,786","111,531","111,531",96,96,10,10,"2,541","2,541",263,263,343,343,388,388,124,124,57,57,381,381,"1,377","1,377","14,602","14,602",1,100,"102,255","102,255","85,786","85,786","111,531","111,531",96,96,10,10,"2,541","2,541",263,263,343,343,388,388,124,124,57,57,381,381,"1,377","1,377","14,602","14,602",1,100,"102,255","102,255","85,786","85,786","111,531","111,531",96,96,10,10,"2,541","2,541",263,263,343,343,388,388,124,124,57,57,381,381,"1,377","1,377","14,602","14,602",1,100,"102,255","102,255","85,786","85,786","111,531","111,531",96,96,10,10,"2,541","2,541",263,263,343,343,388,388,124,124,57,57,381,381,"1,377","1,377","14,602","14,602",1,100,"102,255","102,255","85,786","85,786","111,531","111,531",96,96,10,10,"2,541","2,541",263,263,343,343,388,388,124,124,57,57,381,381,"1,377","1,377","14,602","14,602",1,100,"102,255","102,255","85,786","85,786","111,531","111,531",96,96,10,10,"2,541","2,541",263,263,343,343,388,388,124,124,57,57,381,381,"1,377","1,377","14,602","14,602"
A12,1,,"126,295","126,295","92,215","92,215","70,489","70,489",147,147,88,88,"2,721","2,721","4,469","4,469",158,158,846,846,124,124,29,29,456,456,992,992,"15,400","15,400",1,100,"126,295","126,295","92,215","92,215","70,489","70,489",147,147,88,88,"2,721","2,721","4,469","4,469",158,158,846,846,124,124,29,29,456,456,992,992,"15,400","15,400",1,100,"126,295","126,295","92,215","92,215","70,489","70,489",147,147,88,88,"2,721","2,721","4,469","4,469",158,158,846,846,124,124,29,29,456,456,992,992,"15,400","15,400",1,100,"126,295","126,295","92,215","92,215","70,489","70,489",147,147,88,88,"2,721","2,721","4,469","4,469",158,158,846,846,124,124,29,29,456,456,992,992,"15,400","15,400",1,100,"126,295","126,295","92,215","92,215","70,489","70,489",147,147,88,88,"2,721","2,721","4,469","4,469",158,158,846,846,124,124,29,29,456,456,992,992,"15,400","15,400",1,100,"126,295","126,295","92,215","92,215","70,489","70,489",147,147,88,88,"2,721","2,721","4,469","4,469",158,158,846,846,124,124,29,29,456,456,992,992,"15,400","15,400",1,100,"126,295","126,295","92,215","92,215","70,489","70,489",147,147,88,88,"2,721","2,721","4,469","4,469",158,158,846,846,124,124,29,29,456,456,992,992,"15,400","15,400",1,100,"126,295","126,295","92,215","92,215","70,489","70,489",147,147,88,88,"2,721","2,721","4,469","4,469",158,158,846,846,124,124,29,29,456,456,992,992,"15,400","15,400",1,100,"126,295","126,295","92,215","92,215","70,489","70,489",147,147,88,88,"2,721","2,721","4,469","4,469",158,158,846,846,124,124,29,29,456,456,992,992,"15,400","15,400"
B1,1,,"87,232","87,232","87,948","87,948","144,150","144,150",145,145,189,189,"3,229","3,229","3,143","3,143",783,783,536,536,169,169,84,84,303,303,"1,227","1,227","25,876","25,876",1,100,"87,232","87,232","87,948","87,948","144,150","144,150",145,145,189,189,"3,229","3,229","3,143","3,143",783,783,536,536,169,169,84,84,303,303,"1,227","1,227","25,876","25,876",1,100,"87,232","87,232","87,948","87,948","144,150","144,150",145,145,189,189,"3,229","3,229","3,143","3,143",783,783,536,536,169,169,84,84,303,303,"1,227","1,227","25,876","25,876",1,100,"87,232","87,232","87,948","87,948","144,150","144,150",145,145,189,189,"3,229","3,229","3,143","3,143",783,783,536,536,169,169,84,84,303,303,"1,227","1,227","25,876","25,876",1,100,"87,232","87,232","87,948","87,948","144,150","144,150",145,145,189,189,"3,229","3,229","3,143","3,143",783,783,536,536,169,169,84,84,303,303,"1,227","1,227","25,876","25,876",1,100,"87,232","87,232","87,948","87,948","144,150","144,150",145,145,189,189,"3,229","3,229","3,143","3,143",783,783,536,536,169,169,84,84,303,303,"1,227","1,227","25,876","25,876",1,100,"87,232","87,232","87,948","87,948","144,150","144,150",145,145,189,189,"3,229","3,229","3,143","3,143",783,783,536,536,169,169,84,84,303,303,"1,227","1,227","25,876","25,876",1,100,"87,232","87,232","87,948","87,948","144,150","144,150",145,145,189,189,"3,229","3,229","3,143","3,143",783,783,536,536,169,169,84,84,303,303,"1,227","1,227","25,876","25,876",1,100,"87,232","87,232","87,948","87,948","144,150","144,150",145,145,189,189,"3,229","3,229","3,143","3,143",783,783,536,536,169,169,84,84,303,303,"1,227","1,227","25,876","25,876"
B2,1,,"154,174","154,174","92,134","92,134","147,757","147,757",103,103,136,136,"5,131","5,131","2,922","2,922","1,782","1,782",119,119,185,185,126,126,529,529,"2,101","2,101","24,470","24,470",1,100,"154,174","154,174","92,134","92,134","147,757","147,757",103,103,136,136,"5,131","5,131","2,922","2,922","1,782","1,782",119,119,185,185,126,126,529,529,"2,101","2,101","24,470","24,470",1,100,"154,174","154,174","92,134","92,134","147,757","147,757",103,103,136,136,"5,131","5,131","2,922","2,922","1,782","1,782",119,119,185,185,126,126,529,529,"2,101","2,101","24,470","24,470",1,100,"154,174","154,174","92,134","92,134","147,757","147,757",103,103,136,136,"5,131","5,131","2,922","2,922","1,782","1,782",119,119,185,185,126,126,529,529,"2,101","2,101","24,470","24,470",1,100,"154,174","154,174","92,134","92,134","147,757","147,757",103,103,136,136,"5,131","5,131","2,922","2,922","1,782","1,782",119,119,185,185,126,126,529,529,"2,101","2,101","24,470","24,470",1,100,"154,174","154,174","92,134","92,134","147,757","147,757",103,103,136,136,"5,131","5,131","2,922","2,922","1,782","1,782",119,119,185,185,126,126,529,529,"2,101","2,101","24,470","24,470",1,100,"154,174","154,174","92,134","92,134","147,757","147,757",103,103,136,136,"5,131","5,131","2,922","2,922","1,782","1,782",119,119,185,185,126,126,529,529,"2,101","2,101","24,470","24,470",1,100,"154,174","154,174","92,134","92,134","147,757","147,757",103,103,136,136,"5,131","5,131","2,922","2,922","1,782","1,782",119,119,185,185,126,126,529,529,"2,101","2,101","24,470","24,470",1,100,"154,174","154,174","92,134","92,134","147,757","147,757",103,103,136,136,"5,131","5,131","2,922","2,922","1,782","1,782",119,119,185,185,126,126,529,529,"2,101","2,101","24,470","24,470"
B3,1,,"123,285","123,285","84,130","84,130","70,122","70,122",23,23,36,36,"3,305","3,305",354,354,923,923,800,800,138,138,367,367,282,282,917,917,"24,225","24,225",1,100,"123,285","123,285","84,130","84,130","70,122","70,122",23,23,36,36,"3,305","3,305",354,354,923,923,800,800,138,138,367,367,282,282,917,917,"24,225","24,225",1,100,"123,285","123,285","84,130","84,130","70,122","70,122",23,23,36,36,"3,305","3,305",354,354,923,923,800,800,138,138,367,367,282,282,917,917,"24,225","24,225",1,100,"123,285","123,285","84,130","84,130","70,122","70,122",23,23,36,36,"3,305","3,305",354,354,923,923,800,800,138,138,367,367,282,282,917,917,"24,225","24,225",1,100,"123,285","123,285","84,130","84,130","70,122","70,122",23,23,36,36,"3,305","3,305",354,354,923,923,800,800,138,138,367,367,282,282,917,917,"24,225","24,225",1,100,"123,285","123,285","84,130","84,130","70,122","70,122",23,23,36,36,"3,305","3,305",354,354,923,923,800,800,138,138,367,367,282,282,917,917,"24,225","24,225",1,100,"123,285","123,285","84,130","84,130","70,122","70,122",23,23,36,36,"3,305","3,305",354,354,923,923,800,800,138,138,367,367,282,282,917,917,"24,225","24,225",1,100,"123,285","123,285","84,130","84,130","70,122","70,122",23,23,36,36,"3,305","3,305",354,354,923,923,800,800,138,138,367,367,282,282,917,917,"24,225","24,225",1,100,"123,285","123,285","84,130","84,130","70,122","70,122",23,23,36,36,"3,305","3,305",354,354,923,923,800,800,138,138,367,367,282,282,917,917,"24,225","24,225"
B4,1,,"161,626","161,626","93,602","93,602","127,946","127,946",119,119,75,75,"5,095","5,095","2,683","2,683","1,178","1,178",407,407,221,221,53,53,626,626,"2,636","2,636","23,411","23,411",1,100,"161,626","161,626","93,602","93,602","127,946","127,946",119,119,75,75,"5,095","5,095","2,683","2,683","1,178","1,178",407,407,221,221,53,53,626,626,"2,636","2,636","23,411","23,411",1,100,"161,626","161,626","93,602","93,602","127,946","127,946",119,119,75,75,"5,095","5,095","2,683","2,683","1,178","1,178",407,407,221,221,53,53,626,626,"2,636","2,636","23,411","23,411",1,100,"161,626","161,626","93,602","93,602","127,946","127,946",119,119,75,75,"5,095","5,095","2,683","2,683","1,178","1,178",407,407,221,221,53,53,626,626,"2,636","2,636","23,411","23,411",1,100,"161,626","161,626","93,602","93,602","127,946","127,946",119,119,75,75,"5,095","5,095","2,683","2,683","1,178","1,178",407,407,221,221,53,53,626,626,"2,636","2,636","23,411","23,411",1,100,"161,626","161,626","93,602","93,602","127,946","127,946",119,119,75,75,"5,095","5,095","2,683","2,683","1,178","1,178",407,407,221,221,53,53,626,626,"2,636","2,636","23,411","23,411",1,100,"161,626","161,626","93,602","93,602","127,946","127,946",119,119,75,75,"5,095","5,095","2,683","2,683","1,178","1,178",407,407,221,221,53,53,626,626,"2,636","2,636","23,411","23,411",1,100,"161,626","161,626","93,602","93,602","127,946","127,946",119,119,75,75,"5,095","5,095","2,683","2,683","1,178","1,178",407,407,221,221,53,53,626,626,"2,636","2,636","23,411","23,411",1,100,"161,626","161,626","93,602","93,602","127,946","127,946",119,119,75,75,"5,095","5,095","2,683","2,683","1,178","1,178",407,407,221,221,53,53,626,626,"2,636","2,636","23,411","23,411"
B5,1,,"131,017","131,017","92,083","92,083","101,899","101,899",65,65,40,40,"3,746","3,746","1,914","1,914","1,292","1,292",872,872,125,125,24,24,439,439,"1,926","1,926","22,516","22,516",1,100,"131,017","131,017","92,083","92,083","101,899","101,899",65,65,40,40,"3,746","3,746","1,914","1,914","1,292","1,292",872,872,125,125,24,24,439,439,"1,926","1,926","22,516","22,516",1,100,"131,017","131,017","92,083","92,083","101,899","101,899",65,65,40,40,"3,746","3,746","1,914","1,914","1,292","1,292",872,872,125,125,24,24,439,439,"1,926","1,926","22,516","22,516",1,100,"131,017","131,017","92,083","92,083","101,899","101,899",65,65,40,40,"3,746","3,746","1,914","1,914","1,292","1,292",872,872,125,125,24,24,439,439,"1,926","1,926","22,516","22,516",1,100,"131,017","131,017","92,083","92,083","101,899","101,899",65,65,40,40,"3,746","3,746","1,914","1,914","1,292","1,292",872,872,125,125,24,24,439,439,"1,926","1,926","22,516","22,516",1,100,"131,017","131,017","92,083","92,083","101,899","101,899",65,65,40,40,"3,746","3,746","1,914","1,914","1,292","1,292",872,872,125,125,24,24,439,439,"1,926","1,926","22,516","22,516",1,100,"131,017","131,017","92,083","92,083","101,899","101,899",65,65,40,40,"3,746","3,746","1,914","1,914","1,292","1,292",872,872,125,125,24,24,439,439,"1,926","1,926","22,516","22,516",1,100,"131,017","131,017","92,083","92,083","101,899","101,899",65,65,40,40,"3,746","3,746","1,914","1,914","1,292","1,292",872,872,125,125,24,24,439,439,"1,926","1,926","22,516","22,516",1,100,"131,017","131,017","92,083","92,083","101,899","101,899",65,65,40,40,"3,746","3,746","1,914","1,914","1,292","1,292",872,872,125,125,24,24,439,439,"1,926","1,926","22,516","22,516"
B6,1,,"143,709","143,709","91,669","91,669","122,359","122,359",114,114,-86,-86,"5,252","5,252",216,216,"1,603","1,603",590,590,204,204,72,72,353,353,"1,913","1,913","21,097","21,097",1,100,"143,709","143,709","91,669","91,669","122,359","122,359",114,114,-86,-86,"5,252","5,252",216,216,"1,603","1,603",590,590,204,204,72,72,353,353,"1,913","1,913","21,097","21,097",1,100,"143,709","143,709","91,669","91,669","122,359","122,359",114,114,-86,-86,"5,252","5,252",216,216,"1,603","1,603",590,590,204,204,72,72,353,353,"1,913","1,913","21,097","21,097",1,100,"143,709","143,709","91,669","91,669","122,359","122,359",114,114,-86,-86,"5,252","5,252",216,216,"1,603","1,603",590,590,204,204,72,72,353,353,"1,913","1,913","21,097","21,097",1,100,"143,709","143,709","91,669","91,669","122,359","122,359",114,114,-86,-86,"5,252","5,252",216,216,"1,603","1,603",590,590,204,204,72,72,353,353,"1,913","1,913","21,097","21,097",1,100,"143,709","143,709","91,669","91,669","122,359","122,359",114,114,-86,-86,"5,252","5,252",216,216,"1,603","1,603",590,590,204,204,72,72,353,353,"1,913","1,913","21,097","21,097",1,100,"143,709","143,709","91,669","91,669","122,359","122,359",114,114,-86,-86,"5,252","5,252",216,216,"1,603","1,603",590,590,204,204,72,72,353,353,"1,913","1,913","21,097","21,097",1,100,"143,709","143,709","91,669","91,669","122,359","122,359",114,114,-86,-86,"5,252","5,252",216,216,"1,603","1,603",590,590,204,204,72,72,353,353,"1,913","1,913","21,097","21,097",1,100,"143,709","143,709","91,669","91,669","122,359","122,359",114,114,-86,-86,"5,252","5,252",216,216,"1,603","1,603",590,590,204,204,72,72,353,353,"1,913","1,913","21,097","21,097"
B7,1,,"89,849","89,849","88,824","88,824","139,162","139,162",22,22,59,59,"4,415","4,415","3,059","3,059","2,471","2,471",154,154,97,97,133,133,432,432,"2,173","2,173","19,955","19,955",1,100,"89,849","89,849","88,824","88,824","139,162","139,162",22,22,59,59,"4,415","4,415","3,059","3,059","2,471","2,471",154,154,97,97,133,133,432,432,"2,173","2,173","19,955","19,955",1,100,"89,849","89,849","88,824","88,824","139,162","139,162",22,22,59,59,"4,415","4,415","3,059","3,059","2,471","2,471",154,154,97,97,133,133,432,432,"2,173","2,173","19,955","19,955",1,100,"89,849","89,849","88,824","88,824","139,162","139,162",22,22,59,59,"4,415","4,415","3,059","3,059","2,471","2,471",154,154,97,97,133,133,432,432,"2,173","2,173","19,955","19,955",1,100,"89,849","89,849","88,824","88,824","139,162","139,162",22,22,59,59,"4,415","4,415","3,059","3,059","2,471","2,471",154,154,97,97,133,133,432,432,"2,173","2,173","19,955","19,955",1,100,"89,849","89,849","88,824","88,824","139,162","139,162",22,22,59,59,"4,415","4,415","3,059","3,059","2,471","2,471",154,154,97,97,133,133,432,432,"2,173","2,173","19,955","19,955",1,100,"89,849","89,849","88,824","88,824","139,162","139,162",22,22,59,59,"4,415","4,415","3,059","3,059","2,471","2,471",154,154,97,97,133,133,432,432,"2,173","2,173","19,955","19,955",1,100,"89,849","89,849","88,824","88,824","139,162","139,162",22,22,59,59,"4,415","4,415","3,059","3,059","2,471","2,471",154,154,97,97,133,133,432,432,"2,173","2,173","19,955","19,955",1,100,"89,849","89,849","88,824","88,824","139,162","139,162",22,22,59,59,"4,415","4,415","3,059","3,059","2,471","2,471",154,154,97,97,133,133,432,432,"2,173","2,173","19,955","19,955"
B8,1,,"163,066","163,066","94,489","94,489","136,344","136,344",327,327,70,70,"8,132","8,132","1,867","1,867",934,934,766,766,264,264,93,93,479,479,"2,361","2,361","19,344","19,344",1,100,"163,066","163,066","94,489","94,489","136,344","136,344",327,327,70,70,"8,132","8,132","1,867","1,867",934,934,766,766,264,264,93,93,479,479,"2,361","2,361","19,344","19,344",1,100,"163,066","163,066","94,489","94,489","136,344","136,344",327,327,70,70,"8,132","8,132","1,867","1,867",934,934,766,766,264,264,93,93,479,479,"2,361","2,361","19,344","19,344",1,100,"163,066","163,066","94,489","94,489","136,344","136,344",327,327,70,70,"8,132","8,132","1,867","1,867",934,934,766,766,264,264,93,93,479,479,"2,361","2,361","19,344","19,344",1,100,"163,066","163,066","94,489","94,489","136,344","136,344",327,327,70,70,"8,132","8,132","1,867","1,867",934,934,766,766,264,264,93,93,479,479,"2,361","2,361","19,344","19,344",1,100,"163,066","163,066","94,489","94,489","136,344","136,344",327,327,70,70,"8,132","8,132","1,867","1,867",934,934,766,766,264,264,93,93,479,479,"2,361","2,361","19,344","19,344",1,100,"163,066","163,066","94,489","94,489","136,344","136,344",327,327,70,70,"8,132","8,132","1,867","1,867",934,934,766,766,264,264,93,93,479,479,"2,361","2,361","19,344","19,344",1,100,"163,066","163,066","94,489","94,489","136,344","136,344",327,327,70,70,"8,132","8,132","1,867","1,867",934,934,766,766,264,264,93,93,479,479,"2,361","2,361","19,344","19,344",1,100,"163,066","163,066","94,489","94,489","136,344","136,344",327,327,70,70,"8,132","8,132","1,867","1,867",934,934,766,766,264,264,93,93,479,479,"2,361","2,361","19,344","19,344"
B9,1,,"133,463","133,463","87,791","87,791","81,428","81,428",299,299,63,63,"2,336","2,336","3,638","3,638","1,106","1,106",583,583,158,158,65,65,254,254,"1,433","1,433","18,539","18,539",1,100,"133,463","133,463","87,791","87,791","81,428","81,428",299,299,63,63,"2,336","2,336","3,638","3,638","1,106","1,106",583,583,158,158,65,65,254,254,"1,433","1,433","18,539","18,539",1,100,"133,463","133,463","87,791","87,791","81,428","81,428",299,299,63,63,"2,336","2,336","3,638","3,638","1,106","1,106",583,583,158,158,65,65,254,254,"1,433","1,433","18,539","18,539",1,100,"133,463","133,463","87,791","87,791","81,428","81,428",299,299,63,63,"2,336","2,336","3,638","3,638","1,106","1,106",583,583,158,158,65,65,254,254,"1,433","1,433","18,539","18,539",1,100,"133,463","133,463","87,791","87,791","81,428","81,428",299,299,63,63,"2,336","2,336","3,638","3,638","1,106","1,106",583,583,158,158,65,65,254,254,"1,433","1,433","18,539","18,539",1,100,"133,463","133,463","87,791","87,791","81,428","81,428",299,299,63,63,"2,336","2,336","3,638","3,638","1,106","1,106",583,583,158,158,65,65,254,254,"1,433","1,433","18,539","18,539",1,100,"133,463","133,463","87,791","87,791","81,428","81,428",299,299,63,63,"2,336","2,336","3,638","3,638","1,106","1,106",583,583,158,158,65,65,254,254,"1,433","1,433","18,539","18,539",1,100,"133,463","133,463","87,791","87,791","81,428","81,428",299,299,63,63,"2,336","2,336","3,638","3,638","1,106","1,106",583,583,158,158,65,65,254,254,"1,433","1,433","18,539","18,539",1,100,"133,463","133,463","87,791","87,791","81,428","81,428",299,299,63,63,"2,336","2,336","3,638","3,638","1,106","1,106",583,583,158,158,65,65,254,254,"1,433","1,433","18,539","18,539"
