Well,All Events #Events,All Events %Parent,All Events FSC-A Mean,All Events FSC-A Median,All Events FSC-W Mean,All Events FSC-W Median,All Events SSC-A Mean,All Events SSC-A Median,All Events CD33 640 670/30-A Mean,All Events CD33 640 670/30-A Median,All Events CD45RA 640 730/45-A Mean,All Events CD45RA 640 730/45-A Median,All Events CD34 640 780/60-A Mean,All Events CD34 640 780/60-A Median,All Events CD90 561 582/15-A Mean,All Events CD90 561 582/15-A Median,All Events CD49f 561 670/14-A Mean,All Events CD49f 561 670/14-A Median,All Events CD38 561 780/60-A Mean,All Events CD38 561 780/60-A Median,All Events Lineage 488 530/30-A Mean,All Events Lineage 488 530/30-A Median,All Events CD7_CD10 V405 450/50-A Mean,All Events CD7_CD10 V405 450/50-A Median,All Events Live V405 525/50-A Mean,All Events Live V405 525/50-A Median,All Events CD45 V405 780/60-A Mean,All Events CD45 V405 780/60-A Median,All Events Time Mean,All Events Time Median,Cells #Events,Cells %Parent,Cells FSC-A Mean,Cells FSC-A Median,Cells FSC-W Mean,Cells FSC-W Median,Cells SSC-A Mean,Cells SSC-A Median,Cells CD33 640 670/30-A Mean,Cells CD33 640 670/30-A Median,Cells CD45RA 640 730/45-A Mean,Cells CD45RA 640 730/45-A Median,Cells CD34 640 780/60-A Mean,Cells CD34 640 780/60-A Median,Cells CD90 561 582/15-A Mean,Cells CD90 561 582/15-A Median,Cells CD49f 561 670/14-A Mean,Cells CD49f 561 670/14-A Median,Cells CD38 561 780/60-A Mean,Cells CD38 561 780/60-A Median,Cells Lineage 488 530/30-A Mean,Cells Lineage 488 530/30-A Median,Cells CD7_CD10 V405 450/50-A Mean,Cells CD7_CD10 V405 450/50-A Median,Cells Live V405 525/50-A Mean,Cells Live V405 525/50-A Median,Cells CD45 V405 780/60-A Mean,Cells CD45 V405 780/60-A Median,Cells Time Mean,Cells Time Median,Singlets #Events,Singlets %Parent,Singlets FSC-A Mean,Singlets FSC-A Median,Singlets FSC-W Mean,Singlets FSC-W Median,Singlets SSC-A Mean,Singlets SSC-A Median,Singlets CD33 640 670/30-A Mean,Singlets CD33 640 670/30-A Median,Singlets CD45RA 640 730/45-A Mean,Singlets CD45RA 640 730/45-A Median,Singlets CD34 640 780/60-A Mean,Singlets CD34 640 780/60-A Median,Singlets CD90 561 582/15-A Mean,Singlets CD90 561 582/15-A Median,Singlets CD49f 561 670/14-A Mean,Singlets CD49f 561 670/14-A Median,Singlets CD38 561 780/60-A Mean,Singlets CD38 561 780/60-A Median,Singlets Lineage 488 530/30-A Mean,Singlets Lineage 488 530/30-A Median,Singlets CD7_CD10 V405 450/50-A Mean,Singlets CD7_CD10 V405 450/50-A Median,Singlets Live V405 525/50-A Mean,Singlets Live V405 525/50-A Median,Singlets CD45 V405 780/60-A Mean,Singlets CD45 V405 780/60-A Median,Singlets Time Mean,Singlets Time Median,Live #Events,Live %Parent,Live FSC-A Mean,Live FSC-A Median,Live FSC-W Mean,Live FSC-W Median,Live SSC-A Mean,Live SSC-A Median,Live CD33 640 670/30-A Mean,Live CD33 640 670/30-A Median,Live CD45RA 640 730/45-A Mean,Live CD45RA 640 730/45-A Median,Live CD34 640 780/60-A Mean,Live CD34 640 780/60-A Median,Live CD90 561 582/15-A Mean,Live CD90 561 582/15-A Median,Live CD49f 561 670/14-A Mean,Live CD49f 561 670/14-A Median,Live CD38 561 780/60-A Mean,Live CD38 561 780/60-A Median,Live Lineage 488 530/30-A Mean,Live Lineage 488 530/30-A Median,Live CD7_CD10 V405 450/50-A Mean,Live CD7_CD10 V405 450/50-A Median,Live Live V405 525/50-A Mean,Live Live V405 525/50-A Median,Live CD45 V405 780/60-A Mean,Live CD45 V405 780/60-A Median,Live Time Mean,Live Time Median,Lin- #Events,Lin- %Parent,Lin- FSC-A Mean,Lin- FSC-A Median,Lin- FSC-W Mean,Lin- FSC-W Median,Lin- SSC-A Mean,Lin- SSC-A Median,Lin- CD33 640 670/30-A Mean,Lin- CD33 640 670/30-A Median,Lin- CD45RA 640 730/45-A Mean,Lin- CD45RA 640 730/45-A Median,Lin- CD34 640 780/60-A Mean,Lin- CD34 640 780/60-A Median,Lin- CD90 561 582/15-A Mean,Lin- CD90 561 582/15-A Median,Lin- CD49f 561 670/14-A Mean,Lin- CD49f 561 670/14-A Median,Lin- CD38 561 780/60-A Mean,Lin- CD38 561 780/60-A Median,Lin- Lineage 488 530/30-A Mean,Lin- Lineage 488 530/30-A Median,Lin- CD7_CD10 V405 450/50-A Mean,Lin- CD7_CD10 V405 450/50-A Median,Lin- Live V405 525/50-A Mean,Lin- Live V405 525/50-A Median,Lin- CD45 V405 780/60-A Mean,Lin- CD45 V405 780/60-A Median,Lin- Time Mean,Lin- Time Median,CD33- #Events,CD33- %Parent,CD33- FSC-A Mean,CD33- FSC-A Median,CD33- FSC-W Mean,CD33- FSC-W Median,CD33- SSC-A Mean,CD33- SSC-A Median,CD33- CD33 640 670/30-A Mean,CD33- CD33 640 670/30-A Median,CD33- CD45RA 640 730/45-A Mean,CD33- CD45RA 640 730/45-A Median,CD33- CD34 640 780/60-A Mean,CD33- CD34 640 780/60-A Median,CD33- CD90 561 582/15-A Mean,CD33- CD90 561 582/15-A Median,CD33- CD49f 561 670/14-A Mean,CD33- CD49f 561 670/14-A Median,CD33- CD38 561 780/60-A Mean,CD33- CD38 561 780/60-A Median,CD33- Lineage 488 530/30-A Mean,CD33- Lineage 488 530/30-A Median,CD33- CD7_CD10 V405 450/50-A Mean,CD33- CD7_CD10 V405 450/50-A Median,CD33- Live V405 525/50-A Mean,CD33- Live V405 525/50-A Median,CD33- CD45 V405 780/60-A Mean,CD33- CD45 V405 780/60-A Median,CD33- Time Mean,CD33- Time Median,CD34+/CD45+ #Events,CD34+/CD45+ %Parent,CD34+/CD45+ FSC-A Mean,CD34+/CD45+ FSC-A Median,CD34+/CD45+ FSC-W Mean,CD34+/CD45+ FSC-W Median,CD34+/CD45+ SSC-A Mean,CD34+/CD45+ SSC-A Median,CD34+/CD45+ CD33 640 670/30-A Mean,CD34+/CD45+ CD33 640 670/30-A Median,CD34+/CD45+ CD45RA 640 730/45-A Mean,CD34+/CD45+ CD45RA 640 730/45-A Median,CD34+/CD45+ CD34 640 780/60-A Mean,CD34+/CD45+ CD34 640 780/60-A Median,CD34+/CD45+ CD90 561 582/15-A Mean,CD34+/CD45+ CD90 561 582/15-A Median,CD34+/CD45+ CD49f 561 670/14-A Mean,CD34+/CD45+ CD49f 561 670/14-A Median,CD34+/CD45+ CD38 561 780/60-A Mean,CD34+/CD45+ CD38 561 780/60-A Median,CD34+/CD45+ Lineage 488 530/30-A Mean,CD34+/CD45+ Lineage 488 530/30-A Median,CD34+/CD45+ CD7_CD10 V405 450/50-A Mean,CD34+/CD45+ CD7_CD10 V405 450/50-A Median,CD34+/CD45+ Live V405 525/50-A Mean,CD34+/CD45+ Live V405 525/50-A Median,CD34+/CD45+ CD45 V405 780/60-A Mean,CD34+/CD45+ CD45 V405 780/60-A Median,CD34+/CD45+ Time Mean,CD34+/CD45+ Time Median,CD34+/CD38- #Events,CD34+/CD38- %Parent,CD34+/CD38- FSC-A Mean,CD34+/CD38- FSC-A Median,CD34+/CD38- FSC-W Mean,CD34+/CD38- FSC-W Median,CD34+/CD38- SSC-A Mean,CD34+/CD38- SSC-A Median,CD34+/CD38- CD33 640 670/30-A Mean,CD34+/CD38- CD33 640 670/30-A Median,CD34+/CD38- CD45RA 640 730/45-A Mean,CD34+/CD38- CD45RA 640 730/45-A Median,CD34+/CD38- CD34 640 780/60-A Mean,CD34+/CD38- CD34 640 780/60-A Median,CD34+/CD38- CD90 561 582/15-A Mean,CD34+/CD38- CD90 561 582/15-A Median,CD34+/CD38- CD49f 561 670/14-A Mean,CD34+/CD38- CD49f 561 670/14-A Median,CD34+/CD38- CD38 561 780/60-A Mean,CD34+/CD38- CD38 561 780/60-A Median,CD34+/CD38- Lineage 488 530/30-A Mean,CD34+/CD38- Lineage 488 530/30-A Median,CD34+/CD38- CD7_CD10 V405 450/50-A Mean,CD34+/CD38- CD7_CD10 V405 450/50-A Median,CD34+/CD38- Live V405 525/50-A Mean,CD34+/CD38- Live V405 525/50-A Median,CD34+/CD38- CD45 V405 780/60-A Mean,CD34+/CD38- CD45 V405 780/60-A Median,CD34+/CD38- Time Mean,CD34+/CD38- Time Median,CD90+ HSC #Events,CD90+ HSC %Parent,CD90+ HSC FSC-A Mean,CD90+ HSC FSC-A Median,CD90+ HSC FSC-W Mean,CD90+ HSC FSC-W Median,CD90+ HSC SSC-A Mean,CD90+ HSC SSC-A Median,CD90+ HSC CD33 640 670/30-A Mean,CD90+ HSC CD33 640 670/30-A Median,CD90+ HSC CD45RA 640 730/45-A Mean,CD90+ HSC CD45RA 640 730/45-A Median,CD90+ HSC CD34 640 780/60-A Mean,CD90+ HSC CD34 640 780/60-A Median,CD90+ HSC CD90 561 582/15-A Mean,CD90+ HSC CD90 561 582/15-A Median,CD90+ HSC CD49f 561 670/14-A Mean,CD90+ HSC CD49f 561 670/14-A Median,CD90+ HSC CD38 561 780/60-A Mean,CD90+ HSC CD38 561 780/60-A Median,CD90+ HSC Lineage 488 530/30-A Mean,CD90+ HSC Lineage 488 530/30-A Median,CD90+ HSC CD7_CD10 V405 450/50-A Mean,CD90+ HSC CD7_CD10 V405 450/50-A Median,CD90+ HSC Live V405 525/50-A Mean,CD90+ HSC Live V405 525/50-A Median,CD90+ HSC CD45 V405 780/60-A Mean,CD90+ HSC CD45 V405 780/60-A Median,CD90+ HSC Time Mean,CD90+ HSC Time Median
A11,1,,"144,603","144,603","91,138","91,138","99,842","99,842",-238,-238,64,64,"5,380","5,380","1,497","1,497","2,504","2,504",702,702,183,183,114,114,369,369,"2,736","2,736","6,769","6,769",1,100,"144,603","144,603","91,138","91,138","99,842","99,842",-238,-238,64,64,"5,380","5,380","1,497","1,497","2,504","2,504",702,702,183,183,114,114,369,369,"2,736","2,736","6,769","6,769",1,100,"144,603","144,603","91,138","91,138","99,842","99,842",-238,-238,64,64,"5,380","5,380","1,497","1,497","2,504","2,504",702,702,183,183,114,114,369,369,"2,736","2,736","6,769","6,769",1,100,"144,603","144,603","91,138","91,138","99,842","99,842",-238,-238,64,64,"5,380","5,380","1,497","1,497","2,504","2,504",702,702,183,183,114,114,369,369,"2,736","2,736","6,769","6,769",1,100,"144,603","144,603","91,138","91,138","99,842","99,842",-238,-238,64,64,"5,380","5,380","1,497","1,497","2,504","2,504",702,702,183,183,114,114,369,369,"2,736","2,736","6,769","6,769",1,100,"144,603","144,603","91,138","91,138","99,842","99,842",-238,-238,64,64,"5,380","5,380","1,497","1,497","2,504","2,504",702,702,183,183,114,114,369,369,"2,736","2,736","6,769","6,769",1,100,"144,603","144,603","91,138","91,138","99,842","99,842",-238,-238,64,64,"5,380","5,380","1,497","1,497","2,504","2,504",702,702,183,183,114,114,369,369,"2,736","2,736","6,769","6,769",1,100,"144,603","144,603","91,138","91,138","99,842","99,842",-238,-238,64,64,"5,380","5,380","1,497","1,497","2,504","2,504",702,702,183,183,114,114,369,369,"2,736","2,736","6,769","6,769",1,100,"144,603","144,603","91,138","91,138","99,842","99,842",-238,-238,64,64,"5,380","5,380","1,497","1,497","2,504","2,504",702,702,183,183,114,114,369,369,"2,736","2,736","6,769","6,769"
A12,1,,"107,667","107,667","83,622","83,622","98,951","98,951",65,65,50,50,"2,171","2,171",192,192,641,641,673,673,162,162,88,88,259,259,"1,542","1,542","7,381","7,381",1,100,"107,667","107,667","83,622","83,622","98,951","98,951",65,65,50,50,"2,171","2,171",192,192,641,641,673,673,162,162,88,88,259,259,"1,542","1,542","7,381","7,381",1,100,"107,667","107,667","83,622","83,622","98,951","98,951",65,65,50,50,"2,171","2,171",192,192,641,641,673,673,162,162,88,88,259,259,"1,542","1,542","7,381","7,381",1,100,"107,667","107,667","83,622","83,622","98,951","98,951",65,65,50,50,"2,171","2,171",192,192,641,641,673,673,162,162,88,88,259,259,"1,542","1,542","7,381","7,381",1,100,"107,667","107,667","83,622","83,622","98,951","98,951",65,65,50,50,"2,171","2,171",192,192,641,641,673,673,162,162,88,88,259,259,"1,542","1,542","7,381","7,381",1,100,"107,667","107,667","83,622","83,622","98,951","98,951",65,65,50,50,"2,171","2,171",192,192,641,641,673,673,162,162,88,88,259,259,"1,542","1,542","7,381","7,381",1,100,"107,667","107,667","83,622","83,622","98,951","98,951",65,65,50,50,"2,171","2,171",192,192,641,641,673,673,162,162,88,88,259,259,"1,542","1,542","7,381","7,381",1,100,"107,667","107,667","83,622","83,622","98,951","98,951",65,65,50,50,"2,171","2,171",192,192,641,641,673,673,162,162,88,88,259,259,"1,542","1,542","7,381","7,381",1,100,"107,667","107,667","83,622","83,622","98,951","98,951",65,65,50,50,"2,171","2,171",192,192,641,641,673,673,162,162,88,88,259,259,"1,542","1,542","7,381","7,381"
B1,1,,"85,867","85,867","87,406","87,406","122,283","122,283",98,98,-20,-20,"4,431","4,431","3,163","3,163","1,182","1,182",890,890,132,132,41,41,401,401,"2,089","2,089","17,763","17,763",1,100,"85,867","85,867","87,406","87,406","122,283","122,283",98,98,-20,-20,"4,431","4,431","3,163","3,163","1,182","1,182",890,890,132,132,41,41,401,401,"2,089","2,089","17,763","17,763",1,100,"85,867","85,867","87,406","87,406","122,283","122,283",98,98,-20,-20,"4,431","4,431","3,163","3,163","1,182","1,182",890,890,132,132,41,41,401,401,"2,089","2,089","17,763","17,763",1,100,"85,867","85,867","87,406","87,406","122,283","122,283",98,98,-20,-20,"4,431","4,431","3,163","3,163","1,182","1,182",890,890,132,132,41,41,401,401,"2,089","2,089","17,763","17,763",1,100,"85,867","85,867","87,406","87,406","122,283","122,283",98,98,-20,-20,"4,431","4,431","3,163","3,163","1,182","1,182",890,890,132,132,41,41,401,401,"2,089","2,089","17,763","17,763",1,100,"85,867","85,867","87,406","87,406","122,283","122,283",98,98,-20,-20,"4,431","4,431","3,163","3,163","1,182","1,182",890,890,132,132,41,41,401,401,"2,089","2,089","17,763","17,763",1,100,"85,867","85,867","87,406","87,406","122,283","122,283",98,98,-20,-20,"4,431","4,431","3,163","3,163","1,182","1,182",890,890,132,132,41,41,401,401,"2,089","2,089","17,763","17,763",1,100,"85,867","85,867","87,406","87,406","122,283","122,283",98,98,-20,-20,"4,431","4,431","3,163","3,163","1,182","1,182",890,890,132,132,41,41,401,401,"2,089","2,089","17,763","17,763",1,100,"85,867","85,867","87,406","87,406","122,283","122,283",98,98,-20,-20,"4,431","4,431","3,163","3,163","1,182","1,182",890,890,132,132,41,41,401,401,"2,089","2,089","17,763","17,763"
B2,1,,"96,462","96,462","84,294","84,294","87,106","87,106",9,9,120,120,"4,059","4,059",245,245,"1,153","1,153",293,293,220,220,289,289,383,383,960,960,"17,174","17,174",1,100,"96,462","96,462","84,294","84,294","87,106","87,106",9,9,120,120,"4,059","4,059",245,245,"1,153","1,153",293,293,220,220,289,289,383,383,960,960,"17,174","17,174",1,100,"96,462","96,462","84,294","84,294","87,106","87,106",9,9,120,120,"4,059","4,059",245,245,"1,153","1,153",293,293,220,220,289,289,383,383,960,960,"17,174","17,174",1,100,"96,462","96,462","84,294","84,294","87,106","87,106",9,9,120,120,"4,059","4,059",245,245,"1,153","1,153",293,293,220,220,289,289,383,383,960,960,"17,174","17,174",1,100,"96,462","96,462","84,294","84,294","87,106","87,106",9,9,120,120,"4,059","4,059",245,245,"1,153","1,153",293,293,220,220,289,289,383,383,960,960,"17,174","17,174",1,100,"96,462","96,462","84,294","84,294","87,106","87,106",9,9,120,120,"4,059","4,059",245,245,"1,153","1,153",293,293,220,220,289,289,383,383,960,960,"17,174","17,174",1,100,"96,462","96,462","84,294","84,294","87,106","87,106",9,9,120,120,"4,059","4,059",245,245,"1,153","1,153",293,293,220,220,289,289,383,383,960,960,"17,174","17,174",1,100,"96,462","96,462","84,294","84,294","87,106","87,106",9,9,120,120,"4,059","4,059",245,245,"1,153","1,153",293,293,220,220,289,289,383,383,960,960,"17,174","17,174",1,100,"96,462","96,462","84,294","84,294","87,106","87,106",9,9,120,120,"4,059","4,059",245,245,"1,153","1,153",293,293,220,220,289,289,383,383,960,960,"17,174","17,174"
B3,1,,"125,740","125,740","88,379","88,379","115,991","115,991",159,159,146,146,"4,533","4,533","1,974","1,974",541,541,630,630,239,239,575,575,441,441,"1,395","1,395","16,848","16,848",1,100,"125,740","125,740","88,379","88,379","115,991","115,991",159,159,146,146,"4,533","4,533","1,974","1,974",541,541,630,630,239,239,575,575,441,441,"1,395","1,395","16,848","16,848",1,100,"125,740","125,740","88,379","88,379","115,991","115,991",159,159,146,146,"4,533","4,533","1,974","1,974",541,541,630,630,239,239,575,575,441,441,"1,395","1,395","16,848","16,848",1,100,"125,740","125,740","88,379","88,379","115,991","115,991",159,159,146,146,"4,533","4,533","1,974","1,974",541,541,630,630,239,239,575,575,441,441,"1,395","1,395","16,848","16,848",1,100,"125,740","125,740","88,379","88,379","115,991","115,991",159,159,146,146,"4,533","4,533","1,974","1,974",541,541,630,630,239,239,575,575,441,441,"1,395","1,395","16,848","16,848",1,100,"125,740","125,740","88,379","88,379","115,991","115,991",159,159,146,146,"4,533","4,533","1,974","1,974",541,541,630,630,239,239,575,575,441,441,"1,395","1,395","16,848","16,848",1,100,"125,740","125,740","88,379","88,379","115,991","115,991",159,159,146,146,"4,533","4,533","1,974","1,974",541,541,630,630,239,239,575,575,441,441,"1,395","1,395","16,848","16,848",1,100,"125,740","125,740","88,379","88,379","115,991","115,991",159,159,146,146,"4,533","4,533","1,974","1,974",541,541,630,630,239,239,575,575,441,441,"1,395","1,395","16,848","16,848",1,100,"125,740","125,740","88,379","88,379","115,991","115,991",159,159,146,146,"4,533","4,533","1,974","1,974",541,541,630,630,239,239,575,575,441,441,"1,395","1,395","16,848","16,848"
B4,1,,"106,650","106,650","87,132","87,132","78,902","78,902",131,131,9,9,"2,838","2,838","1,025","1,025",500,500,591,591,150,150,86,86,645,645,"1,832","1,832","16,403","16,403",1,100,"106,650","106,650","87,132","87,132","78,902","78,902",131,131,9,9,"2,838","2,838","1,025","1,025",500,500,591,591,150,150,86,86,645,645,"1,832","1,832","16,403","16,403",1,100,"106,650","106,650","87,132","87,132","78,902","78,902",131,131,9,9,"2,838","2,838","1,025","1,025",500,500,591,591,150,150,86,86,645,645,"1,832","1,832","16,403","16,403",1,100,"106,650","106,650","87,132","87,132","78,902","78,902",131,131,9,9,"2,838","2,838","1,025","1,025",500,500,591,591,150,150,86,86,645,645,"1,832","1,832","16,403","16,403",1,100,"106,650","106,650","87,132","87,132","78,902","78,902",131,131,9,9,"2,838","2,838","1,025","1,025",500,500,591,591,150,150,86,86,645,645,"1,832","1,832","16,403","16,403",1,100,"106,650","106,650","87,132","87,132","78,902","78,902",131,131,9,9,"2,838","2,838","1,025","1,025",500,500,591,591,150,150,86,86,645,645,"1,832","1,832","16,403","16,403",1,100,"106,650","106,650","87,132","87,132","78,902","78,902",131,131,9,9,"2,838","2,838","1,025","1,025",500,500,591,591,150,150,86,86,645,645,"1,832","1,832","16,403","16,403",1,100,"106,650","106,650","87,132","87,132","78,902","78,902",131,131,9,9,"2,838","2,838","1,025","1,025",500,500,591,591,150,150,86,86,645,645,"1,832","1,832","16,403","16,403",1,100,"106,650","106,650","87,132","87,132","78,902","78,902",131,131,9,9,"2,838","2,838","1,025","1,025",500,500,591,591,150,150,86,86,645,645,"1,832","1,832","16,403","16,403"
B5,1,,"114,777","114,777","88,429","88,429","70,575","70,575",230,230,155,155,"4,205","4,205",329,329,577,577,435,435,103,103,561,561,359,359,"1,174","1,174","15,985","15,985",1,100,"114,777","114,777","88,429","88,429","70,575","70,575",230,230,155,155,"4,205","4,205",329,329,577,577,435,435,103,103,561,561,359,359,"1,174","1,174","15,985","15,985",1,100,"114,777","114,777","88,429","88,429","70,575","70,575",230,230,155,155,"4,205","4,205",329,329,577,577,435,435,103,103,561,561,359,359,"1,174","1,174","15,985","15,985",1,100,"114,777","114,777","88,429","88,429","70,575","70,575",230,230,155,155,"4,205","4,205",329,329,577,577,435,435,103,103,561,561,359,359,"1,174","1,174","15,985","15,985",1,100,"114,777","114,777","88,429","88,429","70,575","70,575",230,230,155,155,"4,205","4,205",329,329,577,577,435,435,103,103,561,561,359,359,"1,174","1,174","15,985","15,985",1,100,"114,777","114,777","88,429","88,429","70,575","70,575",230,230,155,155,"4,205","4,205",329,329,577,577,435,435,103,103,561,561,359,359,"1,174","1,174","15,985","15,985",1,100,"114,777","114,777","88,429","88,429","70,575","70,575",230,230,155,155,"4,205","4,205",329,329,577,577,435,435,103,103,561,561,359,359,"1,174","1,174","15,985","15,985",1,100,"114,777","114,777","88,429","88,429","70,575","70,575",230,230,155,155,"4,205","4,205",329,329,577,577,435,435,103,103,561,561,359,359,"1,174","1,174","15,985","15,985",1,100,"114,777","114,777","88,429","88,429","70,575","70,575",230,230,155,155,"4,205","4,205",329,329,577,577,435,435,103,103,561,561,359,359,"1,174","1,174","15,985","15,985"
B6,1,,"136,948","136,948","95,071","95,071","99,687","99,687",348,348,125,125,"6,206","6,206",653,653,"1,181","1,181",804,804,164,164,162,162,496,496,"1,557","1,557","13,577","13,577",1,100,"136,948","136,948","95,071","95,071","99,687","99,687",348,348,125,125,"6,206","6,206",653,653,"1,181","1,181",804,804,164,164,162,162,496,496,"1,557","1,557","13,577","13,577",1,100,"136,948","136,948","95,071","95,071","99,687","99,687",348,348,125,125,"6,206","6,206",653,653,"1,181","1,181",804,804,164,164,162,162,496,496,"1,557","1,557","13,577","13,577",1,100,"136,948","136,948","95,071","95,071","99,687","99,687",348,348,125,125,"6,206","6,206",653,653,"1,181","1,181",804,804,164,164,162,162,496,496,"1,557","1,557","13,577","13,577",1,100,"136,948","136,948","95,071","95,071","99,687","99,687",348,348,125,125,"6,206","6,206",653,653,"1,181","1,181",804,804,164,164,162,162,496,496,"1,557","1,557","13,577","13,577",1,100,"136,948","136,948","95,071","95,071","99,687","99,687",348,348,125,125,"6,206","6,206",653,653,"1,181","1,181",804,804,164,164,162,162,496,496,"1,557","1,557","13,577","13,577",1,100,"136,948","136,948","95,071","95,071","99,687","99,687",348,348,125,125,"6,206","6,206",653,653,"1,181","1,181",804,804,164,164,162,162,496,496,"1,557","1,557","13,577","13,577",1,100,"136,948","136,948","95,071","95,071","99,687","99,687",348,348,125,125,"6,206","6,206",653,653,"1,181","1,181",804,804,164,164,162,162,496,496,"1,557","1,557","13,577","13,577",1,100,"136,948","136,948","95,071","95,071","99,687","99,687",348,348,125,125,"6,206","6,206",653,653,"1,181","1,181",804,804,164,164,162,162,496,496,"1,557","1,557","13,577","13,577"
B7,1,,"125,050","125,050","95,016","95,016","167,269","167,269",178,178,179,179,"7,418","7,418","1,417","1,417",466,466,847,847,248,248,28,28,464,464,937,937,"11,159","11,159",1,100,"125,050","125,050","95,016","95,016","167,269","167,269",178,178,179,179,"7,418","7,418","1,417","1,417",466,466,847,847,248,248,28,28,464,464,937,937,"11,159","11,159",1,100,"125,050","125,050","95,016","95,016","167,269","167,269",178,178,179,179,"7,418","7,418","1,417","1,417",466,466,847,847,248,248,28,28,464,464,937,937,"11,159","11,159",1,100,"125,050","125,050","95,016","95,016","167,269","167,269",178,178,179,179,"7,418","7,418","1,417","1,417",466,466,847,847,248,248,28,28,464,464,937,937,"11,159","11,159",1,100,"125,050","125,050","95,016","95,016","167,269","167,269",178,178,179,179,"7,418","7,418","1,417","1,417",466,466,847,847,248,248,28,28,464,464,937,937,"11,159","11,159",1,100,"125,050","125,050","95,016","95,016","167,269","167,269",178,178,179,179,"7,418","7,418","1,417","1,417",466,466,847,847,248,248,28,28,464,464,937,937,"11,159","11,159",1,100,"125,050","125,050","95,016","95,016","167,269","167,269",178,178,179,179,"7,418","7,418","1,417","1,417",466,466,847,847,248,248,28,28,464,464,937,937,"11,159","11,159",1,100,"125,050","125,050","95,016","95,016","167,269","167,269",178,178,179,179,"7,418","7,418","1,417","1,417",466,466,847,847,248,248,28,28,464,464,937,937,"11,159","11,159",1,100,"125,050","125,050","95,016","95,016","167,269","167,269",178,178,179,179,"7,418","7,418","1,417","1,417",466,466,847,847,248,248,28,28,464,464,937,937,"11,159","11,159"
B8,1,,"139,953","139,953","92,959","92,959","67,727","67,727",39,39,58,58,"2,942","2,942","4,670","4,670",660,660,371,371,161,161,-107,-107,458,458,"1,407","1,407","10,589","10,589",1,100,"139,953","139,953","92,959","92,959","67,727","67,727",39,39,58,58,"2,942","2,942","4,670","4,670",660,660,371,371,161,161,-107,-107,458,458,"1,407","1,407","10,589","10,589",1,100,"139,953","139,953","92,959","92,959","67,727","67,727",39,39,58,58,"2,942","2,942","4,670","4,670",660,660,371,371,161,161,-107,-107,458,458,"1,407","1,407","10,589","10,589",1,100,"139,953","139,953","92,959","92,959","67,727","67,727",39,39,58,58,"2,942","2,942","4,670","4,670",660,660,371,371,161,161,-107,-107,458,458,"1,407","1,407","10,589","10,589",1,100,"139,953","139,953","92,959","92,959","67,727","67,727",39,39,58,58,"2,942","2,942","4,670","4,670",660,660,371,371,161,161,-107,-107,458,458,"1,407","1,407","10,589","10,589",1,100,"139,953","139,953","92,959","92,959","67,727","67,727",39,39,58,58,"2,942","2,942","4,670","4,670",660,660,371,371,161,161,-107,-107,458,458,"1,407","1,407","10,589","10,589",1,100,"139,953","139,953","92,959","92,959","67,727","67,727",39,39,58,58,"2,942","2,942","4,670","4,670",660,660,371,371,161,161,-107,-107,458,458,"1,407","1,407","10,589","10,589",1,100,"139,953","139,953","92,959","92,959","67,727","67,727",39,39,58,58,"2,942","2,942","4,670","4,670",660,660,371,371,161,161,-107,-107,458,458,"1,407","1,407","10,589","10,589",1,100,"139,953","139,953","92,959","92,959","67,727","67,727",39,39,58,58,"2,942","2,942","4,670","4,670",660,660,371,371,161,161,-107,-107,458,458,"1,407","1,407","10,589","10,589"
B9,1,,"160,325","160,325","99,619","99,619","65,955","65,955",257,257,170,170,"5,933","5,933","5,795","5,795","4,800","4,800",416,416,166,166,53,53,355,355,"1,863","1,863","10,365","10,365",1,100,"160,325","160,325","99,619","99,619","65,955","65,955",257,257,170,170,"5,933","5,933","5,795","5,795","4,800","4,800",416,416,166,166,53,53,355,355,"1,863","1,863","10,365","10,365",1,100,"160,325","160,325","99,619","99,619","65,955","65,955",257,257,170,170,"5,933","5,933","5,795","5,795","4,800","4,800",416,416,166,166,53,53,355,355,"1,863","1,863","10,365","10,365",1,100,"160,325","160,325","99,619","99,619","65,955","65,955",257,257,170,170,"5,933","5,933","5,795","5,795","4,800","4,800",416,416,166,166,53,53,355,355,"1,863","1,863","10,365","10,365",1,100,"160,325","160,325","99,619","99,619","65,955","65,955",257,257,170,170,"5,933","5,933","5,795","5,795","4,800","4,800",416,416,166,166,53,53,355,355,"1,863","1,863","10,365","10,365",1,100,"160,325","160,325","99,619","99,619","65,955","65,955",257,257,170,170,"5,933","5,933","5,795","5,795","4,800","4,800",416,416,166,166,53,53,355,355,"1,863","1,863","10,365","10,365",1,100,"160,325","160,325","99,619","99,619","65,955","65,955",257,257,170,170,"5,933","5,933","5,795","5,795","4,800","4,800",416,416,166,166,53,53,355,355,"1,863","1,863","10,365","10,365",1,100,"160,325","160,325","99,619","99,619","65,955","65,955",257,257,170,170,"5,933","5,933","5,795","5,795","4,800","4,800",416,416,166,166,53,53,355,355,"1,863","1,863","10,365","10,365",1,100,"160,325","160,325","99,619","99,619","65,955","65,955",257,257,170,170,"5,933","5,933","5,795","5,795","4,800","4,800",416,416,166,166,53,53,355,355,"1,863","1,863","10,365","10,365"
