Well,All Events #Events,All Events %Parent,All Events FSC-A Mean,All Events FSC-A Median,All Events FSC-W Mean,All Events FSC-W Median,All Events SSC-A Mean,All Events SSC-A Median,All Events CD33 640 670/30-A Mean,All Events CD33 640 670/30-A Median,All Events CD45RA 640 730/45-A Mean,All Events CD45RA 640 730/45-A Median,All Events CD34 640 780/60-A Mean,All Events CD34 640 780/60-A Median,All Events CD90 561 582/15-A Mean,All Events CD90 561 582/15-A Median,All Events CD49f 561 670/14-A Mean,All Events CD49f 561 670/14-A Median,All Events CD38 561 780/60-A Mean,All Events CD38 561 780/60-A Median,All Events Lineage 488 530/30-A Mean,All Events Lineage 488 530/30-A Median,All Events CD7_CD10 V405 450/50-A Mean,All Events CD7_CD10 V405 450/50-A Median,All Events Live V405 525/50-A Mean,All Events Live V405 525/50-A Median,All Events CD45 V405 780/60-A Mean,All Events CD45 V405 780/60-A Median,All Events Time Mean,All Events Time Median,Cells #Events,Cells %Parent,Cells FSC-A Mean,Cells FSC-A Median,Cells FSC-W Mean,Cells FSC-W Median,Cells SSC-A Mean,Cells SSC-A Median,Cells CD33 640 670/30-A Mean,Cells CD33 640 670/30-A Median,Cells CD45RA 640 730/45-A Mean,Cells CD45RA 640 730/45-A Median,Cells CD34 640 780/60-A Mean,Cells CD34 640 780/60-A Median,Cells CD90 561 582/15-A Mean,Cells CD90 561 582/15-A Median,Cells CD49f 561 670/14-A Mean,Cells CD49f 561 670/14-A Median,Cells CD38 561 780/60-A Mean,Cells CD38 561 780/60-A Median,Cells Lineage 488 530/30-A Mean,Cells Lineage 488 530/30-A Median,Cells CD7_CD10 V405 450/50-A Mean,Cells CD7_CD10 V405 450/50-A Median,Cells Live V405 525/50-A Mean,Cells Live V405 525/50-A Median,Cells CD45 V405 780/60-A Mean,Cells CD45 V405 780/60-A Median,Cells Time Mean,Cells Time Median,Singlets #Events,Singlets %Parent,Singlets FSC-A Mean,Singlets FSC-A Median,Singlets FSC-W Mean,Singlets FSC-W Median,Singlets SSC-A Mean,Singlets SSC-A Median,Singlets CD33 640 670/30-A Mean,Singlets CD33 640 670/30-A Median,Singlets CD45RA 640 730/45-A Mean,Singlets CD45RA 640 730/45-A Median,Singlets CD34 640 780/60-A Mean,Singlets CD34 640 780/60-A Median,Singlets CD90 561 582/15-A Mean,Singlets CD90 561 582/15-A Median,Singlets CD49f 561 670/14-A Mean,Singlets CD49f 561 670/14-A Median,Singlets CD38 561 780/60-A Mean,Singlets CD38 561 780/60-A Median,Singlets Lineage 488 530/30-A Mean,Singlets Lineage 488 530/30-A Median,Singlets CD7_CD10 V405 450/50-A Mean,Singlets CD7_CD10 V405 450/50-A Median,Singlets Live V405 525/50-A Mean,Singlets Live V405 525/50-A Median,Singlets CD45 V405 780/60-A Mean,Singlets CD45 V405 780/60-A Median,Singlets Time Mean,Singlets Time Median,Live #Events,Live %Parent,Live FSC-A Mean,Live FSC-A Median,Live FSC-W Mean,Live FSC-W Median,Live SSC-A Mean,Live SSC-A Median,Live CD33 640 670/30-A Mean,Live CD33 640 670/30-A Median,Live CD45RA 640 730/45-A Mean,Live CD45RA 640 730/45-A Median,Live CD34 640 780/60-A Mean,Live CD34 640 780/60-A Median,Live CD90 561 582/15-A Mean,Live CD90 561 582/15-A Median,Live CD49f 561 670/14-A Mean,Live CD49f 561 670/14-A Median,Live CD38 561 780/60-A Mean,Live CD38 561 780/60-A Median,Live Lineage 488 530/30-A Mean,Live Lineage 488 530/30-A Median,Live CD7_CD10 V405 450/50-A Mean,Live CD7_CD10 V405 450/50-A Median,Live Live V405 525/50-A Mean,Live Live V405 525/50-A Median,Live CD45 V405 780/60-A Mean,Live CD45 V405 780/60-A Median,Live Time Mean,Live Time Median,Lin- #Events,Lin- %Parent,Lin- FSC-A Mean,Lin- FSC-A Median,Lin- FSC-W Mean,Lin- FSC-W Median,Lin- SSC-A Mean,Lin- SSC-A Median,Lin- CD33 640 670/30-A Mean,Lin- CD33 640 670/30-A Median,Lin- CD45RA 640 730/45-A Mean,Lin- CD45RA 640 730/45-A Median,Lin- CD34 640 780/60-A Mean,Lin- CD34 640 780/60-A Median,Lin- CD90 561 582/15-A Mean,Lin- CD90 561 582/15-A Median,Lin- CD49f 561 670/14-A Mean,Lin- CD49f 561 670/14-A Median,Lin- CD38 561 780/60-A Mean,Lin- CD38 561 780/60-A Median,Lin- Lineage 488 530/30-A Mean,Lin- Lineage 488 530/30-A Median,Lin- CD7_CD10 V405 450/50-A Mean,Lin- CD7_CD10 V405 450/50-A Median,Lin- Live V405 525/50-A Mean,Lin- Live V405 525/50-A Median,Lin- CD45 V405 780/60-A Mean,Lin- CD45 V405 780/60-A Median,Lin- Time Mean,Lin- Time Median,CD33- #Events,CD33- %Parent,CD33- FSC-A Mean,CD33- FSC-A Median,CD33- FSC-W Mean,CD33- FSC-W Median,CD33- SSC-A Mean,CD33- SSC-A Median,CD33- CD33 640 670/30-A Mean,CD33- CD33 640 670/30-A Median,CD33- CD45RA 640 730/45-A Mean,CD33- CD45RA 640 730/45-A Median,CD33- CD34 640 780/60-A Mean,CD33- CD34 640 780/60-A Median,CD33- CD90 561 582/15-A Mean,CD33- CD90 561 582/15-A Median,CD33- CD49f 561 670/14-A Mean,CD33- CD49f 561 670/14-A Median,CD33- CD38 561 780/60-A Mean,CD33- CD38 561 780/60-A Median,CD33- Lineage 488 530/30-A Mean,CD33- Lineage 488 530/30-A Median,CD33- CD7_CD10 V405 450/50-A Mean,CD33- CD7_CD10 V405 450/50-A Median,CD33- Live V405 525/50-A Mean,CD33- Live V405 525/50-A Median,CD33- CD45 V405 780/60-A Mean,CD33- CD45 V405 780/60-A Median,CD33- Time Mean,CD33- Time Median,CD34+/CD45+ #Events,CD34+/CD45+ %Parent,CD34+/CD45+ FSC-A Mean,CD34+/CD45+ FSC-A Median,CD34+/CD45+ FSC-W Mean,CD34+/CD45+ FSC-W Median,CD34+/CD45+ SSC-A Mean,CD34+/CD45+ SSC-A Median,CD34+/CD45+ CD33 640 670/30-A Mean,CD34+/CD45+ CD33 640 670/30-A Median,CD34+/CD45+ CD45RA 640 730/45-A Mean,CD34+/CD45+ CD45RA 640 730/45-A Median,CD34+/CD45+ CD34 640 780/60-A Mean,CD34+/CD45+ CD34 640 780/60-A Median,CD34+/CD45+ CD90 561 582/15-A Mean,CD34+/CD45+ CD90 561 582/15-A Median,CD34+/CD45+ CD49f 561 670/14-A Mean,CD34+/CD45+ CD49f 561 670/14-A Median,CD34+/CD45+ CD38 561 780/60-A Mean,CD34+/CD45+ CD38 561 780/60-A Median,CD34+/CD45+ Lineage 488 530/30-A Mean,CD34+/CD45+ Lineage 488 530/30-A Median,CD34+/CD45+ CD7_CD10 V405 450/50-A Mean,CD34+/CD45+ CD7_CD10 V405 450/50-A Median,CD34+/CD45+ Live V405 525/50-A Mean,CD34+/CD45+ Live V405 525/50-A Median,CD34+/CD45+ CD45 V405 780/60-A Mean,CD34+/CD45+ CD45 V405 780/60-A Median,CD34+/CD45+ Time Mean,CD34+/CD45+ Time Median,CD34+/CD38- #Events,CD34+/CD38- %Parent,CD34+/CD38- FSC-A Mean,CD34+/CD38- FSC-A Median,CD34+/CD38- FSC-W Mean,CD34+/CD38- FSC-W Median,CD34+/CD38- SSC-A Mean,CD34+/CD38- SSC-A Median,CD34+/CD38- CD33 640 670/30-A Mean,CD34+/CD38- CD33 640 670/30-A Median,CD34+/CD38- CD45RA 640 730/45-A Mean,CD34+/CD38- CD45RA 640 730/45-A Median,CD34+/CD38- CD34 640 780/60-A Mean,CD34+/CD38- CD34 640 780/60-A Median,CD34+/CD38- CD90 561 582/15-A Mean,CD34+/CD38- CD90 561 582/15-A Median,CD34+/CD38- CD49f 561 670/14-A Mean,CD34+/CD38- CD49f 561 670/14-A Median,CD34+/CD38- CD38 561 780/60-A Mean,CD34+/CD38- CD38 561 780/60-A Median,CD34+/CD38- Lineage 488 530/30-A Mean,CD34+/CD38- Lineage 488 530/30-A Median,CD34+/CD38- CD7_CD10 V405 450/50-A Mean,CD34+/CD38- CD7_CD10 V405 450/50-A Median,CD34+/CD38- Live V405 525/50-A Mean,CD34+/CD38- Live V405 525/50-A Median,CD34+/CD38- CD45 V405 780/60-A Mean,CD34+/CD38- CD45 V405 780/60-A Median,CD34+/CD38- Time Mean,CD34+/CD38- Time Median,CD90+ HSC #Events,CD90+ HSC %Parent,CD90+ HSC FSC-A Mean,CD90+ HSC FSC-A Median,CD90+ HSC FSC-W Mean,CD90+ HSC FSC-W Median,CD90+ HSC SSC-A Mean,CD90+ HSC SSC-A Median,CD90+ HSC CD33 640 670/30-A Mean,CD90+ HSC CD33 640 670/30-A Median,CD90+ HSC CD45RA 640 730/45-A Mean,CD90+ HSC CD45RA 640 730/45-A Median,CD90+ HSC CD34 640 780/60-A Mean,CD90+ HSC CD34 640 780/60-A Median,CD90+ HSC CD90 561 582/15-A Mean,CD90+ HSC CD90 561 582/15-A Median,CD90+ HSC CD49f 561 670/14-A Mean,CD90+ HSC CD49f 561 670/14-A Median,CD90+ HSC CD38 561 780/60-A Mean,CD90+ HSC CD38 561 780/60-A Median,CD90+ HSC Lineage 488 530/30-A Mean,CD90+ HSC Lineage 488 530/30-A Median,CD90+ HSC CD7_CD10 V405 450/50-A Mean,CD90+ HSC CD7_CD10 V405 450/50-A Median,CD90+ HSC Live V405 525/50-A Mean,CD90+ HSC Live V405 525/50-A Median,CD90+ HSC CD45 V405 780/60-A Mean,CD90+ HSC CD45 V405 780/60-A Median,CD90+ HSC Time Mean,CD90+ HSC Time Median
A11,1,,"138,884","138,884","94,283","94,283","88,933","88,933",42,42,97,97,"3,878","3,878","1,786","1,786","5,174","5,174",558,558,209,209,45,45,271,271,"1,277","1,277","12,492","12,492",1,100,"138,884","138,884","94,283","94,283","88,933","88,933",42,42,97,97,"3,878","3,878","1,786","1,786","5,174","5,174",558,558,209,209,45,45,271,271,"1,277","1,277","12,492","12,492",1,100,"138,884","138,884","94,283","94,283","88,933","88,933",42,42,97,97,"3,878","3,878","1,786","1,786","5,174","5,174",558,558,209,209,45,45,271,271,"1,277","1,277","12,492","12,492",1,100,"138,884","138,884","94,283","94,283","88,933","88,933",42,42,97,97,"3,878","3,878","1,786","1,786","5,174","5,174",558,558,209,209,45,45,271,271,"1,277","1,277","12,492","12,492",1,100,"138,884","138,884","94,283","94,283","88,933","88,933",42,42,97,97,"3,878","3,878","1,786","1,786","5,174","5,174",558,558,209,209,45,45,271,271,"1,277","1,277","12,492","12,492",1,100,"138,884","138,884","94,283","94,283","88,933","88,933",42,42,97,97,"3,878","3,878","1,786","1,786","5,174","5,174",558,558,209,209,45,45,271,271,"1,277","1,277","12,492","12,492",1,100,"138,884","138,884","94,283","94,283","88,933","88,933",42,42,97,97,"3,878","3,878","1,786","1,786","5,174","5,174",558,558,209,209,45,45,271,271,"1,277","1,277","12,492","12,492",1,100,"138,884","138,884","94,283","94,283","88,933","88,933",42,42,97,97,"3,878","3,878","1,786","1,786","5,174","5,174",558,558,209,209,45,45,271,271,"1,277","1,277","12,492","12,492",1,100,"138,884","138,884","94,283","94,283","88,933","88,933",42,42,97,97,"3,878","3,878","1,786","1,786","5,174","5,174",558,558,209,209,45,45,271,271,"1,277","1,277","12,492","12,492"
A12,1,,"128,355","128,355","90,995","90,995","81,062","81,062",131,131,8,8,"3,683","3,683","8,606","8,606",870,870,496,496,165,165,-8,-8,579,579,"1,940","1,940","13,242","13,242",1,100,"128,355","128,355","90,995","90,995","81,062","81,062",131,131,8,8,"3,683","3,683","8,606","8,606",870,870,496,496,165,165,-8,-8,579,579,"1,940","1,940","13,242","13,242",1,100,"128,355","128,355","90,995","90,995","81,062","81,062",131,131,8,8,"3,683","3,683","8,606","8,606",870,870,496,496,165,165,-8,-8,579,579,"1,940","1,940","13,242","13,242",1,100,"128,355","128,355","90,995","90,995","81,062","81,062",131,131,8,8,"3,683","3,683","8,606","8,606",870,870,496,496,165,165,-8,-8,579,579,"1,940","1,940","13,242","13,242",1,100,"128,355","128,355","90,995","90,995","81,062","81,062",131,131,8,8,"3,683","3,683","8,606","8,606",870,870,496,496,165,165,-8,-8,579,579,"1,940","1,940","13,242","13,242",1,100,"128,355","128,355","90,995","90,995","81,062","81,062",131,131,8,8,"3,683","3,683","8,606","8,606",870,870,496,496,165,165,-8,-8,579,579,"1,940","1,940","13,242","13,242",1,100,"128,355","128,355","90,995","90,995","81,062","81,062",131,131,8,8,"3,683","3,683","8,606","8,606",870,870,496,496,165,165,-8,-8,579,579,"1,940","1,940","13,242","13,242",1,100,"128,355","128,355","90,995","90,995","81,062","81,062",131,131,8,8,"3,683","3,683","8,606","8,606",870,870,496,496,165,165,-8,-8,579,579,"1,940","1,940","13,242","13,242",1,100,"128,355","128,355","90,995","90,995","81,062","81,062",131,131,8,8,"3,683","3,683","8,606","8,606",870,870,496,496,165,165,-8,-8,579,579,"1,940","1,940","13,242","13,242"
B1,1,,"125,720","125,720","88,147","88,147","84,853","84,853",46,46,18,18,"2,488","2,488",273,273,518,518,493,493,134,134,65,65,410,410,"1,035","1,035","24,145","24,145",1,100,"125,720","125,720","88,147","88,147","84,853","84,853",46,46,18,18,"2,488","2,488",273,273,518,518,493,493,134,134,65,65,410,410,"1,035","1,035","24,145","24,145",1,100,"125,720","125,720","88,147","88,147","84,853","84,853",46,46,18,18,"2,488","2,488",273,273,518,518,493,493,134,134,65,65,410,410,"1,035","1,035","24,145","24,145",1,100,"125,720","125,720","88,147","88,147","84,853","84,853",46,46,18,18,"2,488","2,488",273,273,518,518,493,493,134,134,65,65,410,410,"1,035","1,035","24,145","24,145",1,100,"125,720","125,720","88,147","88,147","84,853","84,853",46,46,18,18,"2,488","2,488",273,273,518,518,493,493,134,134,65,65,410,410,"1,035","1,035","24,145","24,145",1,100,"125,720","125,720","88,147","88,147","84,853","84,853",46,46,18,18,"2,488","2,488",273,273,518,518,493,493,134,134,65,65,410,410,"1,035","1,035","24,145","24,145",1,100,"125,720","125,720","88,147","88,147","84,853","84,853",46,46,18,18,"2,488","2,488",273,273,518,518,493,493,134,134,65,65,410,410,"1,035","1,035","24,145","24,145",1,100,"125,720","125,720","88,147","88,147","84,853","84,853",46,46,18,18,"2,488","2,488",273,273,518,518,493,493,134,134,65,65,410,410,"1,035","1,035","24,145","24,145",1,100,"125,720","125,720","88,147","88,147","84,853","84,853",46,46,18,18,"2,488","2,488",273,273,518,518,493,493,134,134,65,65,410,410,"1,035","1,035","24,145","24,145"
B2,1,,"119,185","119,185","88,847","88,847","102,091","102,091",347,347,83,83,"5,222","5,222","4,184","4,184","1,201","1,201",819,819,128,128,97,97,401,401,"1,947","1,947","23,705","23,705",1,100,"119,185","119,185","88,847","88,847","102,091","102,091",347,347,83,83,"5,222","5,222","4,184","4,184","1,201","1,201",819,819,128,128,97,97,401,401,"1,947","1,947","23,705","23,705",1,100,"119,185","119,185","88,847","88,847","102,091","102,091",347,347,83,83,"5,222","5,222","4,184","4,184","1,201","1,201",819,819,128,128,97,97,401,401,"1,947","1,947","23,705","23,705",1,100,"119,185","119,185","88,847","88,847","102,091","102,091",347,347,83,83,"5,222","5,222","4,184","4,184","1,201","1,201",819,819,128,128,97,97,401,401,"1,947","1,947","23,705","23,705",1,100,"119,185","119,185","88,847","88,847","102,091","102,091",347,347,83,83,"5,222","5,222","4,184","4,184","1,201","1,201",819,819,128,128,97,97,401,401,"1,947","1,947","23,705","23,705",1,100,"119,185","119,185","88,847","88,847","102,091","102,091",347,347,83,83,"5,222","5,222","4,184","4,184","1,201","1,201",819,819,128,128,97,97,401,401,"1,947","1,947","23,705","23,705",1,100,"119,185","119,185","88,847","88,847","102,091","102,091",347,347,83,83,"5,222","5,222","4,184","4,184","1,201","1,201",819,819,128,128,97,97,401,401,"1,947","1,947","23,705","23,705",1,100,"119,185","119,185","88,847","88,847","102,091","102,091",347,347,83,83,"5,222","5,222","4,184","4,184","1,201","1,201",819,819,128,128,97,97,401,401,"1,947","1,947","23,705","23,705",1,100,"119,185","119,185","88,847","88,847","102,091","102,091",347,347,83,83,"5,222","5,222","4,184","4,184","1,201","1,201",819,819,128,128,97,97,401,401,"1,947","1,947","23,705","23,705"
B3,1,,"138,198","138,198","88,776","88,776","95,863","95,863",1,1,106,106,"4,687","4,687","5,137","5,137","2,433","2,433",472,472,-21,-21,28,28,262,262,"2,842","2,842","19,505","19,505",1,100,"138,198","138,198","88,776","88,776","95,863","95,863",1,1,106,106,"4,687","4,687","5,137","5,137","2,433","2,433",472,472,-21,-21,28,28,262,262,"2,842","2,842","19,505","19,505",1,100,"138,198","138,198","88,776","88,776","95,863","95,863",1,1,106,106,"4,687","4,687","5,137","5,137","2,433","2,433",472,472,-21,-21,28,28,262,262,"2,842","2,842","19,505","19,505",1,100,"138,198","138,198","88,776","88,776","95,863","95,863",1,1,106,106,"4,687","4,687","5,137","5,137","2,433","2,433",472,472,-21,-21,28,28,262,262,"2,842","2,842","19,505","19,505",1,100,"138,198","138,198","88,776","88,776","95,863","95,863",1,1,106,106,"4,687","4,687","5,137","5,137","2,433","2,433",472,472,-21,-21,28,28,262,262,"2,842","2,842","19,505","19,505",1,100,"138,198","138,198","88,776","88,776","95,863","95,863",1,1,106,106,"4,687","4,687","5,137","5,137","2,433","2,433",472,472,-21,-21,28,28,262,262,"2,842","2,842","19,505","19,505",1,100,"138,198","138,198","88,776","88,776","95,863","95,863",1,1,106,106,"4,687","4,687","5,137","5,137","2,433","2,433",472,472,-21,-21,28,28,262,262,"2,842","2,842","19,505","19,505",1,100,"138,198","138,198","88,776","88,776","95,863","95,863",1,1,106,106,"4,687","4,687","5,137","5,137","2,433","2,433",472,472,-21,-21,28,28,262,262,"2,842","2,842","19,505","19,505",1,100,"138,198","138,198","88,776","88,776","95,863","95,863",1,1,106,106,"4,687","4,687","5,137","5,137","2,433","2,433",472,472,-21,-21,28,28,262,262,"2,842","2,842","19,505","19,505"
B4,1,,"166,874","166,874","98,466","98,466","91,248","91,248",239,239,279,279,"2,526","2,526","2,596","2,596","1,451","1,451",642,642,207,207,78,78,418,418,"1,646","1,646","18,661","18,661",1,100,"166,874","166,874","98,466","98,466","91,248","91,248",239,239,279,279,"2,526","2,526","2,596","2,596","1,451","1,451",642,642,207,207,78,78,418,418,"1,646","1,646","18,661","18,661",1,100,"166,874","166,874","98,466","98,466","91,248","91,248",239,239,279,279,"2,526","2,526","2,596","2,596","1,451","1,451",642,642,207,207,78,78,418,418,"1,646","1,646","18,661","18,661",1,100,"166,874","166,874","98,466","98,466","91,248","91,248",239,239,279,279,"2,526","2,526","2,596","2,596","1,451","1,451",642,642,207,207,78,78,418,418,"1,646","1,646","18,661","18,661",1,100,"166,874","166,874","98,466","98,466","91,248","91,248",239,239,279,279,"2,526","2,526","2,596","2,596","1,451","1,451",642,642,207,207,78,78,418,418,"1,646","1,646","18,661","18,661",1,100,"166,874","166,874","98,466","98,466","91,248","91,248",239,239,279,279,"2,526","2,526","2,596","2,596","1,451","1,451",642,642,207,207,78,78,418,418,"1,646","1,646","18,661","18,661",1,100,"166,874","166,874","98,466","98,466","91,248","91,248",239,239,279,279,"2,526","2,526","2,596","2,596","1,451","1,451",642,642,207,207,78,78,418,418,"1,646","1,646","18,661","18,661",1,100,"166,874","166,874","98,466","98,466","91,248","91,248",239,239,279,279,"2,526","2,526","2,596","2,596","1,451","1,451",642,642,207,207,78,78,418,418,"1,646","1,646","18,661","18,661",1,100,"166,874","166,874","98,466","98,466","91,248","91,248",239,239,279,279,"2,526","2,526","2,596","2,596","1,451","1,451",642,642,207,207,78,78,418,418,"1,646","1,646","18,661","18,661"
B5,1,,"135,852","135,852","89,919","89,919","90,409","90,409",245,245,188,188,"4,705","4,705","2,844","2,844","2,246","2,246",481,481,93,93,80,80,384,384,"2,102","2,102","18,288","18,288",1,100,"135,852","135,852","89,919","89,919","90,409","90,409",245,245,188,188,"4,705","4,705","2,844","2,844","2,246","2,246",481,481,93,93,80,80,384,384,"2,102","2,102","18,288","18,288",1,100,"135,852","135,852","89,919","89,919","90,409","90,409",245,245,188,188,"4,705","4,705","2,844","2,844","2,246","2,246",481,481,93,93,80,80,384,384,"2,102","2,102","18,288","18,288",1,100,"135,852","135,852","89,919","89,919","90,409","90,409",245,245,188,188,"4,705","4,705","2,844","2,844","2,246","2,246",481,481,93,93,80,80,384,384,"2,102","2,102","18,288","18,288",1,100,"135,852","135,852","89,919","89,919","90,409","90,409",245,245,188,188,"4,705","4,705","2,844","2,844","2,246","2,246",481,481,93,93,80,80,384,384,"2,102","2,102","18,288","18,288",1,100,"135,852","135,852","89,919","89,919","90,409","90,409",245,245,188,188,"4,705","4,705","2,844","2,844","2,246","2,246",481,481,93,93,80,80,384,384,"2,102","2,102","18,288","18,288",1,100,"135,852","135,852","89,919","89,919","90,409","90,409",245,245,188,188,"4,705","4,705","2,844","2,844","2,246","2,246",481,481,93,93,80,80,384,384,"2,102","2,102","18,288","18,288",1,100,"135,852","135,852","89,919","89,919","90,409","90,409",245,245,188,188,"4,705","4,705","2,844","2,844","2,246","2,246",481,481,93,93,80,80,384,384,"2,102","2,102","18,288","18,288",1,100,"135,852","135,852","89,919","89,919","90,409","90,409",245,245,188,188,"4,705","4,705","2,844","2,844","2,246","2,246",481,481,93,93,80,80,384,384,"2,102","2,102","18,288","18,288"
B6,1,,"132,182","132,182","90,138","90,138","100,418","100,418",304,304,56,56,"2,682","2,682","4,319","4,319",709,709,829,829,273,273,941,941,563,563,"1,576","1,576","17,947","17,947",1,100,"132,182","132,182","90,138","90,138","100,418","100,418",304,304,56,56,"2,682","2,682","4,319","4,319",709,709,829,829,273,273,941,941,563,563,"1,576","1,576","17,947","17,947",1,100,"132,182","132,182","90,138","90,138","100,418","100,418",304,304,56,56,"2,682","2,682","4,319","4,319",709,709,829,829,273,273,941,941,563,563,"1,576","1,576","17,947","17,947",1,100,"132,182","132,182","90,138","90,138","100,418","100,418",304,304,56,56,"2,682","2,682","4,319","4,319",709,709,829,829,273,273,941,941,563,563,"1,576","1,576","17,947","17,947",1,100,"132,182","132,182","90,138","90,138","100,418","100,418",304,304,56,56,"2,682","2,682","4,319","4,319",709,709,829,829,273,273,941,941,563,563,"1,576","1,576","17,947","17,947",1,100,"132,182","132,182","90,138","90,138","100,418","100,418",304,304,56,56,"2,682","2,682","4,319","4,319",709,709,829,829,273,273,941,941,563,563,"1,576","1,576","17,947","17,947",1,100,"132,182","132,182","90,138","90,138","100,418","100,418",304,304,56,56,"2,682","2,682","4,319","4,319",709,709,829,829,273,273,941,941,563,563,"1,576","1,576","17,947","17,947",1,100,"132,182","132,182","90,138","90,138","100,418","100,418",304,304,56,56,"2,682","2,682","4,319","4,319",709,709,829,829,273,273,941,941,563,563,"1,576","1,576","17,947","17,947",1,100,"132,182","132,182","90,138","90,138","100,418","100,418",304,304,56,56,"2,682","2,682","4,319","4,319",709,709,829,829,273,273,941,941,563,563,"1,576","1,576","17,947","17,947"
B7,1,,"147,958","147,958","90,194","90,194","99,821","99,821",15,15,190,190,"2,772","2,772","1,439","1,439","1,103","1,103",699,699,168,168,131,131,361,361,718,718,"17,388","17,388",1,100,"147,958","147,958","90,194","90,194","99,821","99,821",15,15,190,190,"2,772","2,772","1,439","1,439","1,103","1,103",699,699,168,168,131,131,361,361,718,718,"17,388","17,388",1,100,"147,958","147,958","90,194","90,194","99,821","99,821",15,15,190,190,"2,772","2,772","1,439","1,439","1,103","1,103",699,699,168,168,131,131,361,361,718,718,"17,388","17,388",1,100,"147,958","147,958","90,194","90,194","99,821","99,821",15,15,190,190,"2,772","2,772","1,439","1,439","1,103","1,103",699,699,168,168,131,131,361,361,718,718,"17,388","17,388",1,100,"147,958","147,958","90,194","90,194","99,821","99,821",15,15,190,190,"2,772","2,772","1,439","1,439","1,103","1,103",699,699,168,168,131,131,361,361,718,718,"17,388","17,388",1,100,"147,958","147,958","90,194","90,194","99,821","99,821",15,15,190,190,"2,772","2,772","1,439","1,439","1,103","1,103",699,699,168,168,131,131,361,361,718,718,"17,388","17,388",1,100,"147,958","147,958","90,194","90,194","99,821","99,821",15,15,190,190,"2,772","2,772","1,439","1,439","1,103","1,103",699,699,168,168,131,131,361,361,718,718,"17,388","17,388",1,100,"147,958","147,958","90,194","90,194","99,821","99,821",15,15,190,190,"2,772","2,772","1,439","1,439","1,103","1,103",699,699,168,168,131,131,361,361,718,718,"17,388","17,388",1,100,"147,958","147,958","90,194","90,194","99,821","99,821",15,15,190,190,"2,772","2,772","1,439","1,439","1,103","1,103",699,699,168,168,131,131,361,361,718,718,"17,388","17,388"
B8,1,,"96,428","96,428","89,716","89,716","106,439","106,439",252,252,104,104,"5,193","5,193","1,013","1,013",855,855,705,705,148,148,17,17,294,294,"1,252","1,252","16,871","16,871",1,100,"96,428","96,428","89,716","89,716","106,439","106,439",252,252,104,104,"5,193","5,193","1,013","1,013",855,855,705,705,148,148,17,17,294,294,"1,252","1,252","16,871","16,871",1,100,"96,428","96,428","89,716","89,716","106,439","106,439",252,252,104,104,"5,193","5,193","1,013","1,013",855,855,705,705,148,148,17,17,294,294,"1,252","1,252","16,871","16,871",1,100,"96,428","96,428","89,716","89,716","106,439","106,439",252,252,104,104,"5,193","5,193","1,013","1,013",855,855,705,705,148,148,17,17,294,294,"1,252","1,252","16,871","16,871",1,100,"96,428","96,428","89,716","89,716","106,439","106,439",252,252,104,104,"5,193","5,193","1,013","1,013",855,855,705,705,148,148,17,17,294,294,"1,252","1,252","16,871","16,871",1,100,"96,428","96,428","89,716","89,716","106,439","106,439",252,252,104,104,"5,193","5,193","1,013","1,013",855,855,705,705,148,148,17,17,294,294,"1,252","1,252","16,871","16,871",1,100,"96,428","96,428","89,716","89,716","106,439","106,439",252,252,104,104,"5,193","5,193","1,013","1,013",855,855,705,705,148,148,17,17,294,294,"1,252","1,252","16,871","16,871",1,100,"96,428","96,428","89,716","89,716","106,439","106,439",252,252,104,104,"5,193","5,193","1,013","1,013",855,855,705,705,148,148,17,17,294,294,"1,252","1,252","16,871","16,871",1,100,"96,428","96,428","89,716","89,716","106,439","106,439",252,252,104,104,"5,193","5,193","1,013","1,013",855,855,705,705,148,148,17,17,294,294,"1,252","1,252","16,871","16,871"
