Well,All Events #Events,All Events %Parent,All Events FSC-A Mean,All Events FSC-A Median,All Events FSC-W Mean,All Events FSC-W Median,All Events SSC-A Mean,All Events SSC-A Median,All Events CD33 640 670/30-A Mean,All Events CD33 640 670/30-A Median,All Events CD45RA 640 730/45-A Mean,All Events CD45RA 640 730/45-A Median,All Events CD34 640 780/60-A Mean,All Events CD34 640 780/60-A Median,All Events CD90 561 582/15-A Mean,All Events CD90 561 582/15-A Median,All Events CD49f 561 670/14-A Mean,All Events CD49f 561 670/14-A Median,All Events CD38 561 780/60-A Mean,All Events CD38 561 780/60-A Median,All Events Lineage 488 530/30-A Mean,All Events Lineage 488 530/30-A Median,All Events CD7_CD10 V405 450/50-A Mean,All Events CD7_CD10 V405 450/50-A Median,All Events Live V405 525/50-A Mean,All Events Live V405 525/50-A Median,All Events CD45 V405 780/60-A Mean,All Events CD45 V405 780/60-A Median,All Events Time Mean,All Events Time Median,Cells #Events,Cells %Parent,Cells FSC-A Mean,Cells FSC-A Median,Cells FSC-W Mean,Cells FSC-W Median,Cells SSC-A Mean,Cells SSC-A Median,Cells CD33 640 670/30-A Mean,Cells CD33 640 670/30-A Median,Cells CD45RA 640 730/45-A Mean,Cells CD45RA 640 730/45-A Median,Cells CD34 640 780/60-A Mean,Cells CD34 640 780/60-A Median,Cells CD90 561 582/15-A Mean,Cells CD90 561 582/15-A Median,Cells CD49f 561 670/14-A Mean,Cells CD49f 561 670/14-A Median,Cells CD38 561 780/60-A Mean,Cells CD38 561 780/60-A Median,Cells Lineage 488 530/30-A Mean,Cells Lineage 488 530/30-A Median,Cells CD7_CD10 V405 450/50-A Mean,Cells CD7_CD10 V405 450/50-A Median,Cells Live V405 525/50-A Mean,Cells Live V405 525/50-A Median,Cells CD45 V405 780/60-A Mean,Cells CD45 V405 780/60-A Median,Cells Time Mean,Cells Time Median,Singlets #Events,Singlets %Parent,Singlets FSC-A Mean,Singlets FSC-A Median,Singlets FSC-W Mean,Singlets FSC-W Median,Singlets SSC-A Mean,Singlets SSC-A Median,Singlets CD33 640 670/30-A Mean,Singlets CD33 640 670/30-A Median,Singlets CD45RA 640 730/45-A Mean,Singlets CD45RA 640 730/45-A Median,Singlets CD34 640 780/60-A Mean,Singlets CD34 640 780/60-A Median,Singlets CD90 561 582/15-A Mean,Singlets CD90 561 582/15-A Median,Singlets CD49f 561 670/14-A Mean,Singlets CD49f 561 670/14-A Median,Singlets CD38 561 780/60-A Mean,Singlets CD38 561 780/60-A Median,Singlets Lineage 488 530/30-A Mean,Singlets Lineage 488 530/30-A Median,Singlets CD7_CD10 V405 450/50-A Mean,Singlets CD7_CD10 V405 450/50-A Median,Singlets Live V405 525/50-A Mean,Singlets Live V405 525/50-A Median,Singlets CD45 V405 780/60-A Mean,Singlets CD45 V405 780/60-A Median,Singlets Time Mean,Singlets Time Median,Live #Events,Live %Parent,Live FSC-A Mean,Live FSC-A Median,Live FSC-W Mean,Live FSC-W Median,Live SSC-A Mean,Live SSC-A Median,Live CD33 640 670/30-A Mean,Live CD33 640 670/30-A Median,Live CD45RA 640 730/45-A Mean,Live CD45RA 640 730/45-A Median,Live CD34 640 780/60-A Mean,Live CD34 640 780/60-A Median,Live CD90 561 582/15-A Mean,Live CD90 561 582/15-A Median,Live CD49f 561 670/14-A Mean,Live CD49f 561 670/14-A Median,Live CD38 561 780/60-A Mean,Live CD38 561 780/60-A Median,Live Lineage 488 530/30-A Mean,Live Lineage 488 530/30-A Median,Live CD7_CD10 V405 450/50-A Mean,Live CD7_CD10 V405 450/50-A Median,Live Live V405 525/50-A Mean,Live Live V405 525/50-A Median,Live CD45 V405 780/60-A Mean,Live CD45 V405 780/60-A Median,Live Time Mean,Live Time Median,Lin- #Events,Lin- %Parent,Lin- FSC-A Mean,Lin- FSC-A Median,Lin- FSC-W Mean,Lin- FSC-W Median,Lin- SSC-A Mean,Lin- SSC-A Median,Lin- CD33 640 670/30-A Mean,Lin- CD33 640 670/30-A Median,Lin- CD45RA 640 730/45-A Mean,Lin- CD45RA 640 730/45-A Median,Lin- CD34 640 780/60-A Mean,Lin- CD34 640 780/60-A Median,Lin- CD90 561 582/15-A Mean,Lin- CD90 561 582/15-A Median,Lin- CD49f 561 670/14-A Mean,Lin- CD49f 561 670/14-A Median,Lin- CD38 561 780/60-A Mean,Lin- CD38 561 780/60-A Median,Lin- Lineage 488 530/30-A Mean,Lin- Lineage 488 530/30-A Median,Lin- CD7_CD10 V405 450/50-A Mean,Lin- CD7_CD10 V405 450/50-A Median,Lin- Live V405 525/50-A Mean,Lin- Live V405 525/50-A Median,Lin- CD45 V405 780/60-A Mean,Lin- CD45 V405 780/60-A Median,Lin- Time Mean,Lin- Time Median,CD33- #Events,CD33- %Parent,CD33- FSC-A Mean,CD33- FSC-A Median,CD33- FSC-W Mean,CD33- FSC-W Median,CD33- SSC-A Mean,CD33- SSC-A Median,CD33- CD33 640 670/30-A Mean,CD33- CD33 640 670/30-A Median,CD33- CD45RA 640 730/45-A Mean,CD33- CD45RA 640 730/45-A Median,CD33- CD34 640 780/60-A Mean,CD33- CD34 640 780/60-A Median,CD33- CD90 561 582/15-A Mean,CD33- CD90 561 582/15-A Median,CD33- CD49f 561 670/14-A Mean,CD33- CD49f 561 670/14-A Median,CD33- CD38 561 780/60-A Mean,CD33- CD38 561 780/60-A Median,CD33- Lineage 488 530/30-A Mean,CD33- Lineage 488 530/30-A Median,CD33- CD7_CD10 V405 450/50-A Mean,CD33- CD7_CD10 V405 450/50-A Median,CD33- Live V405 525/50-A Mean,CD33- Live V405 525/50-A Median,CD33- CD45 V405 780/60-A Mean,CD33- CD45 V405 780/60-A Median,CD33- Time Mean,CD33- Time Median,CD34+/CD45+ #Events,CD34+/CD45+ %Parent,CD34+/CD45+ FSC-A Mean,CD34+/CD45+ FSC-A Median,CD34+/CD45+ FSC-W Mean,CD34+/CD45+ FSC-W Median,CD34+/CD45+ SSC-A Mean,CD34+/CD45+ SSC-A Median,CD34+/CD45+ CD33 640 670/30-A Mean,CD34+/CD45+ CD33 640 670/30-A Median,CD34+/CD45+ CD45RA 640 730/45-A Mean,CD34+/CD45+ CD45RA 640 730/45-A Median,CD34+/CD45+ CD34 640 780/60-A Mean,CD34+/CD45+ CD34 640 780/60-A Median,CD34+/CD45+ CD90 561 582/15-A Mean,CD34+/CD45+ CD90 561 582/15-A Median,CD34+/CD45+ CD49f 561 670/14-A Mean,CD34+/CD45+ CD49f 561 670/14-A Median,CD34+/CD45+ CD38 561 780/60-A Mean,CD34+/CD45+ CD38 561 780/60-A Median,CD34+/CD45+ Lineage 488 530/30-A Mean,CD34+/CD45+ Lineage 488 530/30-A Median,CD34+/CD45+ CD7_CD10 V405 450/50-A Mean,CD34+/CD45+ CD7_CD10 V405 450/50-A Median,CD34+/CD45+ Live V405 525/50-A Mean,CD34+/CD45+ Live V405 525/50-A Median,CD34+/CD45+ CD45 V405 780/60-A Mean,CD34+/CD45+ CD45 V405 780/60-A Median,CD34+/CD45+ Time Mean,CD34+/CD45+ Time Median,CD34+/CD38- #Events,CD34+/CD38- %Parent,CD34+/CD38- FSC-A Mean,CD34+/CD38- FSC-A Median,CD34+/CD38- FSC-W Mean,CD34+/CD38- FSC-W Median,CD34+/CD38- SSC-A Mean,CD34+/CD38- SSC-A Median,CD34+/CD38- CD33 640 670/30-A Mean,CD34+/CD38- CD33 640 670/30-A Median,CD34+/CD38- CD45RA 640 730/45-A Mean,CD34+/CD38- CD45RA 640 730/45-A Median,CD34+/CD38- CD34 640 780/60-A Mean,CD34+/CD38- CD34 640 780/60-A Median,CD34+/CD38- CD90 561 582/15-A Mean,CD34+/CD38- CD90 561 582/15-A Median,CD34+/CD38- CD49f 561 670/14-A Mean,CD34+/CD38- CD49f 561 670/14-A Median,CD34+/CD38- CD38 561 780/60-A Mean,CD34+/CD38- CD38 561 780/60-A Median,CD34+/CD38- Lineage 488 530/30-A Mean,CD34+/CD38- Lineage 488 530/30-A Median,CD34+/CD38- CD7_CD10 V405 450/50-A Mean,CD34+/CD38- CD7_CD10 V405 450/50-A Median,CD34+/CD38- Live V405 525/50-A Mean,CD34+/CD38- Live V405 525/50-A Median,CD34+/CD38- CD45 V405 780/60-A Mean,CD34+/CD38- CD45 V405 780/60-A Median,CD34+/CD38- Time Mean,CD34+/CD38- Time Median,CD90+ HSC #Events,CD90+ HSC %Parent,CD90+ HSC FSC-A Mean,CD90+ HSC FSC-A Median,CD90+ HSC FSC-W Mean,CD90+ HSC FSC-W Median,CD90+ HSC SSC-A Mean,CD90+ HSC SSC-A Median,CD90+ HSC CD33 640 670/30-A Mean,CD90+ HSC CD33 640 670/30-A Median,CD90+ HSC CD45RA 640 730/45-A Mean,CD90+ HSC CD45RA 640 730/45-A Median,CD90+ HSC CD34 640 780/60-A Mean,CD90+ HSC CD34 640 780/60-A Median,CD90+ HSC CD90 561 582/15-A Mean,CD90+ HSC CD90 561 582/15-A Median,CD90+ HSC CD49f 561 670/14-A Mean,CD90+ HSC CD49f 561 670/14-A Median,CD90+ HSC CD38 561 780/60-A Mean,CD90+ HSC CD38 561 780/60-A Median,CD90+ HSC Lineage 488 530/30-A Mean,CD90+ HSC Lineage 488 530/30-A Median,CD90+ HSC CD7_CD10 V405 450/50-A Mean,CD90+ HSC CD7_CD10 V405 450/50-A Median,CD90+ HSC Live V405 525/50-A Mean,CD90+ HSC Live V405 525/50-A Median,CD90+ HSC CD45 V405 780/60-A Mean,CD90+ HSC CD45 V405 780/60-A Median,CD90+ HSC Time Mean,CD90+ HSC Time Median
A11,1,,"93,928","93,928","87,116","87,116","98,425","98,425",198,198,74,74,"3,971","3,971",952,952,"1,817","1,817",873,873,219,219,13,13,468,468,"2,462","2,462","9,145","9,145",1,100,"93,928","93,928","87,116","87,116","98,425","98,425",198,198,74,74,"3,971","3,971",952,952,"1,817","1,817",873,873,219,219,13,13,468,468,"2,462","2,462","9,145","9,145",1,100,"93,928","93,928","87,116","87,116","98,425","98,425",198,198,74,74,"3,971","3,971",952,952,"1,817","1,817",873,873,219,219,13,13,468,468,"2,462","2,462","9,145","9,145",1,100,"93,928","93,928","87,116","87,116","98,425","98,425",198,198,74,74,"3,971","3,971",952,952,"1,817","1,817",873,873,219,219,13,13,468,468,"2,462","2,462","9,145","9,145",1,100,"93,928","93,928","87,116","87,116","98,425","98,425",198,198,74,74,"3,971","3,971",952,952,"1,817","1,817",873,873,219,219,13,13,468,468,"2,462","2,462","9,145","9,145",1,100,"93,928","93,928","87,116","87,116","98,425","98,425",198,198,74,74,"3,971","3,971",952,952,"1,817","1,817",873,873,219,219,13,13,468,468,"2,462","2,462","9,145","9,145",1,100,"93,928","93,928","87,116","87,116","98,425","98,425",198,198,74,74,"3,971","3,971",952,952,"1,817","1,817",873,873,219,219,13,13,468,468,"2,462","2,462","9,145","9,145",1,100,"93,928","93,928","87,116","87,116","98,425","98,425",198,198,74,74,"3,971","3,971",952,952,"1,817","1,817",873,873,219,219,13,13,468,468,"2,462","2,462","9,145","9,145",1,100,"93,928","93,928","87,116","87,116","98,425","98,425",198,198,74,74,"3,971","3,971",952,952,"1,817","1,817",873,873,219,219,13,13,468,468,"2,462","2,462","9,145","9,145"
A12,1,,"129,074","129,074","86,743","86,743","92,555","92,555",58,58,92,92,"2,857","2,857","2,059","2,059","1,394","1,394",681,681,268,268,67,67,373,373,"1,913","1,913","9,385","9,385",1,100,"129,074","129,074","86,743","86,743","92,555","92,555",58,58,92,92,"2,857","2,857","2,059","2,059","1,394","1,394",681,681,268,268,67,67,373,373,"1,913","1,913","9,385","9,385",1,100,"129,074","129,074","86,743","86,743","92,555","92,555",58,58,92,92,"2,857","2,857","2,059","2,059","1,394","1,394",681,681,268,268,67,67,373,373,"1,913","1,913","9,385","9,385",1,100,"129,074","129,074","86,743","86,743","92,555","92,555",58,58,92,92,"2,857","2,857","2,059","2,059","1,394","1,394",681,681,268,268,67,67,373,373,"1,913","1,913","9,385","9,385",1,100,"129,074","129,074","86,743","86,743","92,555","92,555",58,58,92,92,"2,857","2,857","2,059","2,059","1,394","1,394",681,681,268,268,67,67,373,373,"1,913","1,913","9,385","9,385",1,100,"129,074","129,074","86,743","86,743","92,555","92,555",58,58,92,92,"2,857","2,857","2,059","2,059","1,394","1,394",681,681,268,268,67,67,373,373,"1,913","1,913","9,385","9,385",1,100,"129,074","129,074","86,743","86,743","92,555","92,555",58,58,92,92,"2,857","2,857","2,059","2,059","1,394","1,394",681,681,268,268,67,67,373,373,"1,913","1,913","9,385","9,385",1,100,"129,074","129,074","86,743","86,743","92,555","92,555",58,58,92,92,"2,857","2,857","2,059","2,059","1,394","1,394",681,681,268,268,67,67,373,373,"1,913","1,913","9,385","9,385",1,100,"129,074","129,074","86,743","86,743","92,555","92,555",58,58,92,92,"2,857","2,857","2,059","2,059","1,394","1,394",681,681,268,268,67,67,373,373,"1,913","1,913","9,385","9,385"
B1,1,,"130,906","130,906","88,266","88,266","78,052","78,052",109,109,109,109,"4,456","4,456","1,919","1,919","1,354","1,354",154,154,85,85,-2,-2,366,366,"1,920","1,920","18,055","18,055",1,100,"130,906","130,906","88,266","88,266","78,052","78,052",109,109,109,109,"4,456","4,456","1,919","1,919","1,354","1,354",154,154,85,85,-2,-2,366,366,"1,920","1,920","18,055","18,055",1,100,"130,906","130,906","88,266","88,266","78,052","78,052",109,109,109,109,"4,456","4,456","1,919","1,919","1,354","1,354",154,154,85,85,-2,-2,366,366,"1,920","1,920","18,055","18,055",1,100,"130,906","130,906","88,266","88,266","78,052","78,052",109,109,109,109,"4,456","4,456","1,919","1,919","1,354","1,354",154,154,85,85,-2,-2,366,366,"1,920","1,920","18,055","18,055",1,100,"130,906","130,906","88,266","88,266","78,052","78,052",109,109,109,109,"4,456","4,456","1,919","1,919","1,354","1,354",154,154,85,85,-2,-2,366,366,"1,920","1,920","18,055","18,055",1,100,"130,906","130,906","88,266","88,266","78,052","78,052",109,109,109,109,"4,456","4,456","1,919","1,919","1,354","1,354",154,154,85,85,-2,-2,366,366,"1,920","1,920","18,055","18,055",1,100,"130,906","130,906","88,266","88,266","78,052","78,052",109,109,109,109,"4,456","4,456","1,919","1,919","1,354","1,354",154,154,85,85,-2,-2,366,366,"1,920","1,920","18,055","18,055",1,100,"130,906","130,906","88,266","88,266","78,052","78,052",109,109,109,109,"4,456","4,456","1,919","1,919","1,354","1,354",154,154,85,85,-2,-2,366,366,"1,920","1,920","18,055","18,055",1,100,"130,906","130,906","88,266","88,266","78,052","78,052",109,109,109,109,"4,456","4,456","1,919","1,919","1,354","1,354",154,154,85,85,-2,-2,366,366,"1,920","1,920","18,055","18,055"
B2,1,,"117,794","117,794","88,937","88,937","102,058","102,058",128,128,36,36,"2,880","2,880","1,911","1,911",886,886,494,494,123,123,80,80,414,414,"1,571","1,571","17,825","17,825",1,100,"117,794","117,794","88,937","88,937","102,058","102,058",128,128,36,36,"2,880","2,880","1,911","1,911",886,886,494,494,123,123,80,80,414,414,"1,571","1,571","17,825","17,825",1,100,"117,794","117,794","88,937","88,937","102,058","102,058",128,128,36,36,"2,880","2,880","1,911","1,911",886,886,494,494,123,123,80,80,414,414,"1,571","1,571","17,825","17,825",1,100,"117,794","117,794","88,937","88,937","102,058","102,058",128,128,36,36,"2,880","2,880","1,911","1,911",886,886,494,494,123,123,80,80,414,414,"1,571","1,571","17,825","17,825",1,100,"117,794","117,794","88,937","88,937","102,058","102,058",128,128,36,36,"2,880","2,880","1,911","1,911",886,886,494,494,123,123,80,80,414,414,"1,571","1,571","17,825","17,825",1,100,"117,794","117,794","88,937","88,937","102,058","102,058",128,128,36,36,"2,880","2,880","1,911","1,911",886,886,494,494,123,123,80,80,414,414,"1,571","1,571","17,825","17,825",1,100,"117,794","117,794","88,937","88,937","102,058","102,058",128,128,36,36,"2,880","2,880","1,911","1,911",886,886,494,494,123,123,80,80,414,414,"1,571","1,571","17,825","17,825",1,100,"117,794","117,794","88,937","88,937","102,058","102,058",128,128,36,36,"2,880","2,880","1,911","1,911",886,886,494,494,123,123,80,80,414,414,"1,571","1,571","17,825","17,825",1,100,"117,794","117,794","88,937","88,937","102,058","102,058",128,128,36,36,"2,880","2,880","1,911","1,911",886,886,494,494,123,123,80,80,414,414,"1,571","1,571","17,825","17,825"
B3,1,,"104,935","104,935","88,813","88,813","73,037","73,037",-25,-25,-3,-3,"2,530","2,530",659,659,626,626,122,122,-5,-5,46,46,428,428,"1,834","1,834","17,570","17,570",1,100,"104,935","104,935","88,813","88,813","73,037","73,037",-25,-25,-3,-3,"2,530","2,530",659,659,626,626,122,122,-5,-5,46,46,428,428,"1,834","1,834","17,570","17,570",1,100,"104,935","104,935","88,813","88,813","73,037","73,037",-25,-25,-3,-3,"2,530","2,530",659,659,626,626,122,122,-5,-5,46,46,428,428,"1,834","1,834","17,570","17,570",1,100,"104,935","104,935","88,813","88,813","73,037","73,037",-25,-25,-3,-3,"2,530","2,530",659,659,626,626,122,122,-5,-5,46,46,428,428,"1,834","1,834","17,570","17,570",1,100,"104,935","104,935","88,813","88,813","73,037","73,037",-25,-25,-3,-3,"2,530","2,530",659,659,626,626,122,122,-5,-5,46,46,428,428,"1,834","1,834","17,570","17,570",1,100,"104,935","104,935","88,813","88,813","73,037","73,037",-25,-25,-3,-3,"2,530","2,530",659,659,626,626,122,122,-5,-5,46,46,428,428,"1,834","1,834","17,570","17,570",1,100,"104,935","104,935","88,813","88,813","73,037","73,037",-25,-25,-3,-3,"2,530","2,530",659,659,626,626,122,122,-5,-5,46,46,428,428,"1,834","1,834","17,570","17,570",1,100,"104,935","104,935","88,813","88,813","73,037","73,037",-25,-25,-3,-3,"2,530","2,530",659,659,626,626,122,122,-5,-5,46,46,428,428,"1,834","1,834","17,570","17,570",1,100,"104,935","104,935","88,813","88,813","73,037","73,037",-25,-25,-3,-3,"2,530","2,530",659,659,626,626,122,122,-5,-5,46,46,428,428,"1,834","1,834","17,570","17,570"
B4,1,,"150,854","150,854","92,250","92,250","82,222","82,222",122,122,30,30,"3,034","3,034","2,121","2,121","1,032","1,032",441,441,67,67,132,132,343,343,"1,562","1,562","17,272","17,272",1,100,"150,854","150,854","92,250","92,250","82,222","82,222",122,122,30,30,"3,034","3,034","2,121","2,121","1,032","1,032",441,441,67,67,132,132,343,343,"1,562","1,562","17,272","17,272",1,100,"150,854","150,854","92,250","92,250","82,222","82,222",122,122,30,30,"3,034","3,034","2,121","2,121","1,032","1,032",441,441,67,67,132,132,343,343,"1,562","1,562","17,272","17,272",1,100,"150,854","150,854","92,250","92,250","82,222","82,222",122,122,30,30,"3,034","3,034","2,121","2,121","1,032","1,032",441,441,67,67,132,132,343,343,"1,562","1,562","17,272","17,272",1,100,"150,854","150,854","92,250","92,250","82,222","82,222",122,122,30,30,"3,034","3,034","2,121","2,121","1,032","1,032",441,441,67,67,132,132,343,343,"1,562","1,562","17,272","17,272",1,100,"150,854","150,854","92,250","92,250","82,222","82,222",122,122,30,30,"3,034","3,034","2,121","2,121","1,032","1,032",441,441,67,67,132,132,343,343,"1,562","1,562","17,272","17,272",1,100,"150,854","150,854","92,250","92,250","82,222","82,222",122,122,30,30,"3,034","3,034","2,121","2,121","1,032","1,032",441,441,67,67,132,132,343,343,"1,562","1,562","17,272","17,272",1,100,"150,854","150,854","92,250","92,250","82,222","82,222",122,122,30,30,"3,034","3,034","2,121","2,121","1,032","1,032",441,441,67,67,132,132,343,343,"1,562","1,562","17,272","17,272",1,100,"150,854","150,854","92,250","92,250","82,222","82,222",122,122,30,30,"3,034","3,034","2,121","2,121","1,032","1,032",441,441,67,67,132,132,343,343,"1,562","1,562","17,272","17,272"
B5,1,,"111,765","111,765","89,054","89,054","121,610","121,610",227,227,137,137,"5,054","5,054","2,175","2,175","1,907","1,907",551,551,119,119,111,111,396,396,"1,834","1,834","16,965","16,965",1,100,"111,765","111,765","89,054","89,054","121,610","121,610",227,227,137,137,"5,054","5,054","2,175","2,175","1,907","1,907",551,551,119,119,111,111,396,396,"1,834","1,834","16,965","16,965",1,100,"111,765","111,765","89,054","89,054","121,610","121,610",227,227,137,137,"5,054","5,054","2,175","2,175","1,907","1,907",551,551,119,119,111,111,396,396,"1,834","1,834","16,965","16,965",1,100,"111,765","111,765","89,054","89,054","121,610","121,610",227,227,137,137,"5,054","5,054","2,175","2,175","1,907","1,907",551,551,119,119,111,111,396,396,"1,834","1,834","16,965","16,965",1,100,"111,765","111,765","89,054","89,054","121,610","121,610",227,227,137,137,"5,054","5,054","2,175","2,175","1,907","1,907",551,551,119,119,111,111,396,396,"1,834","1,834","16,965","16,965",1,100,"111,765","111,765","89,054","89,054","121,610","121,610",227,227,137,137,"5,054","5,054","2,175","2,175","1,907","1,907",551,551,119,119,111,111,396,396,"1,834","1,834","16,965","16,965",1,100,"111,765","111,765","89,054","89,054","121,610","121,610",227,227,137,137,"5,054","5,054","2,175","2,175","1,907","1,907",551,551,119,119,111,111,396,396,"1,834","1,834","16,965","16,965",1,100,"111,765","111,765","89,054","89,054","121,610","121,610",227,227,137,137,"5,054","5,054","2,175","2,175","1,907","1,907",551,551,119,119,111,111,396,396,"1,834","1,834","16,965","16,965",1,100,"111,765","111,765","89,054","89,054","121,610","121,610",227,227,137,137,"5,054","5,054","2,175","2,175","1,907","1,907",551,551,119,119,111,111,396,396,"1,834","1,834","16,965","16,965"
B6,1,,"87,334","87,334","85,104","85,104","97,700","97,700",227,227,91,91,"3,427","3,427","1,242","1,242","1,324","1,324",190,190,173,173,42,42,448,448,"1,864","1,864","16,715","16,715",1,100,"87,334","87,334","85,104","85,104","97,700","97,700",227,227,91,91,"3,427","3,427","1,242","1,242","1,324","1,324",190,190,173,173,42,42,448,448,"1,864","1,864","16,715","16,715",1,100,"87,334","87,334","85,104","85,104","97,700","97,700",227,227,91,91,"3,427","3,427","1,242","1,242","1,324","1,324",190,190,173,173,42,42,448,448,"1,864","1,864","16,715","16,715",1,100,"87,334","87,334","85,104","85,104","97,700","97,700",227,227,91,91,"3,427","3,427","1,242","1,242","1,324","1,324",190,190,173,173,42,42,448,448,"1,864","1,864","16,715","16,715",1,100,"87,334","87,334","85,104","85,104","97,700","97,700",227,227,91,91,"3,427","3,427","1,242","1,242","1,324","1,324",190,190,173,173,42,42,448,448,"1,864","1,864","16,715","16,715",1,100,"87,334","87,334","85,104","85,104","97,700","97,700",227,227,91,91,"3,427","3,427","1,242","1,242","1,324","1,324",190,190,173,173,42,42,448,448,"1,864","1,864","16,715","16,715",1,100,"87,334","87,334","85,104","85,104","97,700","97,700",227,227,91,91,"3,427","3,427","1,242","1,242","1,324","1,324",190,190,173,173,42,42,448,448,"1,864","1,864","16,715","16,715",1,100,"87,334","87,334","85,104","85,104","97,700","97,700",227,227,91,91,"3,427","3,427","1,242","1,242","1,324","1,324",190,190,173,173,42,42,448,448,"1,864","1,864","16,715","16,715",1,100,"87,334","87,334","85,104","85,104","97,700","97,700",227,227,91,91,"3,427","3,427","1,242","1,242","1,324","1,324",190,190,173,173,42,42,448,448,"1,864","1,864","16,715","16,715"
B7,1,,"116,442","116,442","89,508","89,508","100,385","100,385",166,166,178,178,"3,676","3,676",149,149,632,632,868,868,204,204,87,87,310,310,825,825,"14,405","14,405",1,100,"116,442","116,442","89,508","89,508","100,385","100,385",166,166,178,178,"3,676","3,676",149,149,632,632,868,868,204,204,87,87,310,310,825,825,"14,405","14,405",1,100,"116,442","116,442","89,508","89,508","100,385","100,385",166,166,178,178,"3,676","3,676",149,149,632,632,868,868,204,204,87,87,310,310,825,825,"14,405","14,405",1,100,"116,442","116,442","89,508","89,508","100,385","100,385",166,166,178,178,"3,676","3,676",149,149,632,632,868,868,204,204,87,87,310,310,825,825,"14,405","14,405",1,100,"116,442","116,442","89,508","89,508","100,385","100,385",166,166,178,178,"3,676","3,676",149,149,632,632,868,868,204,204,87,87,310,310,825,825,"14,405","14,405",1,100,"116,442","116,442","89,508","89,508","100,385","100,385",166,166,178,178,"3,676","3,676",149,149,632,632,868,868,204,204,87,87,310,310,825,825,"14,405","14,405",1,100,"116,442","116,442","89,508","89,508","100,385","100,385",166,166,178,178,"3,676","3,676",149,149,632,632,868,868,204,204,87,87,310,310,825,825,"14,405","14,405",1,100,"116,442","116,442","89,508","89,508","100,385","100,385",166,166,178,178,"3,676","3,676",149,149,632,632,868,868,204,204,87,87,310,310,825,825,"14,405","14,405",1,100,"116,442","116,442","89,508","89,508","100,385","100,385",166,166,178,178,"3,676","3,676",149,149,632,632,868,868,204,204,87,87,310,310,825,825,"14,405","14,405"
B8,1,,"132,339","132,339","93,310","93,310","83,877","83,877",-18,-18,66,66,"1,698","1,698","3,363","3,363",543,543,533,533,161,161,26,26,443,443,"1,371","1,371","14,121","14,121",1,100,"132,339","132,339","93,310","93,310","83,877","83,877",-18,-18,66,66,"1,698","1,698","3,363","3,363",543,543,533,533,161,161,26,26,443,443,"1,371","1,371","14,121","14,121",1,100,"132,339","132,339","93,310","93,310","83,877","83,877",-18,-18,66,66,"1,698","1,698","3,363","3,363",543,543,533,533,161,161,26,26,443,443,"1,371","1,371","14,121","14,121",1,100,"132,339","132,339","93,310","93,310","83,877","83,877",-18,-18,66,66,"1,698","1,698","3,363","3,363",543,543,533,533,161,161,26,26,443,443,"1,371","1,371","14,121","14,121",1,100,"132,339","132,339","93,310","93,310","83,877","83,877",-18,-18,66,66,"1,698","1,698","3,363","3,363",543,543,533,533,161,161,26,26,443,443,"1,371","1,371","14,121","14,121",1,100,"132,339","132,339","93,310","93,310","83,877","83,877",-18,-18,66,66,"1,698","1,698","3,363","3,363",543,543,533,533,161,161,26,26,443,443,"1,371","1,371","14,121","14,121",1,100,"132,339","132,339","93,310","93,310","83,877","83,877",-18,-18,66,66,"1,698","1,698","3,363","3,363",543,543,533,533,161,161,26,26,443,443,"1,371","1,371","14,121","14,121",1,100,"132,339","132,339","93,310","93,310","83,877","83,877",-18,-18,66,66,"1,698","1,698","3,363","3,363",543,543,533,533,161,161,26,26,443,443,"1,371","1,371","14,121","14,121",1,100,"132,339","132,339","93,310","93,310","83,877","83,877",-18,-18,66,66,"1,698","1,698","3,363","3,363",543,543,533,533,161,161,26,26,443,443,"1,371","1,371","14,121","14,121"
