Well,All Events #Events,All Events %Parent,All Events FSC-A Mean,All Events FSC-A Median,All Events FSC-W Mean,All Events FSC-W Median,All Events SSC-A Mean,All Events SSC-A Median,All Events CD33 640 670/30-A Mean,All Events CD33 640 670/30-A Median,All Events CD45RA 640 730/45-A Mean,All Events CD45RA 640 730/45-A Median,All Events CD34 640 780/60-A Mean,All Events CD34 640 780/60-A Median,All Events CD90 561 582/15-A Mean,All Events CD90 561 582/15-A Median,All Events CD49f 561 670/14-A Mean,All Events CD49f 561 670/14-A Median,All Events CD38 561 780/60-A Mean,All Events CD38 561 780/60-A Median,All Events Lineage 488 530/30-A Mean,All Events Lineage 488 530/30-A Median,All Events CD7_CD10 V405 450/50-A Mean,All Events CD7_CD10 V405 450/50-A Median,All Events Live V405 525/50-A Mean,All Events Live V405 525/50-A Median,All Events CD45 V405 780/60-A Mean,All Events CD45 V405 780/60-A Median,All Events Time Mean,All Events Time Median,Cells #Events,Cells %Parent,Cells FSC-A Mean,Cells FSC-A Median,Cells FSC-W Mean,Cells FSC-W Median,Cells SSC-A Mean,Cells SSC-A Median,Cells CD33 640 670/30-A Mean,Cells CD33 640 670/30-A Median,Cells CD45RA 640 730/45-A Mean,Cells CD45RA 640 730/45-A Median,Cells CD34 640 780/60-A Mean,Cells CD34 640 780/60-A Median,Cells CD90 561 582/15-A Mean,Cells CD90 561 582/15-A Median,Cells CD49f 561 670/14-A Mean,Cells CD49f 561 670/14-A Median,Cells CD38 561 780/60-A Mean,Cells CD38 561 780/60-A Median,Cells Lineage 488 530/30-A Mean,Cells Lineage 488 530/30-A Median,Cells CD7_CD10 V405 450/50-A Mean,Cells CD7_CD10 V405 450/50-A Median,Cells Live V405 525/50-A Mean,Cells Live V405 525/50-A Median,Cells CD45 V405 780/60-A Mean,Cells CD45 V405 780/60-A Median,Cells Time Mean,Cells Time Median,Singlets #Events,Singlets %Parent,Singlets FSC-A Mean,Singlets FSC-A Median,Singlets FSC-W Mean,Singlets FSC-W Median,Singlets SSC-A Mean,Singlets SSC-A Median,Singlets CD33 640 670/30-A Mean,Singlets CD33 640 670/30-A Median,Singlets CD45RA 640 730/45-A Mean,Singlets CD45RA 640 730/45-A Median,Singlets CD34 640 780/60-A Mean,Singlets CD34 640 780/60-A Median,Singlets CD90 561 582/15-A Mean,Singlets CD90 561 582/15-A Median,Singlets CD49f 561 670/14-A Mean,Singlets CD49f 561 670/14-A Median,Singlets CD38 561 780/60-A Mean,Singlets CD38 561 780/60-A Median,Singlets Lineage 488 530/30-A Mean,Singlets Lineage 488 530/30-A Median,Singlets CD7_CD10 V405 450/50-A Mean,Singlets CD7_CD10 V405 450/50-A Median,Singlets Live V405 525/50-A Mean,Singlets Live V405 525/50-A Median,Singlets CD45 V405 780/60-A Mean,Singlets CD45 V405 780/60-A Median,Singlets Time Mean,Singlets Time Median,Live #Events,Live %Parent,Live FSC-A Mean,Live FSC-A Median,Live FSC-W Mean,Live FSC-W Median,Live SSC-A Mean,Live SSC-A Median,Live CD33 640 670/30-A Mean,Live CD33 640 670/30-A Median,Live CD45RA 640 730/45-A Mean,Live CD45RA 640 730/45-A Median,Live CD34 640 780/60-A Mean,Live CD34 640 780/60-A Median,Live CD90 561 582/15-A Mean,Live CD90 561 582/15-A Median,Live CD49f 561 670/14-A Mean,Live CD49f 561 670/14-A Median,Live CD38 561 780/60-A Mean,Live CD38 561 780/60-A Median,Live Lineage 488 530/30-A Mean,Live Lineage 488 530/30-A Median,Live CD7_CD10 V405 450/50-A Mean,Live CD7_CD10 V405 450/50-A Median,Live Live V405 525/50-A Mean,Live Live V405 525/50-A Median,Live CD45 V405 780/60-A Mean,Live CD45 V405 780/60-A Median,Live Time Mean,Live Time Median,Lin- #Events,Lin- %Parent,Lin- FSC-A Mean,Lin- FSC-A Median,Lin- FSC-W Mean,Lin- FSC-W Median,Lin- SSC-A Mean,Lin- SSC-A Median,Lin- CD33 640 670/30-A Mean,Lin- CD33 640 670/30-A Median,Lin- CD45RA 640 730/45-A Mean,Lin- CD45RA 640 730/45-A Median,Lin- CD34 640 780/60-A Mean,Lin- CD34 640 780/60-A Median,Lin- CD90 561 582/15-A Mean,Lin- CD90 561 582/15-A Median,Lin- CD49f 561 670/14-A Mean,Lin- CD49f 561 670/14-A Median,Lin- CD38 561 780/60-A Mean,Lin- CD38 561 780/60-A Median,Lin- Lineage 488 530/30-A Mean,Lin- Lineage 488 530/30-A Median,Lin- CD7_CD10 V405 450/50-A Mean,Lin- CD7_CD10 V405 450/50-A Median,Lin- Live V405 525/50-A Mean,Lin- Live V405 525/50-A Median,Lin- CD45 V405 780/60-A Mean,Lin- CD45 V405 780/60-A Median,Lin- Time Mean,Lin- Time Median,CD33- #Events,CD33- %Parent,CD33- FSC-A Mean,CD33- FSC-A Median,CD33- FSC-W Mean,CD33- FSC-W Median,CD33- SSC-A Mean,CD33- SSC-A Median,CD33- CD33 640 670/30-A Mean,CD33- CD33 640 670/30-A Median,CD33- CD45RA 640 730/45-A Mean,CD33- CD45RA 640 730/45-A Median,CD33- CD34 640 780/60-A Mean,CD33- CD34 640 780/60-A Median,CD33- CD90 561 582/15-A Mean,CD33- CD90 561 582/15-A Median,CD33- CD49f 561 670/14-A Mean,CD33- CD49f 561 670/14-A Median,CD33- CD38 561 780/60-A Mean,CD33- CD38 561 780/60-A Median,CD33- Lineage 488 530/30-A Mean,CD33- Lineage 488 530/30-A Median,CD33- CD7_CD10 V405 450/50-A Mean,CD33- CD7_CD10 V405 450/50-A Median,CD33- Live V405 525/50-A Mean,CD33- Live V405 525/50-A Median,CD33- CD45 V405 780/60-A Mean,CD33- CD45 V405 780/60-A Median,CD33- Time Mean,CD33- Time Median,CD34+/CD45+ #Events,CD34+/CD45+ %Parent,CD34+/CD45+ FSC-A Mean,CD34+/CD45+ FSC-A Median,CD34+/CD45+ FSC-W Mean,CD34+/CD45+ FSC-W Median,CD34+/CD45+ SSC-A Mean,CD34+/CD45+ SSC-A Median,CD34+/CD45+ CD33 640 670/30-A Mean,CD34+/CD45+ CD33 640 670/30-A Median,CD34+/CD45+ CD45RA 640 730/45-A Mean,CD34+/CD45+ CD45RA 640 730/45-A Median,CD34+/CD45+ CD34 640 780/60-A Mean,CD34+/CD45+ CD34 640 780/60-A Median,CD34+/CD45+ CD90 561 582/15-A Mean,CD34+/CD45+ CD90 561 582/15-A Median,CD34+/CD45+ CD49f 561 670/14-A Mean,CD34+/CD45+ CD49f 561 670/14-A Median,CD34+/CD45+ CD38 561 780/60-A Mean,CD34+/CD45+ CD38 561 780/60-A Median,CD34+/CD45+ Lineage 488 530/30-A Mean,CD34+/CD45+ Lineage 488 530/30-A Median,CD34+/CD45+ CD7_CD10 V405 450/50-A Mean,CD34+/CD45+ CD7_CD10 V405 450/50-A Median,CD34+/CD45+ Live V405 525/50-A Mean,CD34+/CD45+ Live V405 525/50-A Median,CD34+/CD45+ CD45 V405 780/60-A Mean,CD34+/CD45+ CD45 V405 780/60-A Median,CD34+/CD45+ Time Mean,CD34+/CD45+ Time Median,CD34+/CD38- #Events,CD34+/CD38- %Parent,CD34+/CD38- FSC-A Mean,CD34+/CD38- FSC-A Median,CD34+/CD38- FSC-W Mean,CD34+/CD38- FSC-W Median,CD34+/CD38- SSC-A Mean,CD34+/CD38- SSC-A Median,CD34+/CD38- CD33 640 670/30-A Mean,CD34+/CD38- CD33 640 670/30-A Median,CD34+/CD38- CD45RA 640 730/45-A Mean,CD34+/CD38- CD45RA 640 730/45-A Median,CD34+/CD38- CD34 640 780/60-A Mean,CD34+/CD38- CD34 640 780/60-A Median,CD34+/CD38- CD90 561 582/15-A Mean,CD34+/CD38- CD90 561 582/15-A Median,CD34+/CD38- CD49f 561 670/14-A Mean,CD34+/CD38- CD49f 561 670/14-A Median,CD34+/CD38- CD38 561 780/60-A Mean,CD34+/CD38- CD38 561 780/60-A Median,CD34+/CD38- Lineage 488 530/30-A Mean,CD34+/CD38- Lineage 488 530/30-A Median,CD34+/CD38- CD7_CD10 V405 450/50-A Mean,CD34+/CD38- CD7_CD10 V405 450/50-A Median,CD34+/CD38- Live V405 525/50-A Mean,CD34+/CD38- Live V405 525/50-A Median,CD34+/CD38- CD45 V405 780/60-A Mean,CD34+/CD38- CD45 V405 780/60-A Median,CD34+/CD38- Time Mean,CD34+/CD38- Time Median,CD90+ HSC #Events,CD90+ HSC %Parent,CD90+ HSC FSC-A Mean,CD90+ HSC FSC-A Median,CD90+ HSC FSC-W Mean,CD90+ HSC FSC-W Median,CD90+ HSC SSC-A Mean,CD90+ HSC SSC-A Median,CD90+ HSC CD33 640 670/30-A Mean,CD90+ HSC CD33 640 670/30-A Median,CD90+ HSC CD45RA 640 730/45-A Mean,CD90+ HSC CD45RA 640 730/45-A Median,CD90+ HSC CD34 640 780/60-A Mean,CD90+ HSC CD34 640 780/60-A Median,CD90+ HSC CD90 561 582/15-A Mean,CD90+ HSC CD90 561 582/15-A Median,CD90+ HSC CD49f 561 670/14-A Mean,CD90+ HSC CD49f 561 670/14-A Median,CD90+ HSC CD38 561 780/60-A Mean,CD90+ HSC CD38 561 780/60-A Median,CD90+ HSC Lineage 488 530/30-A Mean,CD90+ HSC Lineage 488 530/30-A Median,CD90+ HSC CD7_CD10 V405 450/50-A Mean,CD90+ HSC CD7_CD10 V405 450/50-A Median,CD90+ HSC Live V405 525/50-A Mean,CD90+ HSC Live V405 525/50-A Median,CD90+ HSC CD45 V405 780/60-A Mean,CD90+ HSC CD45 V405 780/60-A Median,CD90+ HSC Time Mean,CD90+ HSC Time Median
A11,1,,"124,969","124,969","90,446","90,446","132,744","132,744",135,135,137,137,"3,274","3,274","1,288","1,288",404,404,868,868,191,191,105,105,413,413,"1,325","1,325","11,515","11,515",1,100,"124,969","124,969","90,446","90,446","132,744","132,744",135,135,137,137,"3,274","3,274","1,288","1,288",404,404,868,868,191,191,105,105,413,413,"1,325","1,325","11,515","11,515",1,100,"124,969","124,969","90,446","90,446","132,744","132,744",135,135,137,137,"3,274","3,274","1,288","1,288",404,404,868,868,191,191,105,105,413,413,"1,325","1,325","11,515","11,515",1,100,"124,969","124,969","90,446","90,446","132,744","132,744",135,135,137,137,"3,274","3,274","1,288","1,288",404,404,868,868,191,191,105,105,413,413,"1,325","1,325","11,515","11,515",1,100,"124,969","124,969","90,446","90,446","132,744","132,744",135,135,137,137,"3,274","3,274","1,288","1,288",404,404,868,868,191,191,105,105,413,413,"1,325","1,325","11,515","11,515",1,100,"124,969","124,969","90,446","90,446","132,744","132,744",135,135,137,137,"3,274","3,274","1,288","1,288",404,404,868,868,191,191,105,105,413,413,"1,325","1,325","11,515","11,515",1,100,"124,969","124,969","90,446","90,446","132,744","132,744",135,135,137,137,"3,274","3,274","1,288","1,288",404,404,868,868,191,191,105,105,413,413,"1,325","1,325","11,515","11,515",1,100,"124,969","124,969","90,446","90,446","132,744","132,744",135,135,137,137,"3,274","3,274","1,288","1,288",404,404,868,868,191,191,105,105,413,413,"1,325","1,325","11,515","11,515",1,100,"124,969","124,969","90,446","90,446","132,744","132,744",135,135,137,137,"3,274","3,274","1,288","1,288",404,404,868,868,191,191,105,105,413,413,"1,325","1,325","11,515","11,515"
A12,1,,"144,996","144,996","91,641","91,641","99,471","99,471",162,162,170,170,"3,535","3,535","5,925","5,925","1,072","1,072",317,317,145,145,60,60,416,416,"1,551","1,551","11,815","11,815",1,100,"144,996","144,996","91,641","91,641","99,471","99,471",162,162,170,170,"3,535","3,535","5,925","5,925","1,072","1,072",317,317,145,145,60,60,416,416,"1,551","1,551","11,815","11,815",1,100,"144,996","144,996","91,641","91,641","99,471","99,471",162,162,170,170,"3,535","3,535","5,925","5,925","1,072","1,072",317,317,145,145,60,60,416,416,"1,551","1,551","11,815","11,815",1,100,"144,996","144,996","91,641","91,641","99,471","99,471",162,162,170,170,"3,535","3,535","5,925","5,925","1,072","1,072",317,317,145,145,60,60,416,416,"1,551","1,551","11,815","11,815",1,100,"144,996","144,996","91,641","91,641","99,471","99,471",162,162,170,170,"3,535","3,535","5,925","5,925","1,072","1,072",317,317,145,145,60,60,416,416,"1,551","1,551","11,815","11,815",1,100,"144,996","144,996","91,641","91,641","99,471","99,471",162,162,170,170,"3,535","3,535","5,925","5,925","1,072","1,072",317,317,145,145,60,60,416,416,"1,551","1,551","11,815","11,815",1,100,"144,996","144,996","91,641","91,641","99,471","99,471",162,162,170,170,"3,535","3,535","5,925","5,925","1,072","1,072",317,317,145,145,60,60,416,416,"1,551","1,551","11,815","11,815",1,100,"144,996","144,996","91,641","91,641","99,471","99,471",162,162,170,170,"3,535","3,535","5,925","5,925","1,072","1,072",317,317,145,145,60,60,416,416,"1,551","1,551","11,815","11,815",1,100,"144,996","144,996","91,641","91,641","99,471","99,471",162,162,170,170,"3,535","3,535","5,925","5,925","1,072","1,072",317,317,145,145,60,60,416,416,"1,551","1,551","11,815","11,815"
B1,1,,"136,536","136,536","99,342","99,342","112,329","112,329",306,306,100,100,"6,519","6,519","3,160","3,160","2,962","2,962",626,626,210,210,142,142,497,497,"1,764","1,764","18,784","18,784",1,100,"136,536","136,536","99,342","99,342","112,329","112,329",306,306,100,100,"6,519","6,519","3,160","3,160","2,962","2,962",626,626,210,210,142,142,497,497,"1,764","1,764","18,784","18,784",1,100,"136,536","136,536","99,342","99,342","112,329","112,329",306,306,100,100,"6,519","6,519","3,160","3,160","2,962","2,962",626,626,210,210,142,142,497,497,"1,764","1,764","18,784","18,784",1,100,"136,536","136,536","99,342","99,342","112,329","112,329",306,306,100,100,"6,519","6,519","3,160","3,160","2,962","2,962",626,626,210,210,142,142,497,497,"1,764","1,764","18,784","18,784",1,100,"136,536","136,536","99,342","99,342","112,329","112,329",306,306,100,100,"6,519","6,519","3,160","3,160","2,962","2,962",626,626,210,210,142,142,497,497,"1,764","1,764","18,784","18,784",1,100,"136,536","136,536","99,342","99,342","112,329","112,329",306,306,100,100,"6,519","6,519","3,160","3,160","2,962","2,962",626,626,210,210,142,142,497,497,"1,764","1,764","18,784","18,784",1,100,"136,536","136,536","99,342","99,342","112,329","112,329",306,306,100,100,"6,519","6,519","3,160","3,160","2,962","2,962",626,626,210,210,142,142,497,497,"1,764","1,764","18,784","18,784",1,100,"136,536","136,536","99,342","99,342","112,329","112,329",306,306,100,100,"6,519","6,519","3,160","3,160","2,962","2,962",626,626,210,210,142,142,497,497,"1,764","1,764","18,784","18,784",1,100,"136,536","136,536","99,342","99,342","112,329","112,329",306,306,100,100,"6,519","6,519","3,160","3,160","2,962","2,962",626,626,210,210,142,142,497,497,"1,764","1,764","18,784","18,784"
B2,1,,"101,026","101,026","85,360","85,360","140,580","140,580",129,129,225,225,"3,383","3,383",719,719,542,542,675,675,259,259,105,105,371,371,"1,019","1,019","18,534","18,534",1,100,"101,026","101,026","85,360","85,360","140,580","140,580",129,129,225,225,"3,383","3,383",719,719,542,542,675,675,259,259,105,105,371,371,"1,019","1,019","18,534","18,534",1,100,"101,026","101,026","85,360","85,360","140,580","140,580",129,129,225,225,"3,383","3,383",719,719,542,542,675,675,259,259,105,105,371,371,"1,019","1,019","18,534","18,534",1,100,"101,026","101,026","85,360","85,360","140,580","140,580",129,129,225,225,"3,383","3,383",719,719,542,542,675,675,259,259,105,105,371,371,"1,019","1,019","18,534","18,534",1,100,"101,026","101,026","85,360","85,360","140,580","140,580",129,129,225,225,"3,383","3,383",719,719,542,542,675,675,259,259,105,105,371,371,"1,019","1,019","18,534","18,534",1,100,"101,026","101,026","85,360","85,360","140,580","140,580",129,129,225,225,"3,383","3,383",719,719,542,542,675,675,259,259,105,105,371,371,"1,019","1,019","18,534","18,534",1,100,"101,026","101,026","85,360","85,360","140,580","140,580",129,129,225,225,"3,383","3,383",719,719,542,542,675,675,259,259,105,105,371,371,"1,019","1,019","18,534","18,534",1,100,"101,026","101,026","85,360","85,360","140,580","140,580",129,129,225,225,"3,383","3,383",719,719,542,542,675,675,259,259,105,105,371,371,"1,019","1,019","18,534","18,534",1,100,"101,026","101,026","85,360","85,360","140,580","140,580",129,129,225,225,"3,383","3,383",719,719,542,542,675,675,259,259,105,105,371,371,"1,019","1,019","18,534","18,534"
B3,1,,"160,049","160,049","94,577","94,577","75,877","75,877",42,42,57,57,"2,467","2,467","1,561","1,561",382,382,606,606,221,221,80,80,404,404,"1,313","1,313","18,147","18,147",1,100,"160,049","160,049","94,577","94,577","75,877","75,877",42,42,57,57,"2,467","2,467","1,561","1,561",382,382,606,606,221,221,80,80,404,404,"1,313","1,313","18,147","18,147",1,100,"160,049","160,049","94,577","94,577","75,877","75,877",42,42,57,57,"2,467","2,467","1,561","1,561",382,382,606,606,221,221,80,80,404,404,"1,313","1,313","18,147","18,147",1,100,"160,049","160,049","94,577","94,577","75,877","75,877",42,42,57,57,"2,467","2,467","1,561","1,561",382,382,606,606,221,221,80,80,404,404,"1,313","1,313","18,147","18,147",1,100,"160,049","160,049","94,577","94,577","75,877","75,877",42,42,57,57,"2,467","2,467","1,561","1,561",382,382,606,606,221,221,80,80,404,404,"1,313","1,313","18,147","18,147",1,100,"160,049","160,049","94,577","94,577","75,877","75,877",42,42,57,57,"2,467","2,467","1,561","1,561",382,382,606,606,221,221,80,80,404,404,"1,313","1,313","18,147","18,147",1,100,"160,049","160,049","94,577","94,577","75,877","75,877",42,42,57,57,"2,467","2,467","1,561","1,561",382,382,606,606,221,221,80,80,404,404,"1,313","1,313","18,147","18,147",1,100,"160,049","160,049","94,577","94,577","75,877","75,877",42,42,57,57,"2,467","2,467","1,561","1,561",382,382,606,606,221,221,80,80,404,404,"1,313","1,313","18,147","18,147",1,100,"160,049","160,049","94,577","94,577","75,877","75,877",42,42,57,57,"2,467","2,467","1,561","1,561",382,382,606,606,221,221,80,80,404,404,"1,313","1,313","18,147","18,147"
B4,1,,"100,694","100,694","82,802","82,802","88,767","88,767",-4,-4,85,85,"2,661","2,661","1,507","1,507","1,265","1,265",740,740,34,34,62,62,241,241,"1,322","1,322","17,812","17,812",1,100,"100,694","100,694","82,802","82,802","88,767","88,767",-4,-4,85,85,"2,661","2,661","1,507","1,507","1,265","1,265",740,740,34,34,62,62,241,241,"1,322","1,322","17,812","17,812",1,100,"100,694","100,694","82,802","82,802","88,767","88,767",-4,-4,85,85,"2,661","2,661","1,507","1,507","1,265","1,265",740,740,34,34,62,62,241,241,"1,322","1,322","17,812","17,812",1,100,"100,694","100,694","82,802","82,802","88,767","88,767",-4,-4,85,85,"2,661","2,661","1,507","1,507","1,265","1,265",740,740,34,34,62,62,241,241,"1,322","1,322","17,812","17,812",1,100,"100,694","100,694","82,802","82,802","88,767","88,767",-4,-4,85,85,"2,661","2,661","1,507","1,507","1,265","1,265",740,740,34,34,62,62,241,241,"1,322","1,322","17,812","17,812",1,100,"100,694","100,694","82,802","82,802","88,767","88,767",-4,-4,85,85,"2,661","2,661","1,507","1,507","1,265","1,265",740,740,34,34,62,62,241,241,"1,322","1,322","17,812","17,812",1,100,"100,694","100,694","82,802","82,802","88,767","88,767",-4,-4,85,85,"2,661","2,661","1,507","1,507","1,265","1,265",740,740,34,34,62,62,241,241,"1,322","1,322","17,812","17,812",1,100,"100,694","100,694","82,802","82,802","88,767","88,767",-4,-4,85,85,"2,661","2,661","1,507","1,507","1,265","1,265",740,740,34,34,62,62,241,241,"1,322","1,322","17,812","17,812",1,100,"100,694","100,694","82,802","82,802","88,767","88,767",-4,-4,85,85,"2,661","2,661","1,507","1,507","1,265","1,265",740,740,34,34,62,62,241,241,"1,322","1,322","17,812","17,812"
B5,1,,"128,176","128,176","86,620","86,620","94,148","94,148",192,192,110,110,"5,722","5,722",701,701,"1,886","1,886",186,186,126,126,262,262,328,328,734,734,"17,073","17,073",1,100,"128,176","128,176","86,620","86,620","94,148","94,148",192,192,110,110,"5,722","5,722",701,701,"1,886","1,886",186,186,126,126,262,262,328,328,734,734,"17,073","17,073",1,100,"128,176","128,176","86,620","86,620","94,148","94,148",192,192,110,110,"5,722","5,722",701,701,"1,886","1,886",186,186,126,126,262,262,328,328,734,734,"17,073","17,073",1,100,"128,176","128,176","86,620","86,620","94,148","94,148",192,192,110,110,"5,722","5,722",701,701,"1,886","1,886",186,186,126,126,262,262,328,328,734,734,"17,073","17,073",1,100,"128,176","128,176","86,620","86,620","94,148","94,148",192,192,110,110,"5,722","5,722",701,701,"1,886","1,886",186,186,126,126,262,262,328,328,734,734,"17,073","17,073",1,100,"128,176","128,176","86,620","86,620","94,148","94,148",192,192,110,110,"5,722","5,722",701,701,"1,886","1,886",186,186,126,126,262,262,328,328,734,734,"17,073","17,073",1,100,"128,176","128,176","86,620","86,620","94,148","94,148",192,192,110,110,"5,722","5,722",701,701,"1,886","1,886",186,186,126,126,262,262,328,328,734,734,"17,073","17,073",1,100,"128,176","128,176","86,620","86,620","94,148","94,148",192,192,110,110,"5,722","5,722",701,701,"1,886","1,886",186,186,126,126,262,262,328,328,734,734,"17,073","17,073",1,100,"128,176","128,176","86,620","86,620","94,148","94,148",192,192,110,110,"5,722","5,722",701,701,"1,886","1,886",186,186,126,126,262,262,328,328,734,734,"17,073","17,073"
B6,1,,"104,889","104,889","90,792","90,792","115,754","115,754",108,108,326,326,"7,372","7,372","2,212","2,212","1,162","1,162",469,469,137,137,160,160,316,316,943,943,"15,865","15,865",1,100,"104,889","104,889","90,792","90,792","115,754","115,754",108,108,326,326,"7,372","7,372","2,212","2,212","1,162","1,162",469,469,137,137,160,160,316,316,943,943,"15,865","15,865",1,100,"104,889","104,889","90,792","90,792","115,754","115,754",108,108,326,326,"7,372","7,372","2,212","2,212","1,162","1,162",469,469,137,137,160,160,316,316,943,943,"15,865","15,865",1,100,"104,889","104,889","90,792","90,792","115,754","115,754",108,108,326,326,"7,372","7,372","2,212","2,212","1,162","1,162",469,469,137,137,160,160,316,316,943,943,"15,865","15,865",1,100,"104,889","104,889","90,792","90,792","115,754","115,754",108,108,326,326,"7,372","7,372","2,212","2,212","1,162","1,162",469,469,137,137,160,160,316,316,943,943,"15,865","15,865",1,100,"104,889","104,889","90,792","90,792","115,754","115,754",108,108,326,326,"7,372","7,372","2,212","2,212","1,162","1,162",469,469,137,137,160,160,316,316,943,943,"15,865","15,865",1,100,"104,889","104,889","90,792","90,792","115,754","115,754",108,108,326,326,"7,372","7,372","2,212","2,212","1,162","1,162",469,469,137,137,160,160,316,316,943,943,"15,865","15,865",1,100,"104,889","104,889","90,792","90,792","115,754","115,754",108,108,326,326,"7,372","7,372","2,212","2,212","1,162","1,162",469,469,137,137,160,160,316,316,943,943,"15,865","15,865",1,100,"104,889","104,889","90,792","90,792","115,754","115,754",108,108,326,326,"7,372","7,372","2,212","2,212","1,162","1,162",469,469,137,137,160,160,316,316,943,943,"15,865","15,865"
B7,1,,"147,848","147,848","99,984","99,984","126,894","126,894",112,112,230,230,"5,510","5,510",451,451,"1,771","1,771",842,842,173,173,192,192,610,610,671,671,"15,671","15,671",1,100,"147,848","147,848","99,984","99,984","126,894","126,894",112,112,230,230,"5,510","5,510",451,451,"1,771","1,771",842,842,173,173,192,192,610,610,671,671,"15,671","15,671",1,100,"147,848","147,848","99,984","99,984","126,894","126,894",112,112,230,230,"5,510","5,510",451,451,"1,771","1,771",842,842,173,173,192,192,610,610,671,671,"15,671","15,671",1,100,"147,848","147,848","99,984","99,984","126,894","126,894",112,112,230,230,"5,510","5,510",451,451,"1,771","1,771",842,842,173,173,192,192,610,610,671,671,"15,671","15,671",1,100,"147,848","147,848","99,984","99,984","126,894","126,894",112,112,230,230,"5,510","5,510",451,451,"1,771","1,771",842,842,173,173,192,192,610,610,671,671,"15,671","15,671",1,100,"147,848","147,848","99,984","99,984","126,894","126,894",112,112,230,230,"5,510","5,510",451,451,"1,771","1,771",842,842,173,173,192,192,610,610,671,671,"15,671","15,671",1,100,"147,848","147,848","99,984","99,984","126,894","126,894",112,112,230,230,"5,510","5,510",451,451,"1,771","1,771",842,842,173,173,192,192,610,610,671,671,"15,671","15,671",1,100,"147,848","147,848","99,984","99,984","126,894","126,894",112,112,230,230,"5,510","5,510",451,451,"1,771","1,771",842,842,173,173,192,192,610,610,671,671,"15,671","15,671",1,100,"147,848","147,848","99,984","99,984","126,894","126,894",112,112,230,230,"5,510","5,510",451,451,"1,771","1,771",842,842,173,173,192,192,610,610,671,671,"15,671","15,671"
B8,1,,"131,744","131,744","89,255","89,255","99,774","99,774",160,160,222,222,"3,769","3,769","2,939","2,939",751,751,357,357,291,291,137,137,510,510,"1,622","1,622","14,392","14,392",1,100,"131,744","131,744","89,255","89,255","99,774","99,774",160,160,222,222,"3,769","3,769","2,939","2,939",751,751,357,357,291,291,137,137,510,510,"1,622","1,622","14,392","14,392",1,100,"131,744","131,744","89,255","89,255","99,774","99,774",160,160,222,222,"3,769","3,769","2,939","2,939",751,751,357,357,291,291,137,137,510,510,"1,622","1,622","14,392","14,392",1,100,"131,744","131,744","89,255","89,255","99,774","99,774",160,160,222,222,"3,769","3,769","2,939","2,939",751,751,357,357,291,291,137,137,510,510,"1,622","1,622","14,392","14,392",1,100,"131,744","131,744","89,255","89,255","99,774","99,774",160,160,222,222,"3,769","3,769","2,939","2,939",751,751,357,357,291,291,137,137,510,510,"1,622","1,622","14,392","14,392",1,100,"131,744","131,744","89,255","89,255","99,774","99,774",160,160,222,222,"3,769","3,769","2,939","2,939",751,751,357,357,291,291,137,137,510,510,"1,622","1,622","14,392","14,392",1,100,"131,744","131,744","89,255","89,255","99,774","99,774",160,160,222,222,"3,769","3,769","2,939","2,939",751,751,357,357,291,291,137,137,510,510,"1,622","1,622","14,392","14,392",1,100,"131,744","131,744","89,255","89,255","99,774","99,774",160,160,222,222,"3,769","3,769","2,939","2,939",751,751,357,357,291,291,137,137,510,510,"1,622","1,622","14,392","14,392",1,100,"131,744","131,744","89,255","89,255","99,774","99,774",160,160,222,222,"3,769","3,769","2,939","2,939",751,751,357,357,291,291,137,137,510,510,"1,622","1,622","14,392","14,392"
B9,1,,"133,969","133,969","88,821","88,821","96,415","96,415",81,81,99,99,"4,284","4,284","2,464","2,464",800,800,643,643,143,143,107,107,355,355,"1,005","1,005","13,684","13,684",1,100,"133,969","133,969","88,821","88,821","96,415","96,415",81,81,99,99,"4,284","4,284","2,464","2,464",800,800,643,643,143,143,107,107,355,355,"1,005","1,005","13,684","13,684",1,100,"133,969","133,969","88,821","88,821","96,415","96,415",81,81,99,99,"4,284","4,284","2,464","2,464",800,800,643,643,143,143,107,107,355,355,"1,005","1,005","13,684","13,684",1,100,"133,969","133,969","88,821","88,821","96,415","96,415",81,81,99,99,"4,284","4,284","2,464","2,464",800,800,643,643,143,143,107,107,355,355,"1,005","1,005","13,684","13,684",1,100,"133,969","133,969","88,821","88,821","96,415","96,415",81,81,99,99,"4,284","4,284","2,464","2,464",800,800,643,643,143,143,107,107,355,355,"1,005","1,005","13,684","13,684",1,100,"133,969","133,969","88,821","88,821","96,415","96,415",81,81,99,99,"4,284","4,284","2,464","2,464",800,800,643,643,143,143,107,107,355,355,"1,005","1,005","13,684","13,684",1,100,"133,969","133,969","88,821","88,821","96,415","96,415",81,81,99,99,"4,284","4,284","2,464","2,464",800,800,643,643,143,143,107,107,355,355,"1,005","1,005","13,684","13,684",1,100,"133,969","133,969","88,821","88,821","96,415","96,415",81,81,99,99,"4,284","4,284","2,464","2,464",800,800,643,643,143,143,107,107,355,355,"1,005","1,005","13,684","13,684",1,100,"133,969","133,969","88,821","88,821","96,415","96,415",81,81,99,99,"4,284","4,284","2,464","2,464",800,800,643,643,143,143,107,107,355,355,"1,005","1,005","13,684","13,684"
